"","NVC_Class","CDL_Class","CDLYear","State","FIPS","Mismatch_NCells","Mismatch_PctTile"
"6396",7977,142,2017,"AL","01103",6,4.98537428095191e-06
"6397",7977,142,2017,"AL","01115",6,4.98850595194897e-06
"6398",7977,142,2017,"AL","01117",4,3.32391469733192e-06
"6399",7977,142,2017,"AL","01121",21,1.74461543152724e-05
"6400",7977,142,2017,"AL","01123",7,5.81793036269809e-06
"6401",7977,142,2017,"AL","01127",1,8.30421322562215e-07
"6402",7977,142,2017,"AL","13015",13,1.08319771452447e-05
"6403",7977,142,2017,"AL","13045",4,3.33351991339031e-06
"6404",7977,142,2017,"AL","13067",12,9.99699142512771e-06
"6405",7977,142,2017,"AL","13077",19,1.58333275098432e-05
"6406",7977,142,2017,"AL","13097",3,2.49924785628193e-06
"6407",7977,142,2017,"AL","13121",5,4.1677919704987e-06
"6408",7977,142,2017,"AL","13123",1,8.35706740476286e-07
"6409",7977,142,2017,"AL","13129",9,7.49846458920503e-06
"6410",7977,142,2017,"AL","13145",14,1.16698175173964e-05
"6411",7977,142,2017,"AL","13149",1,8.32844731091093e-07
"6412",7977,142,2017,"AL","13199",13,1.0833404471262e-05
"6413",7977,142,2017,"AL","13213",8,6.68565392381029e-06
"6414",7977,142,2017,"AL","13215",1,8.3355839409974e-07
"6415",7977,142,2017,"AL","13223",11,9.16271936801932e-06
"6416",7977,142,2017,"AL","13227",1,8.32844731091093e-07
"6417",7977,142,2017,"AL","13285",12,1.00005597401709e-05
"6418",7977,142,2017,"AL","47103",1,8.33275004083048e-07
"6419",7977,143,2012,"AL","01007",13,1.08040162300447e-05
"6420",7977,143,2012,"AL","01009",838,0.000696720039471975
"6421",7977,143,2012,"AL","01015",334,0.000277399858987486
"6422",7977,143,2012,"AL","01017",27,2.24384537826515e-05
"6423",7977,143,2012,"AL","01019",414,0.000343988690626498
"6424",7977,143,2012,"AL","01021",94,7.81741020260511e-05
"6425",7977,143,2012,"AL","01027",135,0.000112121821860187
"6426",7977,143,2012,"AL","01029",31,2.57622738320844e-05
"6427",7977,143,2012,"AL","01033",96,7.97471044597903e-05
"6428",7977,143,2012,"AL","01037",12,9.97359490748244e-06
"6429",7977,143,2012,"AL","01043",1077,0.000894815884287131
"6430",7977,143,2012,"AL","01049",2626,0.0021819574550759
"6431",7977,143,2012,"AL","01051",16,1.32981265433099e-05
"6432",7977,143,2012,"AL","01055",793,0.000658960445969573
"6433",7977,143,2012,"AL","01057",18,1.49603923612237e-05
"6434",7977,143,2012,"AL","01059",94,7.81222239235778e-05
"6435",7977,143,2012,"AL","01071",1165,0.00096935861727787
"6436",7977,143,2012,"AL","01073",74,6.14929251925711e-05
"6437",7977,143,2012,"AL","01077",175,0.000145806003625408
"6438",7977,143,2012,"AL","01079",722,0.000599769843357975
"6439",7977,143,2012,"AL","01081",34,2.82585189045336e-05
"6440",7977,143,2012,"AL","01083",188,0.000156570090321988
"6441",7977,143,2012,"AL","01089",103,8.57021208364685e-05
"6442",7977,143,2012,"AL","01093",28,2.32574897228993e-05
"6443",7977,143,2012,"AL","01095",1115,0.000927161699482855
"6444",7977,143,2012,"AL","01103",632,0.000525139373872968
"6445",7977,143,2012,"AL","01111",62,5.14932378628039e-05
"6446",7977,143,2012,"AL","01115",192,0.000159597129978928
"6447",7977,143,2012,"AL","01117",143,0.000118873388806562
"6448",7977,143,2012,"AL","01121",158,0.000131295762519667
"6449",7977,143,2012,"AL","01123",32,2.65962530866198e-05
"6450",7977,143,2012,"AL","01125",29,2.40900458046454e-05
"6451",7977,143,2012,"AL","01127",431,0.000357984883422964
"6452",7977,143,2012,"AL","01133",269,0.000223472995654962
"6453",7977,143,2012,"AL","13015",161,0.000134000464811644
"6454",7977,143,2012,"AL","13045",26,2.16094556328786e-05
"6455",7977,143,2012,"AL","13047",232,0.000193319800947267
"6456",7977,143,2012,"AL","13055",493,0.000409406251059908
"6457",7977,143,2012,"AL","13057",14,1.16612535612926e-05
"6458",7977,143,2012,"AL","13077",1,8.32844731091093e-07
"6459",7977,143,2012,"AL","13083",123,0.000102492825502215
"6460",7977,143,2012,"AL","13097",2,1.66568946218219e-06
"6461",7977,143,2012,"AL","13115",523,0.000434549444728643
"6462",7977,143,2012,"AL","13123",29,2.42354954738123e-05
"6463",7977,143,2012,"AL","13129",386,0.000320827643338886
"6464",7977,143,2012,"AL","13143",3,2.49126396768665e-06
"6465",7977,143,2012,"AL","13145",2,1.66711678819948e-06
"6466",7977,143,2012,"AL","13149",6,4.98537428095191e-06
"6467",7977,143,2012,"AL","13213",119,9.93007661966905e-05
"6468",7977,143,2012,"AL","13223",6,4.99436048190075e-06
"6469",7977,143,2012,"AL","13227",17,1.41583604285486e-05
"6470",7977,143,2012,"AL","13233",398,0.000330684871392031
"6471",7977,143,2012,"AL","13285",5,4.16322549632989e-06
"6472",7977,143,2012,"AL","13295",826,0.000687897052685764
"6473",7977,143,2012,"AL","13313",184,0.000153322600751281
"6474",7977,143,2012,"AL","47051",1,8.34084008941381e-07
"6475",7977,143,2012,"AL","47055",31,2.58315251265745e-05
"6476",7977,143,2012,"AL","47099",9,7.49947503674743e-06
"6477",7977,143,2012,"AL","47103",18,1.49997590783532e-05
"6478",7977,143,2012,"AL","47181",1,8.33275004083048e-07
"6479",7977,143,2013,"AL","01007",9,7.47663824863856e-06
"6480",7977,143,2013,"AL","01009",79,6.56892061215576e-05
"6481",7977,143,2013,"AL","01015",53,4.40244270645065e-05
"6482",7977,143,2013,"AL","01019",59,4.90247446597462e-05
"6483",7977,143,2013,"AL","01021",2,1.66307274306807e-06
"6484",7977,143,2013,"AL","01027",5,4.15352978560039e-06
"6485",7977,143,2013,"AL","01029",12,9.97217173469313e-06
"6486",7977,143,2013,"AL","01033",1,8.30421322562215e-07
"6487",7977,143,2013,"AL","01037",2,1.66226581791374e-06
"6488",7977,143,2013,"AL","01043",39,3.24022771581281e-05
"6489",7977,143,2013,"AL","01049",160,0.000132938643608842
"6490",7977,143,2013,"AL","01051",2,1.66226581791374e-06
"6491",7977,143,2013,"AL","01055",28,2.32639886483503e-05
"6492",7977,143,2013,"AL","01057",7,5.81793036269809e-06
"6493",7977,143,2013,"AL","01059",6,4.98679745374122e-06
"6494",7977,143,2013,"AL","01071",52,4.32218603145268e-05
"6495",7977,143,2013,"AL","01073",17,1.41264131066882e-05
"6496",7977,143,2013,"AL","01077",6,4.99679634297745e-06
"6497",7977,143,2013,"AL","01079",27,2.2427068400337e-05
"6498",7977,143,2013,"AL","01083",5,4.16352133889441e-06
"6499",7977,143,2013,"AL","01089",2,1.66531156579735e-06
"6500",7977,143,2013,"AL","01093",5,4.15210661281108e-06
"6501",7977,143,2013,"AL","01095",98,8.1516861327351e-05
"6502",7977,143,2013,"AL","01103",43,3.57365803259615e-05
"6503",7977,143,2013,"AL","01111",5,4.15210661281108e-06
"6504",7977,143,2013,"AL","01115",17,1.41288801698098e-05
"6505",7977,143,2013,"AL","01117",8,6.64944186325134e-06
"6506",7977,143,2013,"AL","01121",11,9.13899871445139e-06
"6507",7977,143,2013,"AL","01123",1,8.3113290895687e-07
"6508",7977,143,2013,"AL","01125",8,6.64906327165496e-06
"6509",7977,143,2013,"AL","01127",43,3.57152327341218e-05
"6510",7977,143,2013,"AL","01133",32,2.65820213587267e-05
"6511",7977,143,2013,"AL","13015",675,0.000561720056254472
"6512",7977,143,2013,"AL","13045",139,0.000115517382001003
"6513",7977,143,2013,"AL","13047",1532,0.00127657730625523
"6514",7977,143,2013,"AL","13055",2011,0.00167001285899235
"6515",7977,143,2013,"AL","13057",58,4.83064217293007e-05
"6516",7977,143,2013,"AL","13067",2,1.66568946218219e-06
"6517",7977,143,2013,"AL","13077",13,1.08269815041842e-05
"6518",7977,143,2013,"AL","13083",886,0.000738264531528455
"6519",7977,143,2013,"AL","13097",6,4.99706838654656e-06
"6520",7977,143,2013,"AL","13115",2274,0.00188947321896785
"6521",7977,143,2013,"AL","13121",2,1.66640312519083e-06
"6522",7977,143,2013,"AL","13123",25,2.08840824837516e-05
"6523",7977,143,2013,"AL","13129",1076,0.000894785828893155
"6524",7977,143,2013,"AL","13143",119,9.88244069032715e-05
"6525",7977,143,2013,"AL","13145",58,4.83439613726421e-05
"6526",7977,143,2013,"AL","13149",14,1.1625898515871e-05
"6527",7977,143,2013,"AL","13199",7,5.83134044365495e-06
"6528",7977,143,2013,"AL","13213",1059,0.000883914293314643
"6529",7977,143,2013,"AL","13215",27,2.2506076640693e-05
"6530",7977,143,2013,"AL","13223",93,7.74906854606844e-05
"6531",7977,143,2013,"AL","13227",97,8.07859389158361e-05
"6532",7977,143,2013,"AL","13233",1629,0.00135339106951788
"6533",7977,143,2013,"AL","13285",39,3.24639778840318e-05
"6534",7977,143,2013,"AL","13295",3825,0.00318599844129632
"6535",7977,143,2013,"AL","13313",1185,0.000987430879838411
"6536",7977,143,2013,"AL","47055",1,8.33275004083048e-07
"6537",7977,143,2014,"AL","01007",1,8.3113290895687e-07
"6538",7977,143,2014,"AL","01009",59,4.90455720335711e-05
"6539",7977,143,2014,"AL","01015",35,2.90661694624668e-05
"6540",7977,143,2014,"AL","01017",1,8.3113290895687e-07
"6541",7977,143,2014,"AL","01019",80,6.64721314702886e-05
"6542",7977,143,2014,"AL","01021",5,4.15889224540166e-06
"6543",7977,143,2014,"AL","01027",2,1.66084264512443e-06
"6544",7977,143,2014,"AL","01029",3,2.49339872687061e-06
"6545",7977,143,2014,"AL","01033",4,3.32410869877774e-06
"6546",7977,143,2014,"AL","01043",114,9.47283760618016e-05
"6547",7977,143,2014,"AL","01049",346,0.00028748464477109
"6548",7977,143,2014,"AL","01051",1,8.3113290895687e-07
"6549",7977,143,2014,"AL","01055",101,8.39160066365164e-05
"6550",7977,143,2014,"AL","01057",2,1.66226581791374e-06
"6551",7977,143,2014,"AL","01059",14,1.16351491390015e-05
"6552",7977,143,2014,"AL","01071",205,0.000170563192464633
"6553",7977,143,2014,"AL","01073",25,2.07747647919485e-05
"6554",7977,143,2014,"AL","01077",23,1.91653250939101e-05
"6555",7977,143,2014,"AL","01079",34,2.82414408310619e-05
"6556",7977,143,2014,"AL","01083",68,5.66398708254806e-05
"6557",7977,143,2014,"AL","01089",23,1.9151375301233e-05
"6558",7977,143,2014,"AL","01093",3,2.49268714047596e-06
"6559",7977,143,2014,"AL","01095",202,0.000167943098817844
"6560",7977,143,2014,"AL","01103",36,2.99143804448954e-05
"6561",7977,143,2014,"AL","01111",6,4.98608586734657e-06
"6562",7977,143,2014,"AL","01115",26,2.16089851568255e-05
"6563",7977,143,2014,"AL","01117",3,2.49349406563028e-06
"6564",7977,143,2014,"AL","01121",5,4.15424137199504e-06
"6565",7977,143,2014,"AL","01123",2,1.66226581791374e-06
"6566",7977,143,2014,"AL","01125",2,1.66084264512443e-06
"6567",7977,143,2014,"AL","01127",40,3.32261035256191e-05
"6568",7977,143,2014,"AL","01133",36,2.99044182353703e-05
"6569",7977,143,2014,"AL","13015",156,0.00012976223547894
"6570",7977,143,2014,"AL","13045",420,0.000349037841184173
"6571",7977,143,2014,"AL","13047",167,0.000139156925681869
"6572",7977,143,2014,"AL","13055",388,0.000322205607913323
"6573",7977,143,2014,"AL","13057",11,9.16129204200203e-06
"6574",7977,143,2014,"AL","13067",2,1.66568946218219e-06
"6575",7977,143,2014,"AL","13077",20,1.66633175888997e-05
"6576",7977,143,2014,"AL","13083",91,7.58251716900365e-05
"6577",7977,143,2014,"AL","13097",6,4.99706838654656e-06
"6578",7977,143,2014,"AL","13115",588,0.000488553159391789
"6579",7977,143,2014,"AL","13121",7,5.83276776967224e-06
"6580",7977,143,2014,"AL","13123",2,1.67141348095257e-06
"6581",7977,143,2014,"AL","13129",360,0.00029910925874778
"6582",7977,143,2014,"AL","13143",176,0.000146157710702923
"6583",7977,143,2014,"AL","13145",6,5.00135036459844e-06
"6584",7977,143,2014,"AL","13149",178,0.000147876191846015
"6585",7977,143,2014,"AL","13199",3,2.49853419327328e-06
"6586",7977,143,2014,"AL","13213",106,8.8448737252465e-05
"6587",7977,143,2014,"AL","13223",52,4.32523364445754e-05
"6588",7977,143,2014,"AL","13227",5,4.16422365545547e-06
"6589",7977,143,2014,"AL","13233",292,0.000242603284288864
"6590",7977,143,2014,"AL","13285",18,1.49852182815002e-05
"6591",7977,143,2014,"AL","13295",835,0.000695250989964949
"6592",7977,143,2014,"AL","13313",187,0.00015582242576353
"6593",7977,143,2014,"AL","47055",5,4.16637502041524e-06
"6594",7977,143,2014,"AL","47099",1,8.33275004083048e-07
"6595",7977,143,2014,"AL","47103",1,8.33275004083048e-07
"6596",7977,143,2014,"AL","47181",1,8.35706740476286e-07
"6597",7977,143,2015,"AL","01009",25,2.07852990340317e-05
"6598",7977,143,2015,"AL","01015",20,1.66098496240336e-05
"6599",7977,143,2015,"AL","01017",7,5.81793036269809e-06
"6600",7977,143,2015,"AL","01019",71,5.90068786039645e-05
"6601",7977,143,2015,"AL","01021",1,8.3113290895687e-07
"6602",7977,143,2015,"AL","01027",4,3.32168529024886e-06
"6603",7977,143,2015,"AL","01029",2,1.66155423151909e-06
"6604",7977,143,2015,"AL","01033",4,3.32895551583549e-06
"6605",7977,143,2015,"AL","01037",3,2.49339872687061e-06
"6606",7977,143,2015,"AL","01043",36,2.99167058815987e-05
"6607",7977,143,2015,"AL","01049",60,4.98680332249499e-05
"6608",7977,143,2015,"AL","01051",2,1.66226581791374e-06
"6609",7977,143,2015,"AL","01055",24,1.99382231355317e-05
"6610",7977,143,2015,"AL","01057",2,1.66226581791374e-06
"6611",7977,143,2015,"AL","01059",4,3.32382004943283e-06
"6612",7977,143,2015,"AL","01071",49,4.07851875513902e-05
"6613",7977,143,2015,"AL","01073",10,8.30990591677939e-06
"6614",7977,143,2015,"AL","01077",10,8.33275004083048e-06
"6615",7977,143,2015,"AL","01079",8,6.64550533968169e-06
"6616",7977,143,2015,"AL","01081",14,1.16358607253962e-05
"6617",7977,143,2015,"AL","01083",16,1.33238390207663e-05
"6618",7977,143,2015,"AL","01089",15,1.2497839519279e-05
"6619",7977,143,2015,"AL","01093",1,8.30421322562215e-07
"6620",7977,143,2015,"AL","01095",41,3.40893130911816e-05
"6621",7977,143,2015,"AL","01103",13,1.08004582980714e-05
"6622",7977,143,2015,"AL","01115",9,7.4800538633329e-06
"6623",7977,143,2015,"AL","01117",2,1.66236046581283e-06
"6624",7977,143,2015,"AL","01121",9,7.47663824863856e-06
"6625",7977,143,2015,"AL","01123",3,2.49339872687061e-06
"6626",7977,143,2015,"AL","01125",1,8.30421322562215e-07
"6627",7977,143,2015,"AL","01133",1,8.30421322562215e-07
"6628",7977,143,2015,"AL","13015",22,1.8289929328977e-05
"6629",7977,143,2015,"AL","13045",3,2.49339872687061e-06
"6630",7977,143,2015,"AL","13047",38,3.16644501551558e-05
"6631",7977,143,2015,"AL","13055",92,7.6404454366881e-05
"6632",7977,143,2015,"AL","13057",1,8.32844731091093e-07
"6633",7977,143,2015,"AL","13067",1,8.3355839409974e-07
"6634",7977,143,2015,"AL","13083",21,1.7498775085744e-05
"6635",7977,143,2015,"AL","13115",76,6.31497345936451e-05
"6636",7977,143,2015,"AL","13129",64,5.31599422326101e-05
"6637",7977,143,2015,"AL","13143",4,3.32168529024886e-06
"6638",7977,143,2015,"AL","13149",1,8.3113290895687e-07
"6639",7977,143,2015,"AL","13213",18,1.50159722282475e-05
"6640",7977,143,2015,"AL","13223",1,8.3355839409974e-07
"6641",7977,143,2015,"AL","13227",3,2.49853419327328e-06
"6642",7977,143,2015,"AL","13233",52,4.32025447786802e-05
"6643",7977,143,2015,"AL","13295",124,0.000103277587920444
"6644",7977,143,2015,"AL","13313",46,3.83306501878202e-05
"6645",7977,143,2015,"AL","47051",1,8.33275004083048e-07
"6646",7977,143,2015,"AL","47055",1,8.33275004083048e-07
"6647",7977,143,2016,"AL","01007",1,8.3113290895687e-07
"6648",7977,143,2016,"AL","01009",11,9.14402748859381e-06
"6649",7977,143,2016,"AL","01015",10,8.30492481201681e-06
"6650",7977,143,2016,"AL","01019",79,6.56182277967027e-05
"6651",7977,143,2016,"AL","01027",2,1.66084264512443e-06
"6652",7977,143,2016,"AL","01029",16,1.32867411609954e-05
"6653",7977,143,2016,"AL","01033",3,2.49126396768665e-06
"6654",7977,143,2016,"AL","01037",1,8.3113290895687e-07
"6655",7977,143,2016,"AL","01043",25,2.07692627783106e-05
"6656",7977,143,2016,"AL","01049",16,1.32952948696157e-05
"6657",7977,143,2016,"AL","01055",17,1.41192972427416e-05
"6658",7977,143,2016,"AL","01057",1,8.3113290895687e-07
"6659",7977,143,2016,"AL","01059",2,1.66226581791374e-06
"6660",7977,143,2016,"AL","01071",3,2.49697133072831e-06
"6661",7977,143,2016,"AL","01073",2,1.66226581791374e-06
"6662",7977,143,2016,"AL","01077",4,3.33310001633219e-06
"6663",7977,143,2016,"AL","01079",6,4.98466269455726e-06
"6664",7977,143,2016,"AL","01083",15,1.2493417698204e-05
"6665",7977,143,2016,"AL","01089",13,1.08182456930546e-05
"6666",7977,143,2016,"AL","01095",23,1.9129157695136e-05
"6667",7977,143,2016,"AL","01103",9,7.47734983503321e-06
"6668",7977,143,2016,"AL","01111",2,1.66084264512443e-06
"6669",7977,143,2016,"AL","01115",4,3.32320380179784e-06
"6670",7977,143,2016,"AL","01117",1,8.3113290895687e-07
"6671",7977,143,2016,"AL","01121",2,1.66226581791374e-06
"6672",7977,143,2016,"AL","01127",4,3.32310846303817e-06
"6673",7977,143,2016,"AL","01133",1,8.3113290895687e-07
"6674",7977,143,2016,"AL","13015",26,2.16384250902742e-05
"6675",7977,143,2016,"AL","13045",47,3.90788019441837e-05
"6676",7977,143,2016,"AL","13047",52,4.33303002123185e-05
"6677",7977,143,2016,"AL","13055",128,0.000106296064047147
"6678",7977,143,2016,"AL","13057",7,5.82991311763765e-06
"6679",7977,143,2016,"AL","13067",1,8.3355839409974e-07
"6680",7977,143,2016,"AL","13077",5,4.16565098147276e-06
"6681",7977,143,2016,"AL","13083",31,2.58315251265745e-05
"6682",7977,143,2016,"AL","13115",143,0.000118810022383548
"6683",7977,143,2016,"AL","13121",1,8.3355839409974e-07
"6684",7977,143,2016,"AL","13123",1,8.35706740476286e-07
"6685",7977,143,2016,"AL","13129",97,8.05865254277713e-05
"6686",7977,143,2016,"AL","13143",21,1.74402709465958e-05
"6687",7977,143,2016,"AL","13149",11,9.14375296022404e-06
"6688",7977,143,2016,"AL","13199",6,4.99706838654656e-06
"6689",7977,143,2016,"AL","13213",16,1.33518539564747e-05
"6690",7977,143,2016,"AL","13223",10,8.32089466582136e-06
"6691",7977,143,2016,"AL","13227",1,8.32844731091093e-07
"6692",7977,143,2016,"AL","13233",56,4.65277880009023e-05
"6693",7977,143,2016,"AL","13285",12,9.98486815264134e-06
"6694",7977,143,2016,"AL","13295",143,0.000119089837227376
"6695",7977,143,2016,"AL","13313",37,3.08311751510728e-05
"6696",7977,143,2017,"AL","01015",3,2.49126396768665e-06
"6697",7977,143,2017,"AL","01019",1,8.3113290895687e-07
"6698",7977,143,2017,"AL","01043",3,2.49268714047596e-06
"6699",7977,143,2017,"AL","01049",12,9.97074856190382e-06
"6700",7977,143,2017,"AL","01055",2,1.66236046581283e-06
"6701",7977,143,2017,"AL","01071",19,1.58293713960571e-05
"6702",7977,143,2017,"AL","01073",3,2.49339872687061e-06
"6703",7977,143,2017,"AL","01079",1,8.30421322562215e-07
"6704",7977,143,2017,"AL","01083",1,8.33275004083048e-07
"6705",7977,143,2017,"AL","01089",7,5.82027186012925e-06
"6706",7977,143,2017,"AL","01093",1,8.30421322562215e-07
"6707",7977,143,2017,"AL","01095",3,2.49581950233359e-06
"6708",7977,143,2017,"AL","01103",1,8.30421322562215e-07
"6709",7977,143,2017,"AL","01115",1,8.31939834111197e-07
"6710",7977,143,2017,"AL","01127",2,1.66084264512443e-06
"6711",7977,143,2017,"AL","13015",4,3.33280625038167e-06
"6712",7977,143,2017,"AL","13123",1,8.35706740476286e-07
"6713",7977,143,2017,"AL","13213",3,2.50712022142886e-06
"6714",7977,143,2017,"AL","13223",2,1.66568946218219e-06
"6715",7977,143,2017,"AL","47051",1,8.33275004083048e-07
"6716",7977,152,2012,"AL","01007",340,0.0002825766500086
"6717",7977,152,2012,"AL","01009",1514,0.00125816524620597
"6718",7977,152,2012,"AL","01015",541,0.000449410926581009
"6719",7977,152,2012,"AL","01017",567,0.000471231011786706
"6720",7977,152,2012,"AL","01019",572,0.000475260725539636
"6721",7977,152,2012,"AL","01021",603,0.000501548364297755
"6722",7977,152,2012,"AL","01027",425,0.000352961795063096
"6723",7977,152,2012,"AL","01029",258,0.00021439528801835
"6724",7977,152,2012,"AL","01033",2398,0.00199369619096015
"6725",7977,152,2012,"AL","01037",475,0.00039479862178152
"6726",7977,152,2012,"AL","01043",1650,0.00137084642056916
"6727",7977,152,2012,"AL","01049",1832,0.00152225590555106
"6728",7977,152,2012,"AL","01051",473,0.0003931258659366
"6729",7977,152,2012,"AL","01055",884,0.0007345026351773
"6730",7977,152,2012,"AL","01057",454,0.000377333629080024
"6731",7977,152,2012,"AL","01059",1078,0.000895790495120789
"6732",7977,152,2012,"AL","01071",2351,0.00195708479497183
"6733",7977,152,2012,"AL","01073",1252,0.0010403958427973
"6734",7977,152,2012,"AL","01077",1807,0.00150523247441581
"6735",7977,152,2012,"AL","01079",1654,0.00137391606748531
"6736",7977,152,2012,"AL","01081",780,0.00064829337092693
"6737",7977,152,2012,"AL","01083",1213,0.00100978091350957
"6738",7977,152,2012,"AL","01087",9,7.48019618061183e-06
"6739",7977,152,2012,"AL","01089",1312,0.00109186503440304
"6740",7977,152,2012,"AL","01093",639,0.000530795062537685
"6741",7977,152,2012,"AL","01095",1179,0.00098020822128922
"6742",7977,152,2012,"AL","01103",1730,0.00143725010295517
"6743",7977,152,2012,"AL","01111",456,0.000378757513455729
"6744",7977,152,2012,"AL","01115",664,0.000551904567241727
"6745",7977,152,2012,"AL","01117",581,0.000482920932352278
"6746",7977,152,2012,"AL","01121",654,0.000543434083910097
"6747",7977,152,2012,"AL","01123",480,0.000398943796299298
"6748",7977,152,2012,"AL","01125",636,0.000528303086983604
"6749",7977,152,2012,"AL","01127",1854,0.00154012130168484
"6750",7977,152,2012,"AL","01133",1070,0.000888768560578335
"6751",7977,152,2012,"AL","13015",2389,0.00198834293828064
"6752",7977,152,2012,"AL","13045",464,0.000385743986353243
"6753",7977,152,2012,"AL","13047",1592,0.00132657380650021
"6754",7977,152,2012,"AL","13055",2206,0.0018319428821328
"6755",7977,152,2012,"AL","13057",104,8.66529625099233e-05
"6756",7977,152,2012,"AL","13067",72,5.99897988438614e-05
"6757",7977,152,2012,"AL","13077",238,0.000198300973738584
"6758",7977,152,2012,"AL","13083",2593,0.00216063928036453
"6759",7977,152,2012,"AL","13097",100,8.32916097391958e-05
"6760",7977,152,2012,"AL","13111",1,8.35706740476286e-07
"6761",7977,152,2012,"AL","13115",2543,0.0021128416114228
"6762",7977,152,2012,"AL","13121",46,3.83351221724843e-05
"6763",7977,152,2012,"AL","13123",38,3.17482701099433e-05
"6764",7977,152,2012,"AL","13129",3410,0.00283571749294839
"6765",7977,152,2012,"AL","13143",285,0.00023667292327581
"6766",7977,152,2012,"AL","13145",825,0.000687678398676857
"6767",7977,152,2012,"AL","13149",254,0.000211006176456185
"6768",7977,152,2012,"AL","13199",299,0.000249097650201171
"6769",7977,152,2012,"AL","13213",1622,0.00135371441638515
"6770",7977,152,2012,"AL","13215",26,2.16725182465932e-05
"6771",7977,152,2012,"AL","13223",321,0.000267242596571055
"6772",7977,152,2012,"AL","13227",110,9.16129204200203e-05
"6773",7977,152,2012,"AL","13233",1327,0.00110253053670544
"6774",7977,152,2012,"AL","13285",572,0.000476502219523998
"6775",7977,152,2012,"AL","13295",3859,0.00321386464134725
"6776",7977,152,2012,"AL","13313",2074,0.00172821235846824
"6777",7977,152,2012,"AL","47051",56,4.67014234569923e-05
"6778",7977,152,2012,"AL","47055",366,0.000304978651494395
"6779",7977,152,2012,"AL","47099",486,0.000404971651984361
"6780",7977,152,2012,"AL","47103",144,0.000120017488743426
"6781",7977,152,2012,"AL","47115",11,9.16602504491352e-06
"6782",7977,152,2012,"AL","47181",258,0.000215344848039626
"6783",7977,152,2013,"AL","01007",304,0.00025264021038547
"6784",7977,152,2013,"AL","01009",1242,0.00103215292410382
"6785",7977,152,2013,"AL","01015",331,0.000274934212130007
"6786",7977,152,2013,"AL","01017",189,0.000157079850274481
"6787",7977,152,2013,"AL","01019",492,0.000408790728828532
"6788",7977,152,2013,"AL","01021",93,7.7330058314625e-05
"6789",7977,152,2013,"AL","01027",166,0.000137857055409274
"6790",7977,152,2013,"AL","01029",124,0.000103005688558263
"6791",7977,152,2013,"AL","01033",1076,0.000893911394807449
"6792",7977,152,2013,"AL","01037",86,7.14806578709081e-05
"6793",7977,152,2013,"AL","01043",1757,0.00145957723975471
"6794",7977,152,2013,"AL","01049",985,0.000818552978492149
"6795",7977,152,2013,"AL","01051",74,6.15038352628084e-05
"6796",7977,152,2013,"AL","01055",629,0.000522551607736397
"6797",7977,152,2013,"AL","01057",470,0.00039063104403694
"6798",7977,152,2013,"AL","01059",606,0.000503574748182953
"6799",7977,152,2013,"AL","01071",2837,0.00236211951054724
"6800",7977,152,2013,"AL","01073",1542,0.00128116897247591
"6801",7977,152,2013,"AL","01077",1035,0.000862157567236022
"6802",7977,152,2013,"AL","01079",2589,0.0021506766600266
"6803",7977,152,2013,"AL","01081",150,0.000124674787313816
"6804",7977,152,2013,"AL","01083",823,0.000685094737432307
"6805",7977,152,2013,"AL","01087",1,8.3113290895687e-07
"6806",7977,152,2013,"AL","01089",1176,0.000978454355869869
"6807",7977,152,2013,"AL","01093",600,0.000498326798522373
"6808",7977,152,2013,"AL","01095",893,0.00074242998810315
"6809",7977,152,2013,"AL","01103",2161,0.0017954121713904
"6810",7977,152,2013,"AL","01111",144,0.000119611980250324
"6811",7977,152,2013,"AL","01115",528,0.000438904051557858
"6812",7977,152,2013,"AL","01117",466,0.000387271634995726
"6813",7977,152,2013,"AL","01121",397,0.000329855449053863
"6814",7977,152,2013,"AL","01123",75,6.23349681717653e-05
"6815",7977,152,2013,"AL","01125",781,0.000648739795865332
"6816",7977,152,2013,"AL","01127",3168,0.00263201362179019
"6817",7977,152,2013,"AL","01133",1068,0.00088717958815907
"6818",7977,152,2013,"AL","13015",1316,0.0010950009738726
"6819",7977,152,2013,"AL","13045",950,0.000789681032145955
"6820",7977,152,2013,"AL","13047",1915,0.00159572163281904
"6821",7977,152,2013,"AL","13055",2644,0.00219567951838375
"6822",7977,152,2013,"AL","13057",45,3.74822948771511e-05
"6823",7977,152,2013,"AL","13067",38,3.1657377400574e-05
"6824",7977,152,2013,"AL","13077",238,0.000198298403582666
"6825",7977,152,2013,"AL","13083",1196,0.0009965797827942
"6826",7977,152,2013,"AL","13097",150,0.00012494455123888
"6827",7977,152,2013,"AL","13115",2673,0.00222098566533687
"6828",7977,152,2013,"AL","13121",44,3.66665780582675e-05
"6829",7977,152,2013,"AL","13123",33,2.75725984169471e-05
"6830",7977,152,2013,"AL","13129",2020,0.00167910578491263
"6831",7977,152,2013,"AL","13143",763,0.000633661280162596
"6832",7977,152,2013,"AL","13145",294,0.000245054040439609
"6833",7977,152,2013,"AL","13149",161,0.000133765457867172
"6834",7977,152,2013,"AL","13199",175,0.000145788506732434
"6835",7977,152,2013,"AL","13213",1047,0.000873601299270919
"6836",7977,152,2013,"AL","13215",74,6.16833211633808e-05
"6837",7977,152,2013,"AL","13223",322,0.000268015839711752
"6838",7977,152,2013,"AL","13227",69,5.74662864452854e-05
"6839",7977,152,2013,"AL","13233",1618,0.00134426782035201
