"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"204",7975,190,2012,"AL",656,1.0005453685724
"205",7975,190,2013,"AL",80,1.00006650879507
"206",7975,190,2014,"AL",85,1.00007064287871
"207",7975,190,2015,"AL",17,1.00001414588264
"208",7975,190,2016,"AL",7,1.00000582393371
"209",7975,195,2012,"AL",3,1.00000249896447
"210",7975,195,2013,"AL",4,1.00000332168529
"211",7975,195,2014,"AL",53,1.00004410564825
"212",7975,195,2015,"AL",13,1.00001083214839
"213",7975,195,2016,"AL",1,1.000000833275
"214",7976,67,2012,"AL",5,1.00000416493732
"215",7976,67,2013,"AL",38,1.00003165951839
"216",7976,67,2014,"AL",9,1.00000749917089
"217",7976,67,2015,"AL",1,1.00000083284473
"218",7976,68,2014,"AL",1,1.00000083284473
"219",7976,69,2013,"AL",1,1.00000083042132
"220",7976,69,2014,"AL",15,1.00001245631984
"221",7976,111,2012,"AL",60,1.00004984664176
"222",7976,111,2013,"AL",32,1.00002658624916
"223",7976,111,2014,"AL",4,1.0000033239147
"224",7976,111,2015,"AL",11,1.00000914222503
"225",7976,111,2016,"AL",3,1.00000249126397
"226",7976,111,2017,"AL",8,1.0000066464076
"227",7976,121,2012,"AL",332,1.00027592251853
"228",7976,121,2013,"AL",11,1.00000914822204
"229",7976,121,2014,"AL",33,1.00002744412916
"230",7976,121,2015,"AL",1,1.00000083113291
"231",7976,122,2012,"AL",27,1.00002244316368
"232",7976,122,2013,"AL",1,1.00000083042132
"233",7976,122,2014,"AL",1,1.00000083122756
"234",7976,123,2012,"AL",16,1.00001329048839
"235",7976,123,2014,"AL",3,1.00000249126397
"236",7976,124,2012,"AL",2,1.00000166226582
"237",7976,131,2012,"AL",338,1.00028086591915
"238",7976,131,2013,"AL",163,1.00013546583145
"239",7976,131,2014,"AL",59,1.00004904050777
"240",7976,131,2015,"AL",234,1.00019442577446
"241",7976,131,2016,"AL",12,1.0000099686138
"242",7976,131,2017,"AL",203,1.00016862824752
"243",7976,141,2012,"AL",1135,1.00094325892464
"244",7976,141,2013,"AL",173,1.0001439393342
"245",7976,141,2014,"AL",122,1.0001014496309
"246",7976,141,2015,"AL",129,1.00010719085375
"247",7976,141,2016,"AL",11,1.00000914356629
"248",7976,141,2017,"AL",33,1.00002743255387
"249",7976,142,2012,"AL",623,1.00051761515018
"250",7976,142,2013,"AL",136,1.00011315952023
"251",7976,142,2014,"AL",93,1.00007728268829
"252",7976,142,2015,"AL",59,1.00004902561933
"253",7976,142,2016,"AL",6,1.00000498689944
"254",7976,142,2017,"AL",17,1.00001412741002
"255",7976,143,2012,"AL",160,1.00013294455817
"256",7976,143,2013,"AL",25,1.00002079732278
"257",7976,143,2014,"AL",22,1.00001827767191
"258",7976,143,2015,"AL",17,1.00001413391697
"259",7976,143,2016,"AL",2,1.00000166236116
"260",7976,143,2017,"AL",2,1.00000166369633
