"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"549",7990,240,2013,"AL",4,1.00000332453164
"550",7990,240,2014,"AL",3,1.0000025001084
"551",7992,10,2013,"AL",1,1.00000083284473
"552",7992,10,2014,"AL",3,1.00000249853419
"553",7992,10,2015,"AL",2,1.00000166226582
"554",7992,26,2013,"AL",1,1.00000083113291
"555",7992,27,2015,"AL",11,1.000009142462
"556",7992,27,2017,"AL",1,1.00000083284473
"557",7992,28,2015,"AL",1,1.00000083113291
"558",7992,29,2015,"AL",1,1.00000083113291
"559",7992,37,2012,"AL",38,1.00003155914733
"560",7992,37,2013,"AL",1,1.00000083113291
"561",7992,37,2014,"AL",2,1.00000166640313
"562",7992,37,2015,"AL",8,1.00000664835169
"563",7992,37,2017,"AL",4,1.00000333137892
"564",7992,59,2017,"AL",1,1.00000083284473
"565",7992,61,2012,"AL",27,1.00002242764985
"566",7992,61,2013,"AL",6,1.00000498950951
"567",7992,61,2015,"AL",33,1.000027427386
"568",7992,61,2017,"AL",5,1.00000416422366
"569",7992,111,2013,"AL",1,1.00000083113291
"570",7992,111,2015,"AL",1,1.00000083113291
"571",7992,141,2012,"AL",1,1.00000083042132
"572",7992,141,2015,"AL",4,1.00000332453164
"573",7992,141,2017,"AL",2,1.00000166568946
"574",7992,142,2012,"AL",7,1.00000581294926
"575",7992,142,2013,"AL",6,1.00000499706839
"576",7992,142,2014,"AL",7,1.00000582577996
"577",7992,142,2015,"AL",3,1.00000249339873
"578",7992,142,2017,"AL",3,1.00000249853419
"579",7992,143,2012,"AL",1,1.00000083042132
"580",7992,152,2012,"AL",48,1.00003986407214
"581",7992,152,2013,"AL",1,1.00000083284473
"582",7992,152,2014,"AL",25,1.00002082212751
"583",7992,152,2015,"AL",65,1.00005403048637
"584",7992,152,2017,"AL",10,1.00000832844731
"585",7992,176,2012,"AL",169,1.00014039838239
"586",7992,176,2013,"AL",17,1.00001414466585
"587",7992,176,2014,"AL",100,1.0000832530041
"588",7992,176,2015,"AL",38,1.00003158305054
"589",7992,176,2017,"AL",1,1.00000083284473
"590",7992,190,2012,"AL",1,1.00000083042132
"591",7992,190,2014,"AL",1,1.00000083284473
"592",7992,190,2015,"AL",2,1.00000166226582
"593",7992,190,2017,"AL",1,1.00000083284473
"594",7992,195,2012,"AL",1,1.00000083042132
"595",7992,238,2012,"AL",1,1.00000083042132
"596",7993,74,2012,"AL",9,1.00000747692897
"597",7993,74,2015,"AL",1,1.00000083355839
"598",7993,74,2017,"AL",15,1.00001249995545
"599",7993,111,2013,"AL",5,1.00000415210661
"600",7993,111,2014,"AL",2,1.00000166397972
"601",7993,111,2015,"AL",1,1.00000083042132
"602",7993,111,2017,"AL",1,1.00000083355839
"603",7993,121,2012,"AL",32,1.00002660026234
"604",7993,121,2013,"AL",8,1.00000664906327
"605",7993,121,2014,"AL",58,1.00004834153589
"606",7993,121,2015,"AL",6,1.00000498252794
"607",7993,121,2017,"AL",64,1.00005315951293
"608",7993,122,2012,"AL",7,1.00000581650719
"609",7993,122,2014,"AL",1,1.00000083355839
"610",7993,122,2017,"AL",2,1.00000166084265
"611",7993,123,2014,"AL",1,1.00000083355839
"612",7993,131,2012,"AL",2,1.00000166226582
"613",7993,131,2013,"AL",3,1.00000249268714
"614",7993,131,2016,"AL",2,1.00000166226582
"615",7993,131,2017,"AL",1,1.00000083042132
"616",7993,141,2012,"AL",55,1.00004567630981
"617",7993,141,2013,"AL",45,1.0000374009809
"618",7993,141,2014,"AL",21,1.00001750230079
"619",7993,141,2015,"AL",23,1.00001909969042
"620",7993,141,2017,"AL",50,1.00004152734027
"621",7993,142,2012,"AL",53,1.00004410241858
"622",7993,142,2013,"AL",573,1.00047625223447
"623",7993,142,2014,"AL",61,1.0000507955843
"624",7993,142,2015,"AL",70,1.00005814931109
"625",7993,142,2016,"AL",6,1.00000499750793
"626",7993,142,2017,"AL",518,1.00043019246948
"627",7993,143,2012,"AL",26,1.00002159722853
"628",7993,143,2013,"AL",67,1.0000556859049
"629",7993,143,2014,"AL",4,1.00000333180809
"630",7993,143,2015,"AL",9,1.0000074737919
"631",7993,143,2017,"AL",10,1.00000830421323
"632",7993,152,2012,"AL",77,1.00006408103757
"633",7993,152,2013,"AL",80,1.0000664786304
"634",7993,152,2014,"AL",97,1.00008073081921
"635",7993,152,2015,"AL",54,1.00004495534317
"636",7993,152,2016,"AL",20,1.00001662694237
"637",7993,152,2017,"AL",117,1.00009722432307
"638",7993,190,2012,"AL",59,1.00004902199671
"639",7993,190,2013,"AL",69,1.00005735464567
"640",7993,190,2014,"AL",61,1.00005073070603
"641",7993,190,2015,"AL",7,1.00000582720729
"642",7993,190,2016,"AL",5,1.00000416637502
"643",7993,190,2017,"AL",51,1.00004235776159
"644",7993,195,2012,"AL",11,1.00000916914234
"645",7993,195,2013,"AL",1,1.00000083042132
"646",7993,195,2014,"AL",5,1.00000415524368
"647",7993,195,2017,"AL",2,1.00000166084265
"648",7994,67,2017,"AL",3,1.00000249511263
"649",7994,68,2016,"AL",9,1.0000074737919
"650",7994,70,2016,"AL",12,1.00000999930005
"651",7994,71,2013,"AL",1,1.00000083113291
"652",7994,74,2012,"AL",2280,1.00189351172006
"653",7994,74,2013,"AL",184,1.00015290947557
"654",7994,74,2014,"AL",483,1.00040196683032
"655",7994,74,2015,"AL",273,1.00022687226652
"656",7994,74,2016,"AL",774,1.00064392728481
"657",7994,74,2017,"AL",819,1.00068194162972
"658",7994,92,2012,"AL",504,1.00041990595058
"659",7994,92,2013,"AL",290,1.0002410285436
"660",7994,92,2014,"AL",17,1.00001413168494
"661",7994,92,2015,"AL",15,1.00001247041728
"662",7994,92,2016,"AL",1,1.00000083113291
"663",7994,92,2017,"AL",76,1.00006311202051
"664",7994,111,2012,"AL",533,1.00044311256192
"665",7994,111,2013,"AL",343,1.00028507368498
"666",7994,111,2014,"AL",635,1.00052831050877
"667",7994,111,2015,"AL",427,1.00035505930772
"668",7994,111,2016,"AL",299,1.00024854273799
"669",7994,111,2017,"AL",584,1.00048515718513
"670",7994,121,2012,"AL",8516,1.00707819164596
"671",7994,121,2013,"AL",4197,1.00348812493319
"672",7994,121,2014,"AL",8336,1.00693451347692
"673",7994,121,2015,"AL",3976,1.00330540918069
"674",7994,121,2016,"AL",3410,1.00283531715758
"675",7994,121,2017,"AL",2767,1.00230004896041
"676",7994,122,2012,"AL",450,1.00037390864349
"677",7994,122,2013,"AL",280,1.00023272530098
"678",7994,122,2014,"AL",423,1.00035202495846
"679",7994,122,2015,"AL",273,1.0002270272091
"680",7994,122,2016,"AL",259,1.0002152719918
"681",7994,122,2017,"AL",335,1.00027849200438
"682",7994,123,2012,"AL",50,1.00004152391247
"683",7994,123,2013,"AL",15,1.00001246158959
"684",7994,123,2014,"AL",193,1.000160624722
"685",7994,123,2015,"AL",63,1.00005237011927
"686",7994,123,2016,"AL",69,1.00005739189353
"687",7994,123,2017,"AL",39,1.00003242151156
"688",7994,124,2012,"AL",16,1.00001328816433
"689",7994,124,2013,"AL",2,1.00000166084265
"690",7994,124,2014,"AL",16,1.00001330255984
"691",7994,124,2015,"AL",3,1.00000249368738
"692",7994,124,2016,"AL",3,1.00000249349337
"693",7994,124,2017,"AL",5,1.00000415739203
"694",7994,131,2012,"AL",1208,1.00100387278997
"695",7994,131,2013,"AL",1317,1.00109435448516
"696",7994,131,2014,"AL",716,1.00059552147875
"697",7994,131,2015,"AL",1263,1.00104983853344
"698",7994,131,2016,"AL",519,1.00043170771004
"699",7994,131,2017,"AL",333,1.00027685183196
"700",7994,141,2012,"AL",3914,1.00325352351625
"701",7994,141,2013,"AL",2707,1.00224935797383
"702",7994,141,2014,"AL",5139,1.00427635594414
"703",7994,141,2015,"AL",4361,1.00362835557079
"704",7994,141,2016,"AL",2192,1.00182128210574
"705",7994,141,2017,"AL",3020,1.00251526749033
"706",7994,142,2012,"AL",11147,1.00926284605296
"707",7994,142,2013,"AL",12075,1.01003439029866
"708",7994,142,2014,"AL",17300,1.01439189730812
"709",7994,142,2015,"AL",7276,1.00605111671578
"710",7994,142,2016,"AL",7051,1.00585988997315
"711",7994,142,2017,"AL",7612,1.00633264034349
"712",7994,143,2012,"AL",1197,1.0009948126931
"713",7994,143,2013,"AL",912,1.00075781856817
"714",7994,143,2014,"AL",1312,1.00109077852389
"715",7994,143,2015,"AL",519,1.00043150160297
"716",7994,143,2016,"AL",978,1.00081265896305
"717",7994,143,2017,"AL",419,1.0003483925525
"718",7994,152,2012,"AL",31246,1.02596541930701
"719",7994,152,2013,"AL",18459,1.01534225827836
"720",7994,152,2014,"AL",34272,1.02850998906724
"721",7994,152,2015,"AL",26626,1.02213619577919
"722",7994,152,2016,"AL",19567,1.01626338800424
"723",7994,152,2017,"AL",15681,1.01304242011323
"724",7994,190,2012,"AL",6637,1.00551609393017
"725",7994,190,2013,"AL",3337,1.00277374609432
"726",7994,190,2014,"AL",4273,1.00355487138448
"727",7994,190,2015,"AL",3662,1.0030445978873
"728",7994,190,2016,"AL",2560,1.00212961068899
"729",7994,190,2017,"AL",3275,1.00272054647822
"730",7994,195,2012,"AL",644,1.00053551778051
"731",7994,195,2013,"AL",372,1.00030924281877
"732",7994,195,2014,"AL",312,1.00025960869545
"733",7994,195,2015,"AL",424,1.00035264997517
"734",7994,195,2016,"AL",222,1.00018458584808
"735",7994,195,2017,"AL",522,1.00043360555489
"736",7994,211,2017,"AL",1,1.00000083355839
"737",7994,212,2013,"AL",3,1.00000250712022
"738",7994,242,2014,"AL",14,1.00001162589852
"739",7994,242,2015,"AL",4,1.00000332867102
"740",7994,242,2016,"AL",38,1.00003163640568
"741",7994,242,2017,"AL",2,1.00000166711679
"742",7995,74,2012,"AL",55,1.00004568310015
"743",7995,74,2013,"AL",7,1.00000581366084
"744",7995,74,2014,"AL",24,1.00001998087055
"745",7995,74,2015,"AL",29,1.0000240934736
"746",7995,74,2016,"AL",45,1.00003740483745
"747",7995,74,2017,"AL",77,1.00006408985374
"748",7995,92,2012,"AL",1,1.00000083284473
"749",7995,92,2013,"AL",4,1.00000332533856
"750",7995,92,2014,"AL",2,1.00000166226582
"751",7995,111,2012,"AL",12,1.00000997559953
"752",7995,111,2013,"AL",12,1.0000099686138
"753",7995,111,2014,"AL",36,1.00002998413322
"754",7995,111,2015,"AL",10,1.00000831504346
"755",7995,111,2016,"AL",2,1.00000166369633
"756",7995,111,2017,"AL",18,1.00001499135191
"757",7995,121,2012,"AL",305,1.00025351564419
"758",7995,121,2013,"AL",235,1.00019522810414
"759",7995,121,2014,"AL",289,1.00024069195824
"760",7995,121,2015,"AL",148,1.00012303998166
"761",7995,121,2016,"AL",107,1.00008895486183
"762",7995,121,2017,"AL",109,1.00009059904797
"763",7995,122,2012,"AL",28,1.00002325748972
"764",7995,122,2013,"AL",9,1.00000747663825
"765",7995,122,2014,"AL",10,1.00000832617065
"766",7995,122,2015,"AL",1,1.00000083113291
"767",7995,122,2016,"AL",5,1.00000416352134
"768",7995,122,2017,"AL",2,1.00000166326605
"769",7995,123,2012,"AL",1,1.00000083113291
"770",7995,123,2013,"AL",2,1.00000166084265
"771",7995,123,2014,"AL",2,1.00000166711679
"772",7995,123,2015,"AL",2,1.00000166397764
"773",7995,123,2016,"AL",4,1.00000332596214
"774",7995,124,2014,"AL",2,1.00000166711679
"775",7995,124,2017,"AL",1,1.00000083042132
"776",7995,131,2012,"AL",91,1.00007565694748
"777",7995,131,2013,"AL",97,1.00008057322677
"778",7995,131,2014,"AL",132,1.00010993037111
"779",7995,131,2015,"AL",77,1.0000639858192
"780",7995,131,2016,"AL",69,1.0000573433143
"781",7995,131,2017,"AL",56,1.00004659438816
"782",7995,141,2012,"AL",97,1.00008063417825
"783",7995,141,2013,"AL",94,1.00007809698541
"784",7995,141,2014,"AL",197,1.00016402953249
"785",7995,141,2015,"AL",106,1.00008817568521
"786",7995,141,2016,"AL",42,1.00003490468816
"787",7995,141,2017,"AL",126,1.00010484110609
"788",7995,142,2012,"AL",718,1.00059651085411
"789",7995,142,2013,"AL",463,1.00038473843393
"790",7995,142,2014,"AL",636,1.00052944196868
"791",7995,142,2015,"AL",174,1.00014465515209
"792",7995,142,2016,"AL",147,1.00012215893715
"793",7995,142,2017,"AL",251,1.00020884764281
"794",7995,143,2012,"AL",39,1.00003240476582
"795",7995,143,2013,"AL",32,1.00002658734612
"796",7995,143,2014,"AL",29,1.00002413696136
"797",7995,143,2015,"AL",13,1.00001081501536
"798",7995,143,2016,"AL",19,1.00001579178051
"799",7995,143,2017,"AL",12,1.00000998273339
"800",7995,152,2012,"AL",1522,1.0012646194359
"801",7995,152,2013,"AL",1061,1.0008815169721
"802",7995,152,2014,"AL",1689,1.00140630864043
"803",7995,152,2015,"AL",1691,1.00140625772287
"804",7995,152,2016,"AL",491,1.0004081072569
"805",7995,152,2017,"AL",1271,1.00105808018598
"806",7995,190,2012,"AL",168,1.00013976780261
"807",7995,190,2013,"AL",74,1.000061512272
"808",7995,190,2014,"AL",89,1.00007408314685
"809",7995,190,2015,"AL",50,1.00004165078969
"810",7995,190,2016,"AL",24,1.00001996495169
"811",7995,190,2017,"AL",49,1.00004074140279
"812",7995,195,2012,"AL",20,1.00001666512929
"813",7995,195,2013,"AL",6,1.00000498646446
"814",7995,195,2014,"AL",34,1.0000283011954
"815",7995,195,2015,"AL",8,1.00000665619921
"816",7995,195,2016,"AL",3,1.00000249368267
"817",7995,195,2017,"AL",13,1.00001080417474
"818",7995,242,2014,"AL",14,1.00001166981752
"819",7995,242,2015,"AL",4,1.00000332453164
"820",7995,242,2017,"AL",1,1.00000083355839
"821",7996,67,2013,"AL",1,1.00000083042132
"822",7996,67,2016,"AL",3,1.00000249853419
"823",7996,67,2017,"AL",5,1.00000416422366
"824",7996,68,2016,"AL",3,1.00000249126397
"825",7996,71,2014,"AL",1,1.00000083042132
"826",7996,71,2015,"AL",11,1.00000913463455
"827",7996,71,2017,"AL",2,1.00000166711679
"828",7996,74,2012,"AL",91,1.00007568495677
"829",7996,74,2013,"AL",70,1.00005830231073
"830",7996,74,2014,"AL",289,1.00024026249537
"831",7996,74,2015,"AL",167,1.00013901509789
"832",7996,74,2016,"AL",314,1.00026111309824
"833",7996,74,2017,"AL",1999,1.00166591663545
"834",7996,92,2012,"AL",116,1.00009637505524
"835",7996,92,2014,"AL",52,1.00004320894906
"836",7996,92,2015,"AL",3,1.00000249339873
"837",7996,92,2016,"AL",6,1.00000500135036
"838",7996,92,2017,"AL",16,1.00001328816433
"839",7996,111,2012,"AL",792,1.00065900818364
"840",7996,111,2013,"AL",970,1.00080603415587
"841",7996,111,2014,"AL",1305,1.00108517834603
"842",7996,111,2015,"AL",683,1.00056779640063
"843",7996,111,2016,"AL",602,1.00050138875765
"844",7996,111,2017,"AL",758,1.00063012383745
"845",7996,121,2012,"AL",3135,1.00260635732105
"846",7996,121,2013,"AL",3003,1.00249674611166
"847",7996,121,2014,"AL",4263,1.0035452883495
"848",7996,121,2015,"AL",1881,1.0015638993019
"849",7996,121,2016,"AL",2171,1.00180826627292
"850",7996,121,2017,"AL",794,1.00066054693779
"851",7996,122,2012,"AL",64,1.00005321555607
"852",7996,122,2013,"AL",169,1.00014042291352
"853",7996,122,2014,"AL",178,1.00014811977216
"854",7996,122,2015,"AL",113,1.00009394570898
"855",7996,122,2016,"AL",84,1.00006998794639
"856",7996,122,2017,"AL",46,1.00003830401865
"857",7996,123,2012,"AL",14,1.00001163715376
"858",7996,123,2013,"AL",71,1.00005897182352
"859",7996,123,2014,"AL",75,1.00006238948621
"860",7996,123,2015,"AL",41,1.0000340825912
"861",7996,123,2016,"AL",20,1.00001665305704
"862",7996,123,2017,"AL",18,1.00001499120516
"863",7996,124,2012,"AL",2,1.00000166155423
"864",7996,124,2013,"AL",4,1.00000332168529
"865",7996,124,2014,"AL",8,1.00000665348715
"866",7996,124,2015,"AL",8,1.00000664906327
"867",7996,124,2016,"AL",1,1.00000083355839
"868",7996,124,2017,"AL",1,1.00000083284473
"869",7996,131,2012,"AL",522,1.00043405118878
"870",7996,131,2013,"AL",1664,1.00138215416878
"871",7996,131,2014,"AL",565,1.00046960495976
"872",7996,131,2015,"AL",552,1.00045887326984
"873",7996,131,2016,"AL",874,1.00072748108969
"874",7996,131,2017,"AL",115,1.00009565364784
"875",7996,141,2012,"AL",1363,1.0011348117989
"876",7996,141,2013,"AL",1342,1.00111577567248
"877",7996,141,2014,"AL",1456,1.00121104845866
"878",7996,141,2015,"AL",666,1.0005539904808
"879",7996,141,2016,"AL",1054,1.00087812386762
"880",7996,141,2017,"AL",684,1.00056933738409
"881",7996,142,2012,"AL",5055,1.00420389837081
"882",7996,142,2013,"AL",6417,1.00533541235681
"883",7996,142,2014,"AL",4987,1.00414766626387
"884",7996,142,2015,"AL",2679,1.00222801597583
"885",7996,142,2016,"AL",1785,1.00148508346621
"886",7996,142,2017,"AL",1570,1.00130719929239
"887",7996,143,2012,"AL",439,1.00036538050327
"888",7996,143,2013,"AL",536,1.00044552750534
"889",7996,143,2014,"AL",438,1.00036403914492
"890",7996,143,2015,"AL",134,1.00011145514294
"891",7996,143,2016,"AL",335,1.00027912318898
"892",7996,143,2017,"AL",91,1.00007566764403
"893",7996,152,2012,"AL",15092,1.01254649431258
"894",7996,152,2013,"AL",17647,1.014668445416
"895",7996,152,2014,"AL",17683,1.01470629372113
"896",7996,152,2015,"AL",18904,1.01571737635744
"897",7996,152,2016,"AL",10092,1.00839758167407
"898",7996,152,2017,"AL",5060,1.00420951300494
"899",7996,190,2012,"AL",1653,1.00137501515959
"900",7996,190,2013,"AL",1245,1.00103482237292
"901",7996,190,2014,"AL",1691,1.00140564073686
"902",7996,190,2015,"AL",651,1.00054136044032
"903",7996,190,2016,"AL",1120,1.00093307757327
"904",7996,190,2017,"AL",675,1.00056111462096
"905",7996,195,2012,"AL",200,1.00016642236367
"906",7996,195,2013,"AL",204,1.00016956809794
"907",7996,195,2014,"AL",248,1.0002062246253
"908",7996,195,2015,"AL",200,1.00016643375687
"909",7996,195,2016,"AL",55,1.00004575661114
"910",7996,195,2017,"AL",107,1.0000889782178
"911",7996,212,2013,"AL",14,1.00001169130834
"912",7996,212,2014,"AL",1,1.00000083042132
"913",7996,212,2015,"AL",1,1.00000083042132
"914",7996,212,2016,"AL",2,1.00000166568946
"915",7997,0,2013,"AL",3,1.00000249287644
"916",7997,0,2014,"AL",3,1.00000249982501
"917",7997,0,2015,"AL",1,1.00000083042132
"918",7997,67,2013,"AL",6,1.00000498807762
"919",7997,67,2014,"AL",1,1.00000083113291
"920",7997,67,2016,"AL",20,1.00001664784565
"921",7997,67,2017,"AL",1,1.00000083113291
"922",7997,68,2016,"AL",2,1.00000166084265
"923",7997,69,2014,"AL",216,1.00017952470833
"924",7997,71,2013,"AL",1,1.00000083355839
"925",7997,71,2014,"AL",1,1.00000083042132
"926",7997,71,2017,"AL",1,1.00000083042132
"927",7997,74,2012,"AL",1982,1.00164617825444
"928",7997,74,2013,"AL",496,1.00041258583943
"929",7997,74,2014,"AL",1261,1.00104809465758
"930",7997,74,2015,"AL",908,1.00075433439381
"931",7997,74,2016,"AL",1708,1.00142084273479
"932",7997,74,2017,"AL",1302,1.00108280976203
"933",7997,92,2012,"AL",832,1.00069171667652
"934",7997,92,2013,"AL",31,1.00002578580671
"935",7997,92,2014,"AL",46,1.00003822001684
"936",7997,92,2015,"AL",12,1.00000997630904
"937",7997,92,2016,"AL",5,1.0000041600905
"938",7997,92,2017,"AL",57,1.00004733543856
"939",7997,111,2012,"AL",5115,1.00425153126885
"940",7997,111,2013,"AL",3791,1.0031515722149
"941",7997,111,2014,"AL",3149,1.00261748026208
"942",7997,111,2015,"AL",3483,1.00289540894664
"943",7997,111,2016,"AL",3277,1.00272513250983
"944",7997,111,2017,"AL",2595,1.00215596187777
"945",7997,121,2012,"AL",24596,1.02044452378908
"946",7997,121,2013,"AL",16616,1.0138112670819
"947",7997,121,2014,"AL",16735,1.01391434226664
"948",7997,121,2015,"AL",10661,1.00886595413192
"949",7997,121,2016,"AL",11435,1.00950895738402
"950",7997,121,2017,"AL",9484,1.00788249200554
"951",7997,122,2012,"AL",651,1.00054114725367
"952",7997,122,2013,"AL",339,1.00028182064017
"953",7997,122,2014,"AL",545,1.00045327287482
"954",7997,122,2015,"AL",342,1.00028431979113
"955",7997,122,2016,"AL",337,1.00028025051102
"956",7997,122,2017,"AL",274,1.00022769982191
"957",7997,123,2012,"AL",105,1.00008729292948
"958",7997,123,2013,"AL",135,1.00011235629592
"959",7997,123,2014,"AL",224,1.00018622685013
"960",7997,123,2015,"AL",110,1.0000914214076
"961",7997,123,2016,"AL",96,1.00007982932453
"962",7997,123,2017,"AL",45,1.00003740934976
"963",7997,124,2012,"AL",6,1.00000498537428
"964",7997,124,2013,"AL",3,1.00000249611078
"965",7997,124,2014,"AL",8,1.00000665006351
"966",7997,124,2015,"AL",15,1.00001246201253
"967",7997,124,2016,"AL",6,1.00000498475803
"968",7997,131,2012,"AL",525,1.00043688230595
"969",7997,131,2013,"AL",1628,1.00135336802435
"970",7997,131,2014,"AL",1224,1.00101768852727
"971",7997,131,2015,"AL",1472,1.00122380100667
"972",7997,131,2016,"AL",3751,1.00311790951512
"973",7997,131,2017,"AL",1235,1.00102635616021
"974",7997,141,2012,"AL",7038,1.00585124783764
"975",7997,141,2013,"AL",4784,1.00397650246164
"976",7997,141,2014,"AL",4428,1.00368302424237
"977",7997,141,2015,"AL",6965,1.00579617983154
"978",7997,141,2016,"AL",4745,1.00394522062928
"979",7997,141,2017,"AL",4817,1.00400810683683
"980",7997,142,2012,"AL",18784,1.01561934145179
"981",7997,142,2013,"AL",14961,1.01243703585635
"982",7997,142,2014,"AL",17055,1.01417662296969
"983",7997,142,2015,"AL",10146,1.00843673977878
"984",7997,142,2016,"AL",15061,1.01251928514988
"985",7997,142,2017,"AL",11329,1.00941370094792
"986",7997,143,2012,"AL",2554,1.00212488195293
"987",7997,143,2013,"AL",1622,1.0013482718635
"988",7997,143,2014,"AL",1499,1.0012459052524
"989",7997,143,2015,"AL",927,1.00077138409796
"990",7997,143,2016,"AL",1235,1.00102701301018
"991",7997,143,2017,"AL",616,1.00051186720362
"992",7997,152,2012,"AL",75634,1.06287112540227
"993",7997,152,2013,"AL",80337,1.06678785054161
"994",7997,152,2014,"AL",55129,1.04584792242699
"995",7997,152,2015,"AL",100122,1.08327336827257
"996",7997,152,2016,"AL",105659,1.08786669502036
"997",7997,152,2017,"AL",61847,1.05142265442724
"998",7997,190,2012,"AL",6410,1.00532915839419
"999",7997,190,2013,"AL",4270,1.00355107365603
"1000",7997,190,2014,"AL",3581,1.00297633379856
"1001",7997,190,2015,"AL",4824,1.0040117028957
"1002",7997,190,2016,"AL",4494,1.00373889290472
"1003",7997,190,2017,"AL",3475,1.00288747921422
"1004",7997,195,2012,"AL",1770,1.00147105240562
"1005",7997,195,2013,"AL",891,1.00074128542041
"1006",7997,195,2014,"AL",629,1.00052302882884
"1007",7997,195,2015,"AL",826,1.00068666751456
"1008",7997,195,2016,"AL",1363,1.00113303796167
"1009",7997,195,2017,"AL",1036,1.00086057639683
"1010",7997,212,2013,"AL",53,1.00004428387122
"1011",7997,212,2015,"AL",2,1.00000166711679
"1012",7997,212,2016,"AL",2,1.00000166640313
"1013",7997,242,2013,"AL",2,1.00000166568946
"1014",7997,242,2014,"AL",142,1.00011822240984
"1015",7997,242,2015,"AL",52,1.00004328811789
"1016",7997,242,2016,"AL",12,1.00000998728948
"1017",7997,242,2017,"AL",31,1.00002584031022
"1018",7998,74,2012,"AL",4,1.00000332320311
"1019",7998,74,2013,"AL",2,1.00000166155423
"1020",7998,74,2014,"AL",6,1.00000498822796
"1021",7998,74,2015,"AL",5,1.00000416008842
"1022",7998,74,2016,"AL",3,1.00000249368267
"1023",7998,74,2017,"AL",17,1.0000141704927
"1024",7998,111,2012,"AL",3,1.00000249440104
"1025",7998,111,2013,"AL",1,1.00000083042132
"1026",7998,111,2014,"AL",3,1.00000249582421
"1027",7998,111,2015,"AL",3,1.00000249511055
"1028",7998,111,2017,"AL",6,1.00000498537428
"1029",7998,121,2012,"AL",13,1.00001080330464
"1030",7998,121,2013,"AL",16,1.00001329466326
"1031",7998,121,2014,"AL",135,1.00011227842347
"1032",7998,121,2015,"AL",31,1.00002577070599
"1033",7998,121,2016,"AL",3,1.00000249268714
"1034",7998,121,2017,"AL",47,1.00003911903772
"1035",7998,122,2013,"AL",4,1.00000332168529
"1036",7998,122,2017,"AL",2,1.00000166568946
"1037",7998,123,2014,"AL",1,1.00000083355839
"1038",7998,123,2017,"AL",3,1.00000249853419
"1039",7998,131,2012,"AL",7,1.00000583024708
"1040",7998,131,2013,"AL",7,1.00000581946286
"1041",7998,131,2014,"AL",1,1.00000083113291
"1042",7998,131,2015,"AL",6,1.00000498923027
"1043",7998,131,2017,"AL",1,1.00000083042132
"1044",7998,141,2012,"AL",28,1.00002328843958
"1045",7998,141,2013,"AL",34,1.00002825268251
"1046",7998,141,2014,"AL",42,1.00003493697872
"1047",7998,141,2015,"AL",37,1.000030756371
"1048",7998,141,2016,"AL",1,1.00000083113291
"1049",7998,141,2017,"AL",16,1.00001329586165
"1050",7998,142,2012,"AL",200,1.00016631050192
"1051",7998,142,2013,"AL",81,1.00006729709499
"1052",7998,142,2014,"AL",1026,1.00085275976523
"1053",7998,142,2015,"AL",61,1.00005072001749
"1054",7998,142,2016,"AL",7,1.00000581508402
"1055",7998,142,2017,"AL",36,1.00002992223835
"1056",7998,143,2012,"AL",30,1.00002499106647
"1057",7998,143,2013,"AL",6,1.00000498646446
"1058",7998,143,2014,"AL",9,1.00000747806142
"1059",7998,143,2015,"AL",2,1.00000166084265
"1060",7998,152,2012,"AL",192,1.000159669826
"1061",7998,152,2013,"AL",215,1.00017863427847
"1062",7998,152,2014,"AL",423,1.00035166045417
"1063",7998,152,2015,"AL",394,1.000327635331
"1064",7998,152,2016,"AL",71,1.00005900730279
"1065",7998,152,2017,"AL",174,1.00014459230993
"1066",7998,190,2012,"AL",19,1.00001578886822
"1067",7998,190,2013,"AL",14,1.0000116343885
"1068",7998,190,2014,"AL",120,1.00009974523015
"1069",7998,190,2015,"AL",6,1.00000499022525
"1070",7998,190,2016,"AL",2,1.00000166245511
"1071",7998,190,2017,"AL",19,1.00001578867892
"1072",7998,195,2012,"AL",4,1.00000333180809
"1073",7998,195,2013,"AL",2,1.00000166245511
"1074",7998,195,2014,"AL",5,1.00000415566454
"1075",7998,195,2015,"AL",2,1.00000166226582
"1076",7998,195,2016,"AL",1,1.00000083122756
"1077",7998,195,2017,"AL",2,1.00000166226582
"1078",7999,1,2012,"AL",90,1.00007500699144
"1079",7999,1,2013,"AL",7,1.00000581793036
"1080",7999,2,2012,"AL",33,1.00002750428993
"1081",7999,2,2013,"AL",11,1.000009142462
"1082",7999,2,2015,"AL",2,1.00000166226582
"1083",7999,4,2013,"AL",1,1.00000083113291
"1084",7999,5,2012,"AL",78,1.0000650112806
"1085",7999,10,2013,"AL",1,1.00000083113291
"1086",7999,24,2012,"AL",20,1.00001667116788
"1087",7999,26,2012,"AL",6,1.00000499193915
"1088",7999,29,2013,"AL",1,1.00000083113291
"1089",7999,37,2012,"AL",78,1.00006496306162
"1090",7999,37,2013,"AL",2,1.00000166226582
"1091",7999,37,2014,"AL",1,1.00000083042132
"1092",7999,42,2013,"AL",2,1.00000166226582
"1093",7999,60,2012,"AL",2,1.00000166711679
"1094",7999,61,2012,"AL",112,1.00009334984051
"1095",7999,61,2013,"AL",7,1.00000581650719
"1096",7999,61,2014,"AL",5,1.00000415210661
"1097",7999,61,2016,"AL",1,1.00000083042132
