"Class","NCells","State","County"
"217",29872,"CA","Fresno County"
"218",630,"CA","Fresno County"
"220",4948,"CA","Fresno County"
"221",9,"CA","Fresno County"
"222",210,"CA","Fresno County"
"223",726,"CA","Fresno County"
"224",698,"CA","Fresno County"
"225",55108,"CA","Fresno County"
"226",16098,"CA","Fresno County"
"227",29353,"CA","Fresno County"
"235",893,"CA","Fresno County"
"236",3773,"CA","Fresno County"
"237",4069,"CA","Fresno County"
"238",13,"CA","Fresno County"
"242",514,"CA","Fresno County"
"243",3596,"CA","Fresno County"
"1",54770,"CA","Glenn County"
"2",6825,"CA","Glenn County"
"3",400251,"CA","Glenn County"
"4",693,"CA","Glenn County"
"6",24706,"CA","Glenn County"
"12",18,"CA","Glenn County"
"21",1525,"CA","Glenn County"
"24",51749,"CA","Glenn County"
"27",1877,"CA","Glenn County"
"28",6037,"CA","Glenn County"
"29",14,"CA","Glenn County"
"31",1,"CA","Glenn County"
"33",701,"CA","Glenn County"
"36",65244,"CA","Glenn County"
"37",25194,"CA","Glenn County"
"42",2295,"CA","Glenn County"
"44",888,"CA","Glenn County"
"48",136,"CA","Glenn County"
"49",73,"CA","Glenn County"
"50",1042,"CA","Glenn County"
"52",7,"CA","Glenn County"
"53",984,"CA","Glenn County"
"54",453,"CA","Glenn County"
"57",201,"CA","Glenn County"
"58",12,"CA","Glenn County"
"59",36,"CA","Glenn County"
"61",182967,"CA","Glenn County"
"66",41,"CA","Glenn County"
"67",1,"CA","Glenn County"
"69",5257,"CA","Glenn County"
"71",231,"CA","Glenn County"
"74",738,"CA","Glenn County"
"75",227418,"CA","Glenn County"
"76",140758,"CA","Glenn County"
"111",22941,"CA","Glenn County"
"121",118279,"CA","Glenn County"
"122",20146,"CA","Glenn County"
"123",12680,"CA","Glenn County"
"124",3168,"CA","Glenn County"
"131",24291,"CA","Glenn County"
"141",34615,"CA","Glenn County"
"142",424913,"CA","Glenn County"
"143",55555,"CA","Glenn County"
"152",706294,"CA","Glenn County"
"176",1080397,"CA","Glenn County"
"190",12507,"CA","Glenn County"
"195",29292,"CA","Glenn County"
"204",8604,"CA","Glenn County"
"205",4132,"CA","Glenn County"
"206",45,"CA","Glenn County"
"211",39050,"CA","Glenn County"
"212",730,"CA","Glenn County"
"213",7,"CA","Glenn County"
"216",40,"CA","Glenn County"
"220",5807,"CA","Glenn County"
"221",1954,"CA","Glenn County"
"222",15,"CA","Glenn County"
"224",17,"CA","Glenn County"
"225",8707,"CA","Glenn County"
"226",3664,"CA","Glenn County"
"236",2,"CA","Glenn County"
"237",605,"CA","Glenn County"
"242",477,"CA","Glenn County"
"28",1,"CA","Humboldt County"
"36",3,"CA","Humboldt County"
"37",68940,"CA","Humboldt County"
"61",19,"CA","Humboldt County"
"69",85,"CA","Humboldt County"
"76",3,"CA","Humboldt County"
"111",54581,"CA","Humboldt County"
"121",264228,"CA","Humboldt County"
"122",41422,"CA","Humboldt County"
"123",31872,"CA","Humboldt County"
"124",3129,"CA","Humboldt County"
"131",50772,"CA","Humboldt County"
"141",286993,"CA","Humboldt County"
"142",7143488,"CA","Humboldt County"
"143",483113,"CA","Humboldt County"
"152",1009983,"CA","Humboldt County"
"176",820926,"CA","Humboldt County"
"190",28202,"CA","Humboldt County"
"195",15467,"CA","Humboldt County"
"1",657,"CA","Imperial County"
"2",26174,"CA","Imperial County"
"6",569,"CA","Imperial County"
"12",11503,"CA","Imperial County"
"21",301,"CA","Imperial County"
"22",243998,"CA","Imperial County"
"23",1,"CA","Imperial County"
"25",1452,"CA","Imperial County"
"27",961,"CA","Imperial County"
"28",26764,"CA","Imperial County"
"31",1588,"CA","Imperial County"
"36",684772,"CA","Imperial County"
"37",301023,"CA","Imperial County"
"41",105139,"CA","Imperial County"
"42",571,"CA","Imperial County"
"43",10804,"CA","Imperial County"
"44",3406,"CA","Imperial County"
"47",59968,"CA","Imperial County"
"48",7231,"CA","Imperial County"
"49",29683,"CA","Imperial County"
"53",583,"CA","Imperial County"
"57",378,"CA","Imperial County"
"59",837,"CA","Imperial County"
"61",296830,"CA","Imperial County"
"67",5,"CA","Imperial County"
"69",436,"CA","Imperial County"
"71",1485,"CA","Imperial County"
"72",190133,"CA","Imperial County"
"74",870,"CA","Imperial County"
"75",2781,"CA","Imperial County"
"92",521,"CA","Imperial County"
"111",907252,"CA","Imperial County"
"121",91010,"CA","Imperial County"
"122",208477,"CA","Imperial County"
"123",53576,"CA","Imperial County"
"124",4518,"CA","Imperial County"
"131",3307903,"CA","Imperial County"
"141",670,"CA","Imperial County"
"142",839,"CA","Imperial County"
"143",463,"CA","Imperial County"
"152",6127381,"CA","Imperial County"
"176",3333,"CA","Imperial County"
"190",88428,"CA","Imperial County"
"195",14168,"CA","Imperial County"
"206",37733,"CA","Imperial County"
"207",62,"CA","Imperial County"
"209",9588,"CA","Imperial County"
"211",44,"CA","Imperial County"
"213",298,"CA","Imperial County"
"214",13836,"CA","Imperial County"
"219",19006,"CA","Imperial County"
"227",43713,"CA","Imperial County"
"230",11525,"CA","Imperial County"
"231",3,"CA","Imperial County"
"232",36,"CA","Imperial County"
"243",3809,"CA","Imperial County"
"244",1744,"CA","Imperial County"
"1",10,"CA","Inyo County"
"24",19,"CA","Inyo County"
"28",2,"CA","Inyo County"
"36",6237,"CA","Inyo County"
"37",1953,"CA","Inyo County"
"61",1661,"CA","Inyo County"
"69",1,"CA","Inyo County"
"111",28442,"CA","Inyo County"
"112",3473,"CA","Inyo County"
"121",93590,"CA","Inyo County"
"122",57644,"CA","Inyo County"
"123",4872,"CA","Inyo County"
"124",447,"CA","Inyo County"
"131",1746164,"CA","Inyo County"
"141",1968,"CA","Inyo County"
"142",1472679,"CA","Inyo County"
"143",653,"CA","Inyo County"
"152",25824087,"CA","Inyo County"
"176",110667,"CA","Inyo County"
"190",25088,"CA","Inyo County"
"195",95315,"CA","Inyo County"
"204",3,"CA","Inyo County"
"211",6,"CA","Inyo County"
"212",14,"CA","Inyo County"
"1",59378,"CA","Kern County"
"2",233987,"CA","Kern County"
"3",18,"CA","Kern County"
"4",2497,"CA","Kern County"
"21",12255,"CA","Kern County"
"22",393,"CA","Kern County"
"23",2,"CA","Kern County"
"24",193688,"CA","Kern County"
"27",6,"CA","Kern County"
"28",27234,"CA","Kern County"
"33",468,"CA","Kern County"
"36",424068,"CA","Kern County"
"37",4045,"CA","Kern County"
"38",2,"CA","Kern County"
"42",15,"CA","Kern County"
"43",40796,"CA","Kern County"
"44",2182,"CA","Kern County"
"46",1366,"CA","Kern County"
"47",497,"CA","Kern County"
"48",5079,"CA","Kern County"
"49",22429,"CA","Kern County"
"53",10643,"CA","Kern County"
"54",49577,"CA","Kern County"
"58",12,"CA","Kern County"
"59",55,"CA","Kern County"
"61",1365235,"CA","Kern County"
"66",18655,"CA","Kern County"
"67",248,"CA","Kern County"
"68",11584,"CA","Kern County"
"69",371717,"CA","Kern County"
"71",7148,"CA","Kern County"
"72",9265,"CA","Kern County"
"74",1331,"CA","Kern County"
"75",1056100,"CA","Kern County"
"76",10872,"CA","Kern County"
"77",37,"CA","Kern County"
"111",56765,"CA","Kern County"
"121",823802,"CA","Kern County"
"122",266921,"CA","Kern County"
"123",238239,"CA","Kern County"
"124",50087,"CA","Kern County"
"131",1051531,"CA","Kern County"
"141",96607,"CA","Kern County"
"142",1272476,"CA","Kern County"
"143",22541,"CA","Kern County"
"152",9156221,"CA","Kern County"
"176",5741517,"CA","Kern County"
"190",13324,"CA","Kern County"
"195",24523,"CA","Kern County"
"204",323467,"CA","Kern County"
"205",6686,"CA","Kern County"
"206",32219,"CA","Kern County"
"207",3090,"CA","Kern County"
"208",5040,"CA","Kern County"
"211",364,"CA","Kern County"
"212",146971,"CA","Kern County"
"213",979,"CA","Kern County"
"214",622,"CA","Kern County"
"216",7238,"CA","Kern County"
"217",21307,"CA","Kern County"
"218",838,"CA","Kern County"
"219",237,"CA","Kern County"
"220",939,"CA","Kern County"
"221",55,"CA","Kern County"
"222",1382,"CA","Kern County"
"223",1,"CA","Kern County"
"225",136643,"CA","Kern County"
"226",800,"CA","Kern County"
"227",358,"CA","Kern County"
"234",4,"CA","Kern County"
"235",283,"CA","Kern County"
"236",29998,"CA","Kern County"
"237",217,"CA","Kern County"
"238",644,"CA","Kern County"
"242",1785,"CA","Kern County"
"1",61115,"CA","Kings County"
"2",458084,"CA","Kings County"
"3",7,"CA","Kings County"
"4",4756,"CA","Kings County"
"12",1,"CA","Kings County"
"21",43342,"CA","Kings County"
"22",13599,"CA","Kings County"
"23",35,"CA","Kings County"
"24",290935,"CA","Kings County"
"27",181,"CA","Kings County"
"28",16217,"CA","Kings County"
"33",45506,"CA","Kings County"
"36",309616,"CA","Kings County"
"37",6563,"CA","Kings County"
"38",20,"CA","Kings County"
"42",4150,"CA","Kings County"
"43",184,"CA","Kings County"
"44",156,"CA","Kings County"
"46",1,"CA","Kings County"
"48",45,"CA","Kings County"
"49",10928,"CA","Kings County"
"53",1256,"CA","Kings County"
"54",86043,"CA","Kings County"
"57",1361,"CA","Kings County"
"61",973212,"CA","Kings County"
"66",617,"CA","Kings County"
"67",6460,"CA","Kings County"
"68",5,"CA","Kings County"
"69",40235,"CA","Kings County"
"71",932,"CA","Kings County"
"72",32,"CA","Kings County"
"74",1,"CA","Kings County"
"75",163582,"CA","Kings County"
"76",88050,"CA","Kings County"
"111",45607,"CA","Kings County"
"121",111774,"CA","Kings County"
"122",42428,"CA","Kings County"
"123",59162,"CA","Kings County"
"124",13050,"CA","Kings County"
"131",24545,"CA","Kings County"
"141",2,"CA","Kings County"
"142",70,"CA","Kings County"
"143",8741,"CA","Kings County"
"152",83524,"CA","Kings County"
"176",632732,"CA","Kings County"
"190",870,"CA","Kings County"
"195",1140,"CA","Kings County"
"204",123549,"CA","Kings County"
"205",12475,"CA","Kings County"
"206",958,"CA","Kings County"
"207",424,"CA","Kings County"
"208",8155,"CA","Kings County"
"209",2820,"CA","Kings County"
"211",87,"CA","Kings County"
"212",1264,"CA","Kings County"
"213",654,"CA","Kings County"
"214",154,"CA","Kings County"
"216",177,"CA","Kings County"
"217",9366,"CA","Kings County"
"218",729,"CA","Kings County"
"220",5786,"CA","Kings County"
"222",15,"CA","Kings County"
"223",247,"CA","Kings County"
"224",56,"CA","Kings County"
"225",147632,"CA","Kings County"
"226",1884,"CA","Kings County"
"227",581,"CA","Kings County"
"234",104,"CA","Kings County"
"235",3892,"CA","Kings County"
"236",25299,"CA","Kings County"
"237",26,"CA","Kings County"
"238",201,"CA","Kings County"
"242",19,"CA","Kings County"
"243",2,"CA","Kings County"
"1",5,"CA","Lake County"
"24",52,"CA","Lake County"
"27",167,"CA","Lake County"
"28",159,"CA","Lake County"
"36",6,"CA","Lake County"
"37",2601,"CA","Lake County"
"61",40,"CA","Lake County"
"69",50652,"CA","Lake County"
"75",37,"CA","Lake County"
"76",116,"CA","Lake County"
"111",195375,"CA","Lake County"
"121",166384,"CA","Lake County"
"122",25435,"CA","Lake County"
"123",1967,"CA","Lake County"
"124",471,"CA","Lake County"
"131",6002,"CA","Lake County"
"141",50626,"CA","Lake County"
"142",944129,"CA","Lake County"
"143",223731,"CA","Lake County"
"152",1861576,"CA","Lake County"
"176",301046,"CA","Lake County"
"190",2250,"CA","Lake County"
"195",2820,"CA","Lake County"
"14",345,"CA","Lassen County"
"21",2989,"CA","Lassen County"
"23",1781,"CA","Lassen County"
"24",22286,"CA","Lassen County"
"27",4214,"CA","Lassen County"
"28",974,"CA","Lassen County"
"31",85,"CA","Lassen County"
"36",89352,"CA","Lassen County"
"37",104301,"CA","Lassen County"
"38",215,"CA","Lassen County"
"42",2,"CA","Lassen County"
"44",1760,"CA","Lassen County"
"49",3,"CA","Lassen County"
"53",1,"CA","Lassen County"
"54",8,"CA","Lassen County"
"61",31416,"CA","Lassen County"
"69",44,"CA","Lassen County"
"75",1,"CA","Lassen County"
"76",12,"CA","Lassen County"
"111",410902,"CA","Lassen County"
"121",89739,"CA","Lassen County"
"122",36924,"CA","Lassen County"
"123",6741,"CA","Lassen County"
"124",1517,"CA","Lassen County"
"131",66764,"CA","Lassen County"
"141",63,"CA","Lassen County"
"142",4179105,"CA","Lassen County"
"143",1698,"CA","Lassen County"
"152",7929834,"CA","Lassen County"
"176",589062,"CA","Lassen County"
"190",8883,"CA","Lassen County"
"195",54838,"CA","Lassen County"
"205",5547,"CA","Lassen County"
"206",38,"CA","Lassen County"
"208",390,"CA","Lassen County"
"212",1,"CA","Lassen County"
"1",3,"CA","Los Angeles County"
"2",130,"CA","Los Angeles County"
"4",12,"CA","Los Angeles County"
"21",1568,"CA","Los Angeles County"
"24",668,"CA","Los Angeles County"
"28",19,"CA","Los Angeles County"
"36",7814,"CA","Los Angeles County"
"37",2015,"CA","Los Angeles County"
"42",469,"CA","Los Angeles County"
"47",10,"CA","Los Angeles County"
"48",5,"CA","Los Angeles County"
"49",59,"CA","Los Angeles County"
"54",12,"CA","Los Angeles County"
"61",26200,"CA","Los Angeles County"
"66",6,"CA","Los Angeles County"
"69",32,"CA","Los Angeles County"
"75",115,"CA","Los Angeles County"
"111",40715,"CA","Los Angeles County"
"121",1013801,"CA","Los Angeles County"
"122",917233,"CA","Los Angeles County"
"123",1508503,"CA","Los Angeles County"
"124",515926,"CA","Los Angeles County"
"131",471808,"CA","Los Angeles County"
"141",265,"CA","Los Angeles County"
"142",507934,"CA","Los Angeles County"
"143",156386,"CA","Los Angeles County"
"152",5447334,"CA","Los Angeles County"
"176",1096287,"CA","Los Angeles County"
"190",7898,"CA","Los Angeles County"
"195",2291,"CA","Los Angeles County"
"204",1008,"CA","Los Angeles County"
"206",1,"CA","Los Angeles County"
"212",2,"CA","Los Angeles County"
"214",2,"CA","Los Angeles County"
"221",1,"CA","Los Angeles County"
"223",2,"CA","Los Angeles County"
"225",118,"CA","Los Angeles County"
"236",3,"CA","Los Angeles County"
"238",72,"CA","Los Angeles County"
"1",9063,"CA","Madera County"
"2",10102,"CA","Madera County"
"3",43,"CA","Madera County"
"4",422,"CA","Madera County"
"12",134,"CA","Madera County"
"21",507,"CA","Madera County"
"22",58,"CA","Madera County"
"23",429,"CA","Madera County"
"24",71178,"CA","Madera County"
"28",27685,"CA","Madera County"
"33",14,"CA","Madera County"
"36",135182,"CA","Madera County"
"37",12124,"CA","Madera County"
"42",155,"CA","Madera County"
"44",255,"CA","Madera County"
"46",317,"CA","Madera County"
"48",11,"CA","Madera County"
"49",450,"CA","Madera County"
"53",26,"CA","Madera County"
"54",20424,"CA","Madera County"
"57",1,"CA","Madera County"
"58",30,"CA","Madera County"
"59",5,"CA","Madera County"
"61",100359,"CA","Madera County"
"66",1292,"CA","Madera County"
"67",749,"CA","Madera County"
"69",517934,"CA","Madera County"
"71",53,"CA","Madera County"
"72",15,"CA","Madera County"
"75",545338,"CA","Madera County"
"76",3391,"CA","Madera County"
"77",1,"CA","Madera County"
"111",39814,"CA","Madera County"
"112",3057,"CA","Madera County"
"121",159711,"CA","Madera County"
"122",40681,"CA","Madera County"
"123",20476,"CA","Madera County"
"124",4791,"CA","Madera County"
"131",242386,"CA","Madera County"
"141",60241,"CA","Madera County"
"142",1953013,"CA","Madera County"
"143",338,"CA","Madera County"
"152",649674,"CA","Madera County"
"176",1439082,"CA","Madera County"
"190",3914,"CA","Madera County"
"195",1272,"CA","Madera County"
"204",63566,"CA","Madera County"
"205",171,"CA","Madera County"
"206",2808,"CA","Madera County"
"207",12,"CA","Madera County"
"208",32,"CA","Madera County"
"209",394,"CA","Madera County"
"211",1570,"CA","Madera County"
"212",542,"CA","Madera County"
"213",66,"CA","Madera County"
"214",4,"CA","Madera County"
"216",8,"CA","Madera County"
"217",2114,"CA","Madera County"
"218",22,"CA","Madera County"
"220",1216,"CA","Madera County"
"223",3,"CA","Madera County"
"225",43131,"CA","Madera County"
"226",4801,"CA","Madera County"
"227",54,"CA","Madera County"
"235",1,"CA","Madera County"
"236",69,"CA","Madera County"
"237",1,"CA","Madera County"
"238",1,"CA","Madera County"
"242",39,"CA","Madera County"
"243",25,"CA","Madera County"
"1",2,"CA","Marin County"
"28",12446,"CA","Marin County"
"36",8,"CA","Marin County"
"37",17,"CA","Marin County"
"61",293,"CA","Marin County"
"69",7335,"CA","Marin County"
"111",18709,"CA","Marin County"
"121",111522,"CA","Marin County"
"122",57094,"CA","Marin County"
"123",46623,"CA","Marin County"
"124",6964,"CA","Marin County"
"131",1717,"CA","Marin County"
"141",25592,"CA","Marin County"
"142",326318,"CA","Marin County"
"143",109116,"CA","Marin County"
"152",193145,"CA","Marin County"
"176",549659,"CA","Marin County"
"190",6290,"CA","Marin County"
"195",18070,"CA","Marin County"
"1",2,"CA","Mariposa County"
"24",16,"CA","Mariposa County"
"28",20,"CA","Mariposa County"
"36",5,"CA","Mariposa County"
"37",18,"CA","Mariposa County"
"61",65,"CA","Mariposa County"
"69",140,"CA","Mariposa County"
"71",12,"CA","Mariposa County"
"75",295,"CA","Mariposa County"
"76",1,"CA","Mariposa County"
"111",28745,"CA","Mariposa County"
"112",66,"CA","Mariposa County"
"121",47589,"CA","Mariposa County"
"122",5808,"CA","Mariposa County"
"123",1040,"CA","Mariposa County"
"124",198,"CA","Mariposa County"
"131",87046,"CA","Mariposa County"
"141",117455,"CA","Mariposa County"
"142",1758303,"CA","Mariposa County"
"143",3179,"CA","Mariposa County"
"152",1015879,"CA","Mariposa County"
"176",1150975,"CA","Mariposa County"
"190",1031,"CA","Mariposa County"
"195",792,"CA","Mariposa County"
"204",21,"CA","Mariposa County"
"211",1,"CA","Mariposa County"
"242",21,"CA","Mariposa County"
"3",2,"CA","Mendocino County"
"6",24,"CA","Mendocino County"
"21",1,"CA","Mendocino County"
"24",28,"CA","Mendocino County"
"28",766,"CA","Mendocino County"
"36",454,"CA","Mendocino County"
"37",26736,"CA","Mendocino County"
"61",35,"CA","Mendocino County"
"69",79914,"CA","Mendocino County"
"75",16,"CA","Mendocino County"
"76",49,"CA","Mendocino County"
"111",19519,"CA","Mendocino County"
"121",468384,"CA","Mendocino County"
"122",29770,"CA","Mendocino County"
"123",11770,"CA","Mendocino County"
"124",1754,"CA","Mendocino County"
"131",8211,"CA","Mendocino County"
"141",180877,"CA","Mendocino County"
"142",5626805,"CA","Mendocino County"
"143",487958,"CA","Mendocino County"
"152",2270993,"CA","Mendocino County"
"176",903833,"CA","Mendocino County"
"190",7850,"CA","Mendocino County"
"195",352,"CA","Mendocino County"
"211",3,"CA","Mendocino County"
"226",1,"CA","Mendocino County"
"1",149188,"CA","Merced County"
"2",174554,"CA","Merced County"
"3",11748,"CA","Merced County"
"4",447,"CA","Merced County"
"6",1,"CA","Merced County"
"12",596,"CA","Merced County"
"21",9840,"CA","Merced County"
"22",1494,"CA","Merced County"
"23",101,"CA","Merced County"
"24",220712,"CA","Merced County"
"26",1,"CA","Merced County"
"27",23,"CA","Merced County"
"28",96524,"CA","Merced County"
"33",170,"CA","Merced County"
"36",461332,"CA","Merced County"
"37",72069,"CA","Merced County"
"42",173,"CA","Merced County"
"44",663,"CA","Merced County"
"46",34211,"CA","Merced County"
"47",1,"CA","Merced County"
"48",697,"CA","Merced County"
"49",1308,"CA","Merced County"
"50",3,"CA","Merced County"
"53",270,"CA","Merced County"
"54",110951,"CA","Merced County"
"57",8,"CA","Merced County"
"58",4290,"CA","Merced County"
"59",122,"CA","Merced County"
"61",144543,"CA","Merced County"
"66",1794,"CA","Merced County"
"67",2427,"CA","Merced County"
"69",72012,"CA","Merced County"
"71",521,"CA","Merced County"
"74",2,"CA","Merced County"
"75",609020,"CA","Merced County"
"76",18078,"CA","Merced County"
"111",83577,"CA","Merced County"
"121",215445,"CA","Merced County"
"122",79079,"CA","Merced County"
"123",50354,"CA","Merced County"
"124",6675,"CA","Merced County"
"131",33472,"CA","Merced County"
"141",942,"CA","Merced County"
"142",1533,"CA","Merced County"
"143",83187,"CA","Merced County"
"152",176005,"CA","Merced County"
"176",2116925,"CA","Merced County"
"190",26668,"CA","Merced County"
"195",376768,"CA","Merced County"
"204",19015,"CA","Merced County"
"205",2341,"CA","Merced County"
"206",2,"CA","Merced County"
"207",732,"CA","Merced County"
"208",24,"CA","Merced County"
"209",2112,"CA","Merced County"
"211",853,"CA","Merced County"
"212",69,"CA","Merced County"
"213",2248,"CA","Merced County"
"216",354,"CA","Merced County"
"217",5504,"CA","Merced County"
"220",1567,"CA","Merced County"
"221",6,"CA","Merced County"
"222",4,"CA","Merced County"
"223",192,"CA","Merced County"
"225",78064,"CA","Merced County"
"226",107528,"CA","Merced County"
"227",75,"CA","Merced County"
"236",11,"CA","Merced County"
"237",9,"CA","Merced County"
"238",741,"CA","Merced County"
"242",10,"CA","Merced County"
"6",1380,"CA","Modoc County"
"14",1517,"CA","Modoc County"
"21",28098,"CA","Modoc County"
"23",40344,"CA","Modoc County"
"24",21036,"CA","Modoc County"
"27",4386,"CA","Modoc County"
"28",2625,"CA","Modoc County"
"36",146283,"CA","Modoc County"
"37",246426,"CA","Modoc County"
"43",21889,"CA","Modoc County"
"44",7773,"CA","Modoc County"
"49",2617,"CA","Modoc County"
"57",6470,"CA","Modoc County"
"61",36987,"CA","Modoc County"
"111",501933,"CA","Modoc County"
"121",99587,"CA","Modoc County"
"122",10585,"CA","Modoc County"
"123",1672,"CA","Modoc County"
"124",188,"CA","Modoc County"
"131",549521,"CA","Modoc County"
"141",4,"CA","Modoc County"
"142",3311708,"CA","Modoc County"
"143",166,"CA","Modoc County"
"152",4458209,"CA","Modoc County"
"176",2440348,"CA","Modoc County"
"190",2508,"CA","Modoc County"
"195",150720,"CA","Modoc County"
"205",2741,"CA","Modoc County"
"208",1492,"CA","Modoc County"
"221",21,"CA","Modoc County"
"24",6,"CA","Mono County"
"36",13605,"CA","Mono County"
"37",4788,"CA","Mono County"
"61",177,"CA","Mono County"
"67",2,"CA","Mono County"
"71",6,"CA","Mono County"
"111",253483,"CA","Mono County"
"112",2915,"CA","Mono County"
"121",32222,"CA","Mono County"
"122",22589,"CA","Mono County"
"123",4881,"CA","Mono County"
"124",937,"CA","Mono County"
"131",439398,"CA","Mono County"
"141",4805,"CA","Mono County"
"142",2069910,"CA","Mono County"
"143",1696,"CA","Mono County"
"152",5772699,"CA","Mono County"
"176",384755,"CA","Mono County"
"190",11405,"CA","Mono County"
"195",11500,"CA","Mono County"
"206",7,"CA","Mono County"
"208",12,"CA","Mono County"
"225",1,"CA","Mono County"
"1",3951,"CA","Monterey County"
"2",4509,"CA","Monterey County"
"3",6849,"CA","Monterey County"
"4",1091,"CA","Monterey County"
"6",2,"CA","Monterey County"
"12",3778,"CA","Monterey County"
"21",31581,"CA","Monterey County"
"22",215,"CA","Monterey County"
"23",250,"CA","Monterey County"
"24",13956,"CA","Monterey County"
"26",8,"CA","Monterey County"
"27",346,"CA","Monterey County"
"28",17710,"CA","Monterey County"
"33",827,"CA","Monterey County"
"36",22031,"CA","Monterey County"
"37",24304,"CA","Monterey County"
"41",11,"CA","Monterey County"
"42",4996,"CA","Monterey County"
"43",9,"CA","Monterey County"
"44",31434,"CA","Monterey County"
"46",361,"CA","Monterey County"
"47",470,"CA","Monterey County"
"48",191,"CA","Monterey County"
"49",1313,"CA","Monterey County"
"53",719,"CA","Monterey County"
"54",16672,"CA","Monterey County"
"57",169,"CA","Monterey County"
"58",321,"CA","Monterey County"
"59",104,"CA","Monterey County"
"61",108718,"CA","Monterey County"
"66",133,"CA","Monterey County"
"67",4,"CA","Monterey County"
"68",9,"CA","Monterey County"
"69",304853,"CA","Monterey County"
"71",16275,"CA","Monterey County"
"72",957,"CA","Monterey County"
"75",5435,"CA","Monterey County"
"76",3192,"CA","Monterey County"
"111",31906,"CA","Monterey County"
"121",531910,"CA","Monterey County"
"122",120399,"CA","Monterey County"
"123",87275,"CA","Monterey County"
"124",15738,"CA","Monterey County"
"131",79805,"CA","Monterey County"
"141",187,"CA","Monterey County"
"142",1286909,"CA","Monterey County"
"143",813460,"CA","Monterey County"
"152",2787554,"CA","Monterey County"
"176",3017350,"CA","Monterey County"
"190",72979,"CA","Monterey County"
"195",57352,"CA","Monterey County"
"204",455,"CA","Monterey County"
"205",583,"CA","Monterey County"
"206",1686,"CA","Monterey County"
"207",252,"CA","Monterey County"
"208",69,"CA","Monterey County"
"209",320,"CA","Monterey County"
"211",347,"CA","Monterey County"
"212",100,"CA","Monterey County"
"213",63,"CA","Monterey County"
"216",72,"CA","Monterey County"
"217",539,"CA","Monterey County"
"220",8,"CA","Monterey County"
"221",5411,"CA","Monterey County"
"222",57,"CA","Monterey County"
"223",6,"CA","Monterey County"
"224",3,"CA","Monterey County"
"225",892,"CA","Monterey County"
"226",2744,"CA","Monterey County"
"227",18,"CA","Monterey County"
"229",10,"CA","Monterey County"
"236",301,"CA","Monterey County"
"238",1115,"CA","Monterey County"
"242",8,"CA","Monterey County"
"1",6,"CA","Napa County"
"3",8,"CA","Napa County"
"6",3,"CA","Napa County"
"21",5,"CA","Napa County"
"24",118,"CA","Napa County"
"27",12,"CA","Napa County"
"28",505,"CA","Napa County"
"36",23,"CA","Napa County"
"37",190,"CA","Napa County"
"44",32,"CA","Napa County"
"54",4,"CA","Napa County"
"58",56,"CA","Napa County"
"59",3,"CA","Napa County"
"61",216,"CA","Napa County"
"66",4,"CA","Napa County"
"69",163251,"CA","Napa County"
"75",56,"CA","Napa County"
"76",120,"CA","Napa County"
"77",8,"CA","Napa County"
"111",118657,"CA","Napa County"
"121",61529,"CA","Napa County"
"122",42990,"CA","Napa County"
"123",35415,"CA","Napa County"
"124",4964,"CA","Napa County"
"131",376,"CA","Napa County"
"141",24673,"CA","Napa County"
"142",299950,"CA","Napa County"
"143",295561,"CA","Napa County"
"152",805400,"CA","Napa County"
"176",385636,"CA","Napa County"
"190",3207,"CA","Napa County"
"195",23260,"CA","Napa County"
"205",18,"CA","Napa County"
"211",1,"CA","Napa County"
"217",3,"CA","Napa County"
"220",60,"CA","Napa County"
"221",1,"CA","Napa County"
"225",1,"CA","Napa County"
"226",2,"CA","Napa County"
"21",6,"CA","Nevada County"
"24",20,"CA","Nevada County"
"28",1,"CA","Nevada County"
"37",8,"CA","Nevada County"
"61",29,"CA","Nevada County"
"69",1406,"CA","Nevada County"
"76",1,"CA","Nevada County"
"111",40490,"CA","Nevada County"
"121",81923,"CA","Nevada County"
"122",36360,"CA","Nevada County"
"123",9837,"CA","Nevada County"
"124",2951,"CA","Nevada County"
"131",5832,"CA","Nevada County"
"141",116065,"CA","Nevada County"
"142",1791475,"CA","Nevada County"
"143",17780,"CA","Nevada County"
"152",515138,"CA","Nevada County"
"176",197024,"CA","Nevada County"
"190",4,"CA","Nevada County"
"195",509,"CA","Nevada County"
"1",1,"CA","Orange County"
"2",15,"CA","Orange County"
"24",45,"CA","Orange County"
"37",19,"CA","Orange County"
"61",5,"CA","Orange County"
"111",7580,"CA","Orange County"
"121",272141,"CA","Orange County"
"122",357835,"CA","Orange County"
"123",625105,"CA","Orange County"
"124",168991,"CA","Orange County"
"131",5864,"CA","Orange County"
"142",14423,"CA","Orange County"
"143",7513,"CA","Orange County"
"152",698384,"CA","Orange County"
"176",121511,"CA","Orange County"
"190",7654,"CA","Orange County"
"195",1902,"CA","Orange County"
"221",246,"CA","Orange County"
"1",1489,"CA","Placer County"
"2",34,"CA","Placer County"
"3",67079,"CA","Placer County"
"4",39,"CA","Placer County"
"6",173,"CA","Placer County"
"13",1,"CA","Placer County"
"21",27,"CA","Placer County"
"23",1,"CA","Placer County"
"24",3845,"CA","Placer County"
"27",306,"CA","Placer County"
"28",865,"CA","Placer County"
"29",1,"CA","Placer County"
"33",65,"CA","Placer County"
"36",4731,"CA","Placer County"
"37",15230,"CA","Placer County"
"42",737,"CA","Placer County"
