"Class","NCells","State","County"
"124",3047,"IN","Jackson County"
"131",316,"IN","Jackson County"
"141",572210,"IN","Jackson County"
"142",5800,"IN","Jackson County"
"143",3,"IN","Jackson County"
"152",303,"IN","Jackson County"
"176",185487,"IN","Jackson County"
"190",49,"IN","Jackson County"
"195",582,"IN","Jackson County"
"205",5,"IN","Jackson County"
"209",598,"IN","Jackson County"
"225",12,"IN","Jackson County"
"229",48,"IN","Jackson County"
"241",392,"IN","Jackson County"
"1",745101,"IN","Jasper County"
"4",553,"IN","Jasper County"
"5",405173,"IN","Jasper County"
"13",21998,"IN","Jasper County"
"24",6936,"IN","Jasper County"
"26",42,"IN","Jasper County"
"27",66,"IN","Jasper County"
"28",203,"IN","Jasper County"
"36",13934,"IN","Jasper County"
"37",1123,"IN","Jasper County"
"50",52,"IN","Jasper County"
"54",2,"IN","Jasper County"
"57",3374,"IN","Jasper County"
"61",81,"IN","Jasper County"
"111",6970,"IN","Jasper County"
"121",36840,"IN","Jasper County"
"122",60330,"IN","Jasper County"
"123",7928,"IN","Jasper County"
"124",3820,"IN","Jasper County"
"131",1598,"IN","Jasper County"
"141",168324,"IN","Jasper County"
"142",247,"IN","Jasper County"
"143",2,"IN","Jasper County"
"152",535,"IN","Jasper County"
"176",112599,"IN","Jasper County"
"190",10274,"IN","Jasper County"
"195",520,"IN","Jasper County"
"222",2,"IN","Jasper County"
"225",62,"IN","Jasper County"
"226",8,"IN","Jasper County"
"229",1,"IN","Jasper County"
"242",38,"IN","Jasper County"
"1",346707,"IN","Jay County"
"5",414872,"IN","Jay County"
"13",1985,"IN","Jay County"
"21",25,"IN","Jay County"
"24",40071,"IN","Jay County"
"26",56,"IN","Jay County"
"27",1,"IN","Jay County"
"28",111,"IN","Jay County"
"29",2,"IN","Jay County"
"36",9441,"IN","Jay County"
"37",1267,"IN","Jay County"
"39",10,"IN","Jay County"
"42",1546,"IN","Jay County"
"54",785,"IN","Jay County"
"58",7,"IN","Jay County"
"61",206,"IN","Jay County"
"67",1,"IN","Jay County"
"68",9,"IN","Jay County"
"111",2086,"IN","Jay County"
"121",55264,"IN","Jay County"
"122",11680,"IN","Jay County"
"123",4309,"IN","Jay County"
"124",1414,"IN","Jay County"
"131",238,"IN","Jay County"
"141",109643,"IN","Jay County"
"142",21,"IN","Jay County"
"152",98,"IN","Jay County"
"176",99386,"IN","Jay County"
"190",682,"IN","Jay County"
"195",717,"IN","Jay County"
"225",92,"IN","Jay County"
"236",44,"IN","Jay County"
"1",71957,"IN","Jefferson County"
"5",139915,"IN","Jefferson County"
"11",73,"IN","Jefferson County"
"13",19,"IN","Jefferson County"
"21",2,"IN","Jefferson County"
"24",228,"IN","Jefferson County"
"26",10725,"IN","Jefferson County"
"36",1868,"IN","Jefferson County"
"37",3396,"IN","Jefferson County"
"39",2,"IN","Jefferson County"
"42",2,"IN","Jefferson County"
"58",18,"IN","Jefferson County"
"61",4,"IN","Jefferson County"
"111",10516,"IN","Jefferson County"
"121",43759,"IN","Jefferson County"
"122",9460,"IN","Jefferson County"
"123",4673,"IN","Jefferson County"
"124",2146,"IN","Jefferson County"
"131",408,"IN","Jefferson County"
"141",562038,"IN","Jefferson County"
"142",23560,"IN","Jefferson County"
"143",26,"IN","Jefferson County"
"152",3681,"IN","Jefferson County"
"176",169039,"IN","Jefferson County"
"190",85,"IN","Jefferson County"
"195",17,"IN","Jefferson County"
"225",12,"IN","Jefferson County"
"229",4,"IN","Jefferson County"
"236",19,"IN","Jefferson County"
"241",1,"IN","Jefferson County"
"1",148249,"IN","Jennings County"
"4",3,"IN","Jennings County"
"5",200718,"IN","Jennings County"
"6",3,"IN","Jennings County"
"12",5,"IN","Jennings County"
"13",1196,"IN","Jennings County"
"21",7,"IN","Jennings County"
"24",1115,"IN","Jennings County"
"26",5511,"IN","Jennings County"
"28",6,"IN","Jennings County"
"36",1884,"IN","Jennings County"
"37",4307,"IN","Jennings County"
"48",1,"IN","Jennings County"
"59",2,"IN","Jennings County"
"61",7,"IN","Jennings County"
"111",6319,"IN","Jennings County"
"121",47233,"IN","Jennings County"
"122",8323,"IN","Jennings County"
"123",3032,"IN","Jennings County"
"124",1314,"IN","Jennings County"
"131",492,"IN","Jennings County"
"141",507237,"IN","Jennings County"
"142",4247,"IN","Jennings County"
"143",3,"IN","Jennings County"
"152",1159,"IN","Jennings County"
"176",145321,"IN","Jennings County"
"190",4,"IN","Jennings County"
"195",96,"IN","Jennings County"
"205",1,"IN","Jennings County"
"225",652,"IN","Jennings County"
"229",1,"IN","Jennings County"
"241",87,"IN","Jennings County"
"250",1,"IN","Jennings County"
"1",216161,"IN","Johnson County"
"4",9,"IN","Johnson County"
"5",207336,"IN","Johnson County"
"6",4,"IN","Johnson County"
"12",4,"IN","Johnson County"
"13",675,"IN","Johnson County"
"21",1,"IN","Johnson County"
"24",4093,"IN","Johnson County"
"26",6374,"IN","Johnson County"
"36",3652,"IN","Johnson County"
"37",2239,"IN","Johnson County"
"54",36,"IN","Johnson County"
"59",1,"IN","Johnson County"
"61",261,"IN","Johnson County"
"111",9041,"IN","Johnson County"
"121",84683,"IN","Johnson County"
"122",61986,"IN","Johnson County"
"123",26335,"IN","Johnson County"
"124",8205,"IN","Johnson County"
"131",278,"IN","Johnson County"
"141",149935,"IN","Johnson County"
"142",326,"IN","Johnson County"
"152",18,"IN","Johnson County"
"176",136717,"IN","Johnson County"
"190",13,"IN","Johnson County"
"195",51,"IN","Johnson County"
"209",98,"IN","Johnson County"
"225",4,"IN","Johnson County"
"1",534059,"IN","Knox County"
"4",909,"IN","Knox County"
"5",432835,"IN","Knox County"
"12",1544,"IN","Knox County"
"13",2559,"IN","Knox County"
"24",990,"IN","Knox County"
"26",56354,"IN","Knox County"
"27",43,"IN","Knox County"
"28",4,"IN","Knox County"
"36",1167,"IN","Knox County"
"37",1519,"IN","Knox County"
"43",934,"IN","Knox County"
"44",251,"IN","Knox County"
"48",12430,"IN","Knox County"
"58",7,"IN","Knox County"
"61",1927,"IN","Knox County"
"67",25,"IN","Knox County"
"68",1,"IN","Knox County"
"111",38259,"IN","Knox County"
"121",92357,"IN","Knox County"
"122",19642,"IN","Knox County"
"123",8853,"IN","Knox County"
"124",3967,"IN","Knox County"
"131",1702,"IN","Knox County"
"141",193251,"IN","Knox County"
"142",184,"IN","Knox County"
"152",9,"IN","Knox County"
"176",117980,"IN","Knox County"
"190",2415,"IN","Knox County"
"195",1354,"IN","Knox County"
"207",430,"IN","Knox County"
"209",161,"IN","Knox County"
"221",25,"IN","Knox County"
"222",55,"IN","Knox County"
"227",1,"IN","Knox County"
"229",1449,"IN","Knox County"
"241",1,"IN","Knox County"
"1",491339,"IN","Kosciusko County"
"4",76,"IN","Kosciusko County"
"5",365084,"IN","Kosciusko County"
"12",47,"IN","Kosciusko County"
"13",4060,"IN","Kosciusko County"
"14",292,"IN","Kosciusko County"
"24",19376,"IN","Kosciusko County"
"26",216,"IN","Kosciusko County"
"27",82,"IN","Kosciusko County"
"28",7,"IN","Kosciusko County"
"31",1,"IN","Kosciusko County"
"36",26629,"IN","Kosciusko County"
"37",11928,"IN","Kosciusko County"
"42",504,"IN","Kosciusko County"
"43",215,"IN","Kosciusko County"
"44",34,"IN","Kosciusko County"
"50",80,"IN","Kosciusko County"
"53",5,"IN","Kosciusko County"
"54",4,"IN","Kosciusko County"
"57",633,"IN","Kosciusko County"
"58",6,"IN","Kosciusko County"
"60",3,"IN","Kosciusko County"
"61",326,"IN","Kosciusko County"
"68",1,"IN","Kosciusko County"
"69",7,"IN","Kosciusko County"
"111",54490,"IN","Kosciusko County"
"121",97108,"IN","Kosciusko County"
"122",37112,"IN","Kosciusko County"
"123",12298,"IN","Kosciusko County"
"124",6135,"IN","Kosciusko County"
"131",1563,"IN","Kosciusko County"
"141",197132,"IN","Kosciusko County"
"142",1202,"IN","Kosciusko County"
"143",22,"IN","Kosciusko County"
"152",2575,"IN","Kosciusko County"
"176",220710,"IN","Kosciusko County"
"190",36663,"IN","Kosciusko County"
"195",14302,"IN","Kosciusko County"
"225",1,"IN","Kosciusko County"
"226",45,"IN","Kosciusko County"
"229",20,"IN","Kosciusko County"
"242",36,"IN","Kosciusko County"
"243",8,"IN","Kosciusko County"
"249",161,"IN","Kosciusko County"
"1",206061,"IN","LaGrange County"
"5",147510,"IN","LaGrange County"
"12",3,"IN","LaGrange County"
"13",189,"IN","LaGrange County"
"21",1,"IN","LaGrange County"
"24",7563,"IN","LaGrange County"
"27",133,"IN","LaGrange County"
"28",15,"IN","LaGrange County"
"36",15235,"IN","LaGrange County"
"37",185,"IN","LaGrange County"
"43",3816,"IN","LaGrange County"
"44",3,"IN","LaGrange County"
"57",1,"IN","LaGrange County"
"61",13,"IN","LaGrange County"
"111",24784,"IN","LaGrange County"
"121",46191,"IN","LaGrange County"
"122",28254,"IN","LaGrange County"
"123",7532,"IN","LaGrange County"
"124",3441,"IN","LaGrange County"
"131",250,"IN","LaGrange County"
"141",59696,"IN","LaGrange County"
"142",2837,"IN","LaGrange County"
"143",41,"IN","LaGrange County"
"152",1010,"IN","LaGrange County"
"176",393644,"IN","LaGrange County"
"190",164594,"IN","LaGrange County"
"195",1245,"IN","LaGrange County"
"205",3,"IN","LaGrange County"
"1",271048,"IN","Lake County"
"5",220094,"IN","Lake County"
"13",114,"IN","Lake County"
"24",8232,"IN","Lake County"
"26",16,"IN","Lake County"
"27",3,"IN","Lake County"
"28",53,"IN","Lake County"
"36",1804,"IN","Lake County"
"37",1310,"IN","Lake County"
"44",5,"IN","Lake County"
"50",23,"IN","Lake County"
"57",93,"IN","Lake County"
"58",8,"IN","Lake County"
"61",23,"IN","Lake County"
"111",25497,"IN","Lake County"
"121",99799,"IN","Lake County"
"122",277666,"IN","Lake County"
"123",126345,"IN","Lake County"
"124",69851,"IN","Lake County"
"131",8188,"IN","Lake County"
"141",111311,"IN","Lake County"
"142",495,"IN","Lake County"
"143",160,"IN","Lake County"
"152",15356,"IN","Lake County"
"176",135535,"IN","Lake County"
"190",67307,"IN","Lake County"
"195",5216,"IN","Lake County"
"225",214,"IN","Lake County"
"242",2,"IN","Lake County"
"1",551797,"IN","LaPorte County"
"4",13,"IN","LaPorte County"
"5",343237,"IN","LaPorte County"
"13",4607,"IN","LaPorte County"
"24",26808,"IN","LaPorte County"
"26",9,"IN","LaPorte County"
"27",46,"IN","LaPorte County"
"28",93,"IN","LaPorte County"
"29",49,"IN","LaPorte County"
"36",14879,"IN","LaPorte County"
"37",1009,"IN","LaPorte County"
"42",1,"IN","LaPorte County"
"43",1,"IN","LaPorte County"
"44",23,"IN","LaPorte County"
"50",1083,"IN","LaPorte County"
"53",1,"IN","LaPorte County"
"54",2,"IN","LaPorte County"
"57",6303,"IN","LaPorte County"
"58",2,"IN","LaPorte County"
"61",109,"IN","LaPorte County"
"69",15,"IN","LaPorte County"
"70",22,"IN","LaPorte County"
"76",6,"IN","LaPorte County"
"111",16473,"IN","LaPorte County"
"121",68210,"IN","LaPorte County"
"122",76611,"IN","LaPorte County"
"123",26748,"IN","LaPorte County"
"124",9378,"IN","LaPorte County"
"131",1996,"IN","LaPorte County"
"141",270328,"IN","LaPorte County"
"142",3654,"IN","LaPorte County"
"143",123,"IN","LaPorte County"
"152",11805,"IN","LaPorte County"
"176",190747,"IN","LaPorte County"
"190",109596,"IN","LaPorte County"
"195",3774,"IN","LaPorte County"
"216",319,"IN","LaPorte County"
"222",44,"IN","LaPorte County"
"225",43,"IN","LaPorte County"
"226",53,"IN","LaPorte County"
"229",9,"IN","LaPorte County"
"242",19,"IN","LaPorte County"
"1",76155,"IN","Lawrence County"
"4",7,"IN","Lawrence County"
"5",84038,"IN","Lawrence County"
"6",1,"IN","Lawrence County"
"12",1,"IN","Lawrence County"
"13",55,"IN","Lawrence County"
"24",380,"IN","Lawrence County"
"26",1500,"IN","Lawrence County"
"36",1439,"IN","Lawrence County"
"37",17226,"IN","Lawrence County"
"44",1,"IN","Lawrence County"
"48",1,"IN","Lawrence County"
"58",129,"IN","Lawrence County"
"59",2,"IN","Lawrence County"
"61",51,"IN","Lawrence County"
"67",2,"IN","Lawrence County"
"69",8,"IN","Lawrence County"
"111",9657,"IN","Lawrence County"
"121",70727,"IN","Lawrence County"
"122",11102,"IN","Lawrence County"
"123",6075,"IN","Lawrence County"
"124",2176,"IN","Lawrence County"
"131",2708,"IN","Lawrence County"
"141",665026,"IN","Lawrence County"
"142",3245,"IN","Lawrence County"
"143",20,"IN","Lawrence County"
"152",600,"IN","Lawrence County"
"176",366949,"IN","Lawrence County"
"190",2,"IN","Lawrence County"
"195",109,"IN","Lawrence County"
"209",2,"IN","Lawrence County"
"225",180,"IN","Lawrence County"
"229",2,"IN","Lawrence County"
"237",45,"IN","Lawrence County"
"254",23,"IN","Lawrence County"
"1",405773,"IN","Madison County"
"4",4,"IN","Madison County"
"5",444521,"IN","Madison County"
"13",7,"IN","Madison County"
"21",36,"IN","Madison County"
"24",7440,"IN","Madison County"
"26",155,"IN","Madison County"
"36",4956,"IN","Madison County"
"37",1978,"IN","Madison County"
"54",615,"IN","Madison County"
"58",1,"IN","Madison County"
"61",170,"IN","Madison County"
"70",2,"IN","Madison County"
"111",6420,"IN","Madison County"
"121",104843,"IN","Madison County"
"122",66757,"IN","Madison County"
"123",20470,"IN","Madison County"
"124",8660,"IN","Madison County"
"131",136,"IN","Madison County"
"141",91156,"IN","Madison County"
"142",6,"IN","Madison County"
"152",375,"IN","Madison County"
"176",136734,"IN","Madison County"
"190",638,"IN","Madison County"
"195",1895,"IN","Madison County"
"209",1,"IN","Madison County"
"216",15,"IN","Madison County"
"225",15,"IN","Madison County"
"229",30,"IN","Madison County"
"1",35682,"IN","Marion County"
"4",1967,"IN","Marion County"
"5",34982,"IN","Marion County"
"6",3,"IN","Marion County"
"24",1050,"IN","Marion County"
"26",1570,"IN","Marion County"
"27",2,"IN","Marion County"
"30",3,"IN","Marion County"
"36",823,"IN","Marion County"
"37",446,"IN","Marion County"
"54",2,"IN","Marion County"
"57",6,"IN","Marion County"
"58",1,"IN","Marion County"
"61",729,"IN","Marion County"
"68",86,"IN","Marion County"
"70",1,"IN","Marion County"
"111",30913,"IN","Marion County"
"121",299399,"IN","Marion County"
"122",348690,"IN","Marion County"
"123",179014,"IN","Marion County"
"124",86445,"IN","Marion County"
"131",988,"IN","Marion County"
"141",82827,"IN","Marion County"
"142",55,"IN","Marion County"
"143",2,"IN","Marion County"
"152",56,"IN","Marion County"
"176",56599,"IN","Marion County"
"190",90,"IN","Marion County"
"195",607,"IN","Marion County"
"209",19,"IN","Marion County"
"225",1,"IN","Marion County"
"229",4,"IN","Marion County"
"1",423756,"IN","Marshall County"
"4",49,"IN","Marshall County"
"5",311423,"IN","Marshall County"
"12",17,"IN","Marshall County"
"13",4252,"IN","Marshall County"
"14",11,"IN","Marshall County"
"24",14777,"IN","Marshall County"
"26",6,"IN","Marshall County"
"27",73,"IN","Marshall County"
"28",46,"IN","Marshall County"
"36",20580,"IN","Marshall County"
"37",2575,"IN","Marshall County"
"42",30,"IN","Marshall County"
"43",1705,"IN","Marshall County"
"44",20,"IN","Marshall County"
"50",30,"IN","Marshall County"
"53",128,"IN","Marshall County"
"57",322,"IN","Marshall County"
"58",7,"IN","Marshall County"
"61",1028,"IN","Marshall County"
"111",18118,"IN","Marshall County"
"121",72071,"IN","Marshall County"
"122",28938,"IN","Marshall County"
"123",9612,"IN","Marshall County"
"124",3921,"IN","Marshall County"
"131",2241,"IN","Marshall County"
"141",179827,"IN","Marshall County"
"142",3325,"IN","Marshall County"
"143",19,"IN","Marshall County"
"152",793,"IN","Marshall County"
"176",158618,"IN","Marshall County"
"190",31901,"IN","Marshall County"
"195",6367,"IN","Marshall County"
"225",1,"IN","Marshall County"
"226",50,"IN","Marshall County"
"229",16,"IN","Marshall County"
"242",251,"IN","Marshall County"
"243",3,"IN","Marshall County"
"254",1,"IN","Marshall County"
"1",72696,"IN","Martin County"
"4",5,"IN","Martin County"
"5",57227,"IN","Martin County"
"13",603,"IN","Martin County"
"24",34,"IN","Martin County"
"26",4102,"IN","Martin County"
"27",1,"IN","Martin County"
"29",2,"IN","Martin County"
"30",1,"IN","Martin County"
"36",215,"IN","Martin County"
"37",4307,"IN","Martin County"
"44",19,"IN","Martin County"
"58",7,"IN","Martin County"
"61",46,"IN","Martin County"
"67",1,"IN","Martin County"
"111",11049,"IN","Martin County"
"121",40611,"IN","Martin County"
"122",4561,"IN","Martin County"
"123",2577,"IN","Martin County"
"124",748,"IN","Martin County"
"131",590,"IN","Martin County"
"141",702986,"IN","Martin County"
"142",4443,"IN","Martin County"
"143",5,"IN","Martin County"
"152",75,"IN","Martin County"
"176",79856,"IN","Martin County"
"190",131,"IN","Martin County"
"195",427,"IN","Martin County"
"225",9,"IN","Martin County"
"229",1,"IN","Martin County"
"240",9,"IN","Martin County"
"1",314640,"IN","Miami County"
"4",8,"IN","Miami County"
"5",381147,"IN","Miami County"
"12",1,"IN","Miami County"
"13",4991,"IN","Miami County"
"14",1,"IN","Miami County"
"24",21420,"IN","Miami County"
"26",1028,"IN","Miami County"
"27",61,"IN","Miami County"
"28",33,"IN","Miami County"
"31",94,"IN","Miami County"
"36",15287,"IN","Miami County"
"37",3552,"IN","Miami County"
"42",18,"IN","Miami County"
"43",6,"IN","Miami County"
"48",816,"IN","Miami County"
"54",73,"IN","Miami County"
"57",9,"IN","Miami County"
"58",4,"IN","Miami County"
"61",299,"IN","Miami County"
"68",13,"IN","Miami County"
"111",8234,"IN","Miami County"
"121",67426,"IN","Miami County"
"122",20484,"IN","Miami County"
"123",6774,"IN","Miami County"
"124",3019,"IN","Miami County"
"131",963,"IN","Miami County"
"141",134785,"IN","Miami County"
"142",119,"IN","Miami County"
"152",2038,"IN","Miami County"
"176",100192,"IN","Miami County"
"190",367,"IN","Miami County"
"195",1789,"IN","Miami County"
"226",3,"IN","Miami County"
"229",1934,"IN","Miami County"
"242",157,"IN","Miami County"
"243",6,"IN","Miami County"
"249",385,"IN","Miami County"
"1",23520,"IN","Monroe County"
"5",26741,"IN","Monroe County"
"13",10,"IN","Monroe County"
"24",449,"IN","Monroe County"
"26",696,"IN","Monroe County"
"27",2,"IN","Monroe County"
"36",953,"IN","Monroe County"
"37",7156,"IN","Monroe County"
"57",1,"IN","Monroe County"
"58",43,"IN","Monroe County"
"61",6,"IN","Monroe County"
"111",52084,"IN","Monroe County"
"121",58410,"IN","Monroe County"
"122",26463,"IN","Monroe County"
"123",14139,"IN","Monroe County"
"124",4180,"IN","Monroe County"
"131",4277,"IN","Monroe County"
"141",758223,"IN","Monroe County"
"142",5178,"IN","Monroe County"
"143",2,"IN","Monroe County"
"152",344,"IN","Monroe County"
"176",193536,"IN","Monroe County"
"190",11,"IN","Monroe County"
"195",85,"IN","Monroe County"
"209",1,"IN","Monroe County"
"227",3,"IN","Monroe County"
"1",533244,"IN","Montgomery County"
"4",1,"IN","Montgomery County"
"5",513138,"IN","Montgomery County"
"13",1081,"IN","Montgomery County"
"21",4,"IN","Montgomery County"
"24",12459,"IN","Montgomery County"
"26",1169,"IN","Montgomery County"
"27",15,"IN","Montgomery County"
"28",2,"IN","Montgomery County"
"30",156,"IN","Montgomery County"
"36",6307,"IN","Montgomery County"
"37",2552,"IN","Montgomery County"
"47",1,"IN","Montgomery County"
"48",1,"IN","Montgomery County"
"57",2,"IN","Montgomery County"
"58",26,"IN","Montgomery County"
"61",74,"IN","Montgomery County"
"70",7,"IN","Montgomery County"
"111",4946,"IN","Montgomery County"
"121",75099,"IN","Montgomery County"
"122",18922,"IN","Montgomery County"
"123",6113,"IN","Montgomery County"
"124",3164,"IN","Montgomery County"
"131",415,"IN","Montgomery County"
"141",157769,"IN","Montgomery County"
"142",134,"IN","Montgomery County"
"152",63,"IN","Montgomery County"
"176",122035,"IN","Montgomery County"
"190",592,"IN","Montgomery County"
"195",92,"IN","Montgomery County"
"225",53,"IN","Montgomery County"
"227",220,"IN","Montgomery County"
"229",3,"IN","Montgomery County"
"241",15,"IN","Montgomery County"
"1",185843,"IN","Morgan County"
"4",7,"IN","Morgan County"
"5",186945,"IN","Morgan County"
"6",2,"IN","Morgan County"
"13",23,"IN","Morgan County"
"24",1873,"IN","Morgan County"
"26",5329,"IN","Morgan County"
"27",4,"IN","Morgan County"
"36",1367,"IN","Morgan County"
"37",3550,"IN","Morgan County"
"58",5,"IN","Morgan County"
"61",37,"IN","Morgan County"
"111",16642,"IN","Morgan County"
"121",60942,"IN","Morgan County"
"122",21182,"IN","Morgan County"
"123",7661,"IN","Morgan County"
"124",2274,"IN","Morgan County"
"131",948,"IN","Morgan County"
"141",511392,"IN","Morgan County"
"142",865,"IN","Morgan County"
"152",218,"IN","Morgan County"
"176",175303,"IN","Morgan County"
"190",9,"IN","Morgan County"
"195",228,"IN","Morgan County"
"225",124,"IN","Morgan County"
"229",8,"IN","Morgan County"
"240",54,"IN","Morgan County"
"243",1,"IN","Morgan County"
"1",515137,"IN","Newton County"
"4",9,"IN","Newton County"
"5",300697,"IN","Newton County"
"13",331,"IN","Newton County"
"24",8170,"IN","Newton County"
"26",52,"IN","Newton County"
"27",20,"IN","Newton County"
"28",56,"IN","Newton County"
"36",19851,"IN","Newton County"
"37",193,"IN","Newton County"
"44",1,"IN","Newton County"
"50",15,"IN","Newton County"
"54",3,"IN","Newton County"
"57",431,"IN","Newton County"
"61",59,"IN","Newton County"
"111",8704,"IN","Newton County"
"121",26112,"IN","Newton County"
"122",39920,"IN","Newton County"
"123",4059,"IN","Newton County"
"124",1144,"IN","Newton County"
"131",1789,"IN","Newton County"
"141",122868,"IN","Newton County"
"142",88,"IN","Newton County"
"152",882,"IN","Newton County"
"176",92986,"IN","Newton County"
"190",18791,"IN","Newton County"
"195",1140,"IN","Newton County"
"225",597,"IN","Newton County"
"226",1,"IN","Newton County"
"242",15,"IN","Newton County"
"1",290546,"IN","Noble County"
"4",1,"IN","Noble County"
"5",263543,"IN","Noble County"
"6",42,"IN","Noble County"
"12",2,"IN","Noble County"
"13",5,"IN","Noble County"
"24",16152,"IN","Noble County"
"27",16,"IN","Noble County"
"28",12,"IN","Noble County"
"36",17569,"IN","Noble County"
"37",227,"IN","Noble County"
"43",14,"IN","Noble County"
"60",39,"IN","Noble County"
"61",31,"IN","Noble County"
"111",25151,"IN","Noble County"
"121",64269,"IN","Noble County"
"122",19772,"IN","Noble County"
"123",7026,"IN","Noble County"
"124",2883,"IN","Noble County"
"131",141,"IN","Noble County"
"141",160820,"IN","Noble County"
"142",1043,"IN","Noble County"
"143",4,"IN","Noble County"
"152",8242,"IN","Noble County"
"176",242756,"IN","Noble County"
"190",83052,"IN","Noble County"
"195",3817,"IN","Noble County"
"225",69,"IN","Noble County"
"226",2,"IN","Noble County"
"1",9060,"IN","Ohio County"
"5",9600,"IN","Ohio County"
"13",1,"IN","Ohio County"
"24",59,"IN","Ohio County"
"26",757,"IN","Ohio County"
"36",123,"IN","Ohio County"
"37",773,"IN","Ohio County"
"111",4704,"IN","Ohio County"
"121",12780,"IN","Ohio County"
"122",2002,"IN","Ohio County"
"123",676,"IN","Ohio County"
"124",191,"IN","Ohio County"
"131",10,"IN","Ohio County"
"141",124784,"IN","Ohio County"
"142",7569,"IN","Ohio County"
"143",24,"IN","Ohio County"
"152",570,"IN","Ohio County"
"176",79981,"IN","Ohio County"
"190",95,"IN","Ohio County"
"195",46,"IN","Ohio County"
"205",4,"IN","Ohio County"
"1",99199,"IN","Orange County"
"4",4,"IN","Orange County"
"5",81235,"IN","Orange County"
"13",72,"IN","Orange County"
"24",71,"IN","Orange County"
"26",3686,"IN","Orange County"
"36",754,"IN","Orange County"
"37",6080,"IN","Orange County"
"48",4,"IN","Orange County"
"58",34,"IN","Orange County"
"59",3,"IN","Orange County"
"61",5,"IN","Orange County"
"111",25188,"IN","Orange County"
"121",54270,"IN","Orange County"
"122",4043,"IN","Orange County"
"123",2563,"IN","Orange County"
"124",882,"IN","Orange County"
"131",1476,"IN","Orange County"
"141",653268,"IN","Orange County"
"142",8841,"IN","Orange County"
"143",253,"IN","Orange County"
"152",298,"IN","Orange County"
"176",223591,"IN","Orange County"
"190",4,"IN","Orange County"
"195",122,"IN","Orange County"
"225",688,"IN","Orange County"
"229",115,"IN","Orange County"
"254",1,"IN","Orange County"
"1",88467,"IN","Owen County"
"4",9,"IN","Owen County"
"5",90196,"IN","Owen County"
"13",21,"IN","Owen County"
"21",3,"IN","Owen County"
"24",2347,"IN","Owen County"
"26",5243,"IN","Owen County"
"27",4,"IN","Owen County"
"36",899,"IN","Owen County"
"37",7264,"IN","Owen County"
"57",3,"IN","Owen County"
"58",45,"IN","Owen County"
"61",15,"IN","Owen County"
"111",14507,"IN","Owen County"
"121",36773,"IN","Owen County"
"122",2970,"IN","Owen County"
"123",883,"IN","Owen County"
"124",193,"IN","Owen County"
"131",676,"IN","Owen County"
"141",696713,"IN","Owen County"
"142",3474,"IN","Owen County"
"143",13,"IN","Owen County"
"152",61,"IN","Owen County"
"176",165593,"IN","Owen County"
"190",22,"IN","Owen County"
"195",632,"IN","Owen County"
"225",20,"IN","Owen County"
"227",2,"IN","Owen County"
"229",5,"IN","Owen County"
"240",44,"IN","Owen County"
"241",51,"IN","Owen County"
"1",271832,"IN","Parke County"
"4",40,"IN","Parke County"
"5",258698,"IN","Parke County"
"12",1,"IN","Parke County"
"13",305,"IN","Parke County"
"24",5434,"IN","Parke County"
"26",2682,"IN","Parke County"
"27",48,"IN","Parke County"
"28",19,"IN","Parke County"
"36",4141,"IN","Parke County"
"37",3394,"IN","Parke County"
"43",1,"IN","Parke County"
"44",10,"IN","Parke County"
"48",2,"IN","Parke County"
"54",1,"IN","Parke County"
"58",91,"IN","Parke County"
"61",95,"IN","Parke County"
"70",1,"IN","Parke County"
"111",18972,"IN","Parke County"
"121",67409,"IN","Parke County"
"122",9049,"IN","Parke County"
"123",2177,"IN","Parke County"
"124",406,"IN","Parke County"
"131",474,"IN","Parke County"
"141",534460,"IN","Parke County"
"142",415,"IN","Parke County"
"143",3,"IN","Parke County"
"152",17,"IN","Parke County"
"176",114328,"IN","Parke County"
"190",9171,"IN","Parke County"
"195",265,"IN","Parke County"
"209",1,"IN","Parke County"
"227",3,"IN","Parke County"
"241",7,"IN","Parke County"
"1",36804,"IN","Perry County"
"4",1,"IN","Perry County"
"5",46033,"IN","Perry County"
"13",11,"IN","Perry County"
"24",60,"IN","Perry County"
"26",531,"IN","Perry County"
"28",1,"IN","Perry County"
"36",38,"IN","Perry County"
"37",4340,"IN","Perry County"
"61",44,"IN","Perry County"
"67",20,"IN","Perry County"
"111",29030,"IN","Perry County"
"121",41158,"IN","Perry County"
"122",6726,"IN","Perry County"
"123",3017,"IN","Perry County"
"124",929,"IN","Perry County"
"131",179,"IN","Perry County"
"141",769968,"IN","Perry County"
"142",19437,"IN","Perry County"
"143",54,"IN","Perry County"
"152",31,"IN","Perry County"
"176",168077,"IN","Perry County"
"190",2216,"IN","Perry County"
"195",396,"IN","Perry County"
"1",149637,"IN","Pike County"
"4",374,"IN","Pike County"
"5",147984,"IN","Pike County"
"12",13,"IN","Pike County"
"13",37,"IN","Pike County"
"24",167,"IN","Pike County"
"26",13409,"IN","Pike County"
"27",24,"IN","Pike County"
"28",38,"IN","Pike County"
"36",93,"IN","Pike County"
"37",2215,"IN","Pike County"
"44",72,"IN","Pike County"
"48",54,"IN","Pike County"
"58",3,"IN","Pike County"
"59",1,"IN","Pike County"
"61",212,"IN","Pike County"
"67",3,"IN","Pike County"
"111",24717,"IN","Pike County"
"121",45402,"IN","Pike County"
"122",6518,"IN","Pike County"
"123",3705,"IN","Pike County"
"124",2307,"IN","Pike County"
