"Class","NCells","State","County"
"142",34,"IA","Boone County"
"143",9,"IA","Boone County"
"152",12,"IA","Boone County"
"176",132277,"IA","Boone County"
"190",8756,"IA","Boone County"
"195",9221,"IA","Boone County"
"205",1,"IA","Boone County"
"1",535181,"IA","Bremer County"
"4",24,"IA","Bremer County"
"5",319719,"IA","Bremer County"
"21",76,"IA","Bremer County"
"23",4,"IA","Bremer County"
"24",23,"IA","Bremer County"
"27",319,"IA","Bremer County"
"28",1090,"IA","Bremer County"
"36",12793,"IA","Bremer County"
"37",1873,"IA","Bremer County"
"61",19,"IA","Bremer County"
"111",9063,"IA","Bremer County"
"121",74732,"IA","Bremer County"
"122",28143,"IA","Bremer County"
"123",7439,"IA","Bremer County"
"124",1048,"IA","Bremer County"
"131",690,"IA","Bremer County"
"141",50128,"IA","Bremer County"
"142",155,"IA","Bremer County"
"176",149216,"IA","Bremer County"
"190",67052,"IA","Bremer County"
"195",6938,"IA","Bremer County"
"1",852655,"IA","Buchanan County"
"4",5,"IA","Buchanan County"
"5",384157,"IA","Buchanan County"
"21",4,"IA","Buchanan County"
"23",1,"IA","Buchanan County"
"24",121,"IA","Buchanan County"
"26",1,"IA","Buchanan County"
"27",290,"IA","Buchanan County"
"28",2359,"IA","Buchanan County"
"36",17989,"IA","Buchanan County"
"37",3388,"IA","Buchanan County"
"44",2,"IA","Buchanan County"
"58",4,"IA","Buchanan County"
"59",16,"IA","Buchanan County"
"61",156,"IA","Buchanan County"
"111",7981,"IA","Buchanan County"
"121",80875,"IA","Buchanan County"
"122",36356,"IA","Buchanan County"
"123",8596,"IA","Buchanan County"
"124",1519,"IA","Buchanan County"
"131",1301,"IA","Buchanan County"
"141",57094,"IA","Buchanan County"
"142",23,"IA","Buchanan County"
"152",1,"IA","Buchanan County"
"176",163136,"IA","Buchanan County"
"190",32531,"IA","Buchanan County"
"195",1765,"IA","Buchanan County"
"1",729990,"IA","Buena Vista County"
"5",630799,"IA","Buena Vista County"
"13",500,"IA","Buena Vista County"
"23",151,"IA","Buena Vista County"
"24",164,"IA","Buena Vista County"
"28",1665,"IA","Buena Vista County"
"36",6900,"IA","Buena Vista County"
"37",1238,"IA","Buena Vista County"
"39",2,"IA","Buena Vista County"
"42",54,"IA","Buena Vista County"
"58",3,"IA","Buena Vista County"
"111",18779,"IA","Buena Vista County"
"121",92108,"IA","Buena Vista County"
"122",17363,"IA","Buena Vista County"
"123",5691,"IA","Buena Vista County"
"124",1416,"IA","Buena Vista County"
"131",1937,"IA","Buena Vista County"
"141",18481,"IA","Buena Vista County"
"142",2,"IA","Buena Vista County"
"143",594,"IA","Buena Vista County"
"152",21,"IA","Buena Vista County"
"176",117363,"IA","Buena Vista County"
"190",1396,"IA","Buena Vista County"
"195",18259,"IA","Buena Vista County"
"1",750989,"IA","Butler County"
"5",474329,"IA","Butler County"
"21",26,"IA","Butler County"
"24",108,"IA","Butler County"
"27",421,"IA","Butler County"
"28",1497,"IA","Butler County"
"36",9478,"IA","Butler County"
"37",1159,"IA","Butler County"
"47",1,"IA","Butler County"
"61",81,"IA","Butler County"
"111",9817,"IA","Butler County"
"121",96960,"IA","Butler County"
"122",21082,"IA","Butler County"
"123",3810,"IA","Butler County"
"124",639,"IA","Butler County"
"131",509,"IA","Butler County"
"141",45415,"IA","Butler County"
"142",132,"IA","Butler County"
"152",1,"IA","Butler County"
"176",198282,"IA","Butler County"
"190",49075,"IA","Butler County"
"195",13693,"IA","Butler County"
"243",10,"IA","Butler County"
"1",797710,"IA","Calhoun County"
"5",598979,"IA","Calhoun County"
"13",4783,"IA","Calhoun County"
"23",2,"IA","Calhoun County"
"24",98,"IA","Calhoun County"
"27",26,"IA","Calhoun County"
"28",1064,"IA","Calhoun County"
"36",3824,"IA","Calhoun County"
"37",1577,"IA","Calhoun County"
"58",3,"IA","Calhoun County"
"59",1,"IA","Calhoun County"
"61",2,"IA","Calhoun County"
"111",7640,"IA","Calhoun County"
"121",87532,"IA","Calhoun County"
"122",14513,"IA","Calhoun County"
"123",5190,"IA","Calhoun County"
"124",953,"IA","Calhoun County"
"131",732,"IA","Calhoun County"
"141",7857,"IA","Calhoun County"
"142",3,"IA","Calhoun County"
"176",88159,"IA","Calhoun County"
"190",2849,"IA","Calhoun County"
"195",23843,"IA","Calhoun County"
"205",3,"IA","Calhoun County"
"1",809255,"IA","Carroll County"
"4",2,"IA","Carroll County"
"5",550966,"IA","Carroll County"
"13",3131,"IA","Carroll County"
"23",1,"IA","Carroll County"
"24",463,"IA","Carroll County"
"27",75,"IA","Carroll County"
"28",1305,"IA","Carroll County"
"36",12397,"IA","Carroll County"
"37",5824,"IA","Carroll County"
"39",3,"IA","Carroll County"
"58",2,"IA","Carroll County"
"59",18,"IA","Carroll County"
"61",1,"IA","Carroll County"
"111",3899,"IA","Carroll County"
"121",94552,"IA","Carroll County"
"122",22051,"IA","Carroll County"
"123",6344,"IA","Carroll County"
"124",1890,"IA","Carroll County"
"131",1110,"IA","Carroll County"
"141",19721,"IA","Carroll County"
"142",4,"IA","Carroll County"
"143",12,"IA","Carroll County"
"152",7,"IA","Carroll County"
"176",102974,"IA","Carroll County"
"190",3805,"IA","Carroll County"
"195",8044,"IA","Carroll County"
"1",629220,"IA","Cass County"
"4",1,"IA","Cass County"
"5",540940,"IA","Cass County"
"13",5,"IA","Cass County"
"24",189,"IA","Cass County"
"27",12,"IA","Cass County"
"28",3945,"IA","Cass County"
"36",22852,"IA","Cass County"
"37",66636,"IA","Cass County"
"58",19,"IA","Cass County"
"59",5,"IA","Cass County"
"61",2,"IA","Cass County"
"111",6416,"IA","Cass County"
"121",75786,"IA","Cass County"
"122",27135,"IA","Cass County"
"123",4241,"IA","Cass County"
"124",991,"IA","Cass County"
"131",552,"IA","Cass County"
"141",41873,"IA","Cass County"
"142",50,"IA","Cass County"
"143",2,"IA","Cass County"
"152",207,"IA","Cass County"
"176",192922,"IA","Cass County"
"190",7210,"IA","Cass County"
"195",3371,"IA","Cass County"
"1",669583,"IA","Cedar County"
"4",2,"IA","Cedar County"
"5",524567,"IA","Cedar County"
"21",3,"IA","Cedar County"
"24",387,"IA","Cedar County"
"26",486,"IA","Cedar County"
"27",667,"IA","Cedar County"
"28",1507,"IA","Cedar County"
"36",16004,"IA","Cedar County"
"37",5753,"IA","Cedar County"
"42",2,"IA","Cedar County"
"44",4,"IA","Cedar County"
"59",5,"IA","Cedar County"
"61",8,"IA","Cedar County"
"111",9376,"IA","Cedar County"
"121",91239,"IA","Cedar County"
"122",20142,"IA","Cedar County"
"123",6508,"IA","Cedar County"
"124",1222,"IA","Cedar County"
"131",588,"IA","Cedar County"
"141",122333,"IA","Cedar County"
"142",46,"IA","Cedar County"
"152",2,"IA","Cedar County"
"176",188386,"IA","Cedar County"
"190",16280,"IA","Cedar County"
"195",3340,"IA","Cedar County"
"1",718659,"IA","Cerro Gordo County"
"5",516423,"IA","Cerro Gordo County"
"24",8,"IA","Cerro Gordo County"
"27",74,"IA","Cerro Gordo County"
"28",903,"IA","Cerro Gordo County"
"29",16,"IA","Cerro Gordo County"
"36",5600,"IA","Cerro Gordo County"
"37",406,"IA","Cerro Gordo County"
"61",1649,"IA","Cerro Gordo County"
"111",27867,"IA","Cerro Gordo County"
"121",101899,"IA","Cerro Gordo County"
"122",38896,"IA","Cerro Gordo County"
"123",16722,"IA","Cerro Gordo County"
"124",5041,"IA","Cerro Gordo County"
"131",3769,"IA","Cerro Gordo County"
"141",34532,"IA","Cerro Gordo County"
"142",2,"IA","Cerro Gordo County"
"152",2,"IA","Cerro Gordo County"
"176",157932,"IA","Cerro Gordo County"
"190",10732,"IA","Cerro Gordo County"
"195",26418,"IA","Cerro Gordo County"
"1",660553,"IA","Cherokee County"
"5",610810,"IA","Cherokee County"
"13",118,"IA","Cherokee County"
"24",67,"IA","Cherokee County"
"27",35,"IA","Cherokee County"
"28",2794,"IA","Cherokee County"
"36",9344,"IA","Cherokee County"
"37",2036,"IA","Cherokee County"
"39",271,"IA","Cherokee County"
"53",6,"IA","Cherokee County"
"111",7245,"IA","Cherokee County"
"121",89395,"IA","Cherokee County"
"122",10809,"IA","Cherokee County"
"123",3705,"IA","Cherokee County"
"124",709,"IA","Cherokee County"
"131",546,"IA","Cherokee County"
"141",43099,"IA","Cherokee County"
"142",93,"IA","Cherokee County"
"143",2340,"IA","Cherokee County"
"152",104,"IA","Cherokee County"
"176",204542,"IA","Cherokee County"
"190",2101,"IA","Cherokee County"
"195",10729,"IA","Cherokee County"
"1",642797,"IA","Chickasaw County"
"4",1,"IA","Chickasaw County"
"5",383843,"IA","Chickasaw County"
"21",61,"IA","Chickasaw County"
"24",27,"IA","Chickasaw County"
"27",168,"IA","Chickasaw County"
"28",1775,"IA","Chickasaw County"
"36",20972,"IA","Chickasaw County"
"37",1741,"IA","Chickasaw County"
"42",1,"IA","Chickasaw County"
"61",106,"IA","Chickasaw County"
"111",4877,"IA","Chickasaw County"
"121",81483,"IA","Chickasaw County"
"122",18114,"IA","Chickasaw County"
"123",4701,"IA","Chickasaw County"
"124",757,"IA","Chickasaw County"
"131",403,"IA","Chickasaw County"
"141",69236,"IA","Chickasaw County"
"142",54,"IA","Chickasaw County"
"152",2,"IA","Chickasaw County"
"176",195786,"IA","Chickasaw County"
"190",32680,"IA","Chickasaw County"
"195",2186,"IA","Chickasaw County"
"1",190439,"IA","Clarke County"
"4",82,"IA","Clarke County"
"5",171921,"IA","Clarke County"
"24",682,"IA","Clarke County"
"27",38,"IA","Clarke County"
"28",4356,"IA","Clarke County"
"36",47345,"IA","Clarke County"
"37",132576,"IA","Clarke County"
"44",52,"IA","Clarke County"
"58",24,"IA","Clarke County"
"59",16,"IA","Clarke County"
"61",3,"IA","Clarke County"
"111",5566,"IA","Clarke County"
"121",44700,"IA","Clarke County"
"122",15997,"IA","Clarke County"
"123",2037,"IA","Clarke County"
"124",572,"IA","Clarke County"
"131",596,"IA","Clarke County"
"141",259924,"IA","Clarke County"
"142",132,"IA","Clarke County"
"143",1005,"IA","Clarke County"
"152",640,"IA","Clarke County"
"176",353428,"IA","Clarke County"
"190",844,"IA","Clarke County"
"195",619,"IA","Clarke County"
"1",692934,"IA","Clay County"
"4",1,"IA","Clay County"
"5",568902,"IA","Clay County"
"13",13,"IA","Clay County"
"24",94,"IA","Clay County"
"27",1,"IA","Clay County"
"28",2756,"IA","Clay County"
"36",6127,"IA","Clay County"
"37",6984,"IA","Clay County"
"39",2,"IA","Clay County"
"58",1,"IA","Clay County"
"61",12,"IA","Clay County"
"111",13211,"IA","Clay County"
"121",87347,"IA","Clay County"
"122",12328,"IA","Clay County"
"123",7453,"IA","Clay County"
"124",1622,"IA","Clay County"
"131",1070,"IA","Clay County"
"141",22656,"IA","Clay County"
"142",71,"IA","Clay County"
"143",9753,"IA","Clay County"
"152",432,"IA","Clay County"
"176",154407,"IA","Clay County"
"190",2641,"IA","Clay County"
"195",59110,"IA","Clay County"
"1",609365,"IA","Clayton County"
"4",3,"IA","Clayton County"
"5",231605,"IA","Clayton County"
"21",15,"IA","Clayton County"
"24",362,"IA","Clayton County"
"26",1,"IA","Clayton County"
"27",140,"IA","Clayton County"
"28",5287,"IA","Clayton County"
"36",67941,"IA","Clayton County"
"37",10906,"IA","Clayton County"
"53",26,"IA","Clayton County"
"58",81,"IA","Clayton County"
"61",52,"IA","Clayton County"
"111",49563,"IA","Clayton County"
"121",76665,"IA","Clayton County"
"122",22333,"IA","Clayton County"
"123",3904,"IA","Clayton County"
"124",748,"IA","Clayton County"
"131",1768,"IA","Clayton County"
"141",680871,"IA","Clayton County"
"142",562,"IA","Clayton County"
"152",8,"IA","Clayton County"
"176",487450,"IA","Clayton County"
"190",25867,"IA","Clayton County"
"195",8988,"IA","Clayton County"
"205",7,"IA","Clayton County"
"1",860466,"IA","Clinton County"
"5",501115,"IA","Clinton County"
"21",4,"IA","Clinton County"
"24",100,"IA","Clinton County"
"26",944,"IA","Clinton County"
"27",647,"IA","Clinton County"
"28",1546,"IA","Clinton County"
"36",24165,"IA","Clinton County"
"37",4795,"IA","Clinton County"
"42",8,"IA","Clinton County"
"59",4,"IA","Clinton County"
"61",2,"IA","Clinton County"
"111",37922,"IA","Clinton County"
"121",118264,"IA","Clinton County"
"122",34187,"IA","Clinton County"
"123",15635,"IA","Clinton County"
"124",5238,"IA","Clinton County"
"131",1864,"IA","Clinton County"
"141",109639,"IA","Clinton County"
"142",160,"IA","Clinton County"
"143",2,"IA","Clinton County"
"152",94,"IA","Clinton County"
"176",214781,"IA","Clinton County"
"190",89938,"IA","Clinton County"
"195",19480,"IA","Clinton County"
"1",920262,"IA","Crawford County"
"4",619,"IA","Crawford County"
"5",673656,"IA","Crawford County"
"13",525,"IA","Crawford County"
"23",4,"IA","Crawford County"
"24",1278,"IA","Crawford County"
"28",5400,"IA","Crawford County"
"36",26690,"IA","Crawford County"
"37",8513,"IA","Crawford County"
"61",2,"IA","Crawford County"
"111",5450,"IA","Crawford County"
"121",112502,"IA","Crawford County"
"122",16510,"IA","Crawford County"
"123",4473,"IA","Crawford County"
"124",1221,"IA","Crawford County"
"131",738,"IA","Crawford County"
"141",46380,"IA","Crawford County"
"142",24,"IA","Crawford County"
"143",27,"IA","Crawford County"
"152",7,"IA","Crawford County"
"176",228151,"IA","Crawford County"
"190",964,"IA","Crawford County"
"195",4299,"IA","Crawford County"
"1",628178,"IA","Dallas County"
"4",2,"IA","Dallas County"
"5",462794,"IA","Dallas County"
"21",1,"IA","Dallas County"
"24",80,"IA","Dallas County"
"27",1689,"IA","Dallas County"
"28",3220,"IA","Dallas County"
"36",14326,"IA","Dallas County"
"37",7478,"IA","Dallas County"
"44",2,"IA","Dallas County"
"58",61,"IA","Dallas County"
"59",1770,"IA","Dallas County"
"61",27,"IA","Dallas County"
"111",18841,"IA","Dallas County"
"121",101487,"IA","Dallas County"
"122",41034,"IA","Dallas County"
"123",19793,"IA","Dallas County"
"124",3422,"IA","Dallas County"
"131",2670,"IA","Dallas County"
"141",172653,"IA","Dallas County"
"142",6,"IA","Dallas County"
"143",7,"IA","Dallas County"
"152",122,"IA","Dallas County"
"176",193397,"IA","Dallas County"
"190",26211,"IA","Dallas County"
"195",5802,"IA","Dallas County"
"205",75,"IA","Dallas County"
"1",207652,"IA","Davis County"
"4",403,"IA","Davis County"
"5",205400,"IA","Davis County"
"21",1,"IA","Davis County"
"24",7955,"IA","Davis County"
"27",2,"IA","Davis County"
"28",2383,"IA","Davis County"
"36",56219,"IA","Davis County"
"37",114994,"IA","Davis County"
"58",72,"IA","Davis County"
"61",30,"IA","Davis County"
"111",10655,"IA","Davis County"
"121",51339,"IA","Davis County"
"122",13920,"IA","Davis County"
"123",1189,"IA","Davis County"
"124",300,"IA","Davis County"
"131",339,"IA","Davis County"
"141",362917,"IA","Davis County"
"142",407,"IA","Davis County"
"143",4580,"IA","Davis County"
"152",8823,"IA","Davis County"
"176",400472,"IA","Davis County"
"190",4455,"IA","Davis County"
"195",494,"IA","Davis County"
"229",1,"IA","Davis County"
"1",189118,"IA","Decatur County"
"4",26,"IA","Decatur County"
"5",196401,"IA","Decatur County"
"24",849,"IA","Decatur County"
"27",4,"IA","Decatur County"
"28",2504,"IA","Decatur County"
"36",28768,"IA","Decatur County"
"37",228380,"IA","Decatur County"
"58",35,"IA","Decatur County"
"59",5,"IA","Decatur County"
"61",11,"IA","Decatur County"
"111",12940,"IA","Decatur County"
"121",55154,"IA","Decatur County"
"122",20597,"IA","Decatur County"
"123",1156,"IA","Decatur County"
"124",292,"IA","Decatur County"
"131",615,"IA","Decatur County"
"141",364978,"IA","Decatur County"
"142",311,"IA","Decatur County"
"143",2569,"IA","Decatur County"
"152",606,"IA","Decatur County"
"176",429565,"IA","Decatur County"
"190",5498,"IA","Decatur County"
"195",1162,"IA","Decatur County"
"1",861548,"IA","Delaware County"
"5",255994,"IA","Delaware County"
"21",1,"IA","Delaware County"
"23",69,"IA","Delaware County"
"24",977,"IA","Delaware County"
"26",1,"IA","Delaware County"
"27",101,"IA","Delaware County"
"28",3641,"IA","Delaware County"
"36",49510,"IA","Delaware County"
"37",4349,"IA","Delaware County"
"42",4,"IA","Delaware County"
"44",1,"IA","Delaware County"
"53",13,"IA","Delaware County"
"58",2,"IA","Delaware County"
"59",2,"IA","Delaware County"
"61",38,"IA","Delaware County"
"111",5312,"IA","Delaware County"
"121",75994,"IA","Delaware County"
"122",17997,"IA","Delaware County"
"123",5766,"IA","Delaware County"
"124",929,"IA","Delaware County"
"131",2527,"IA","Delaware County"
"141",156938,"IA","Delaware County"
"142",354,"IA","Delaware County"
"152",2,"IA","Delaware County"
"176",222313,"IA","Delaware County"
"190",4451,"IA","Delaware County"
"195",696,"IA","Delaware County"
"205",24,"IA","Delaware County"
"229",1,"IA","Delaware County"
"1",339458,"IA","Des Moines County"
"4",2,"IA","Des Moines County"
"5",274096,"IA","Des Moines County"
"24",2444,"IA","Des Moines County"
"27",9,"IA","Des Moines County"
"28",239,"IA","Des Moines County"
"36",10211,"IA","Des Moines County"
"37",1100,"IA","Des Moines County"
"42",50,"IA","Des Moines County"
"43",75,"IA","Des Moines County"
"59",1,"IA","Des Moines County"
"61",3,"IA","Des Moines County"
"111",44375,"IA","Des Moines County"
"121",73545,"IA","Des Moines County"
"122",45395,"IA","Des Moines County"
"123",15576,"IA","Des Moines County"
"124",3715,"IA","Des Moines County"
"131",1623,"IA","Des Moines County"
"141",249094,"IA","Des Moines County"
"142",151,"IA","Des Moines County"
"143",173,"IA","Des Moines County"
"152",1248,"IA","Des Moines County"
"176",129853,"IA","Des Moines County"
"190",36829,"IA","Des Moines County"
"195",12381,"IA","Des Moines County"
"229",1,"IA","Des Moines County"
"1",425951,"IA","Dickinson County"
"5",364511,"IA","Dickinson County"
"13",29,"IA","Dickinson County"
"23",106,"IA","Dickinson County"
"24",10,"IA","Dickinson County"
"27",2,"IA","Dickinson County"
"28",1033,"IA","Dickinson County"
"36",8040,"IA","Dickinson County"
"37",3421,"IA","Dickinson County"
"41",1,"IA","Dickinson County"
"53",7,"IA","Dickinson County"
"58",1,"IA","Dickinson County"
"59",1,"IA","Dickinson County"
"111",71926,"IA","Dickinson County"
"121",61516,"IA","Dickinson County"
"122",14472,"IA","Dickinson County"
"123",8368,"IA","Dickinson County"
"124",1559,"IA","Dickinson County"
"131",1478,"IA","Dickinson County"
"141",934,"IA","Dickinson County"
"142",2,"IA","Dickinson County"
"143",20175,"IA","Dickinson County"
"152",1286,"IA","Dickinson County"
"176",117779,"IA","Dickinson County"
"190",52,"IA","Dickinson County"
"195",73442,"IA","Dickinson County"
"1",592747,"IA","Dubuque County"
"5",164570,"IA","Dubuque County"
"21",9,"IA","Dubuque County"
"23",46,"IA","Dubuque County"
"24",1490,"IA","Dubuque County"
"26",27,"IA","Dubuque County"
"27",129,"IA","Dubuque County"
"28",5471,"IA","Dubuque County"
"36",74425,"IA","Dubuque County"
"37",3777,"IA","Dubuque County"
"42",23,"IA","Dubuque County"
"43",14,"IA","Dubuque County"
"44",1,"IA","Dubuque County"
"53",3,"IA","Dubuque County"
"59",3,"IA","Dubuque County"
"61",62,"IA","Dubuque County"
"111",30736,"IA","Dubuque County"
"121",99548,"IA","Dubuque County"
"122",51434,"IA","Dubuque County"
"123",21141,"IA","Dubuque County"
"124",6430,"IA","Dubuque County"
"131",2425,"IA","Dubuque County"
"141",374945,"IA","Dubuque County"
"142",975,"IA","Dubuque County"
"152",142,"IA","Dubuque County"
"176",340164,"IA","Dubuque County"
"190",7181,"IA","Dubuque County"
"195",1561,"IA","Dubuque County"
"205",90,"IA","Dubuque County"
"229",20,"IA","Dubuque County"
"1",511229,"IA","Emmet County"
"5",389863,"IA","Emmet County"
"13",39,"IA","Emmet County"
"23",375,"IA","Emmet County"
"24",28,"IA","Emmet County"
"27",1,"IA","Emmet County"
"28",473,"IA","Emmet County"
"36",3707,"IA","Emmet County"
"37",1386,"IA","Emmet County"
"42",2,"IA","Emmet County"
"53",2,"IA","Emmet County"
"58",2,"IA","Emmet County"
"59",5,"IA","Emmet County"
"61",1,"IA","Emmet County"
"111",23100,"IA","Emmet County"
"121",61698,"IA","Emmet County"
"122",6689,"IA","Emmet County"
"123",2936,"IA","Emmet County"
"124",538,"IA","Emmet County"
"131",1419,"IA","Emmet County"
"141",8822,"IA","Emmet County"
"142",37,"IA","Emmet County"
"143",7230,"IA","Emmet County"
"152",770,"IA","Emmet County"
"176",102924,"IA","Emmet County"
"190",6696,"IA","Emmet County"
"195",40045,"IA","Emmet County"
"1",807940,"IA","Fayette County"
"5",501061,"IA","Fayette County"
"21",64,"IA","Fayette County"
"23",20,"IA","Fayette County"
"24",21,"IA","Fayette County"
"27",430,"IA","Fayette County"
"28",5832,"IA","Fayette County"
"36",42259,"IA","Fayette County"
"37",9973,"IA","Fayette County"
"59",5,"IA","Fayette County"
"61",402,"IA","Fayette County"
"111",5712,"IA","Fayette County"
"121",96236,"IA","Fayette County"
"122",36210,"IA","Fayette County"
"123",6938,"IA","Fayette County"
"124",1190,"IA","Fayette County"
"131",968,"IA","Fayette County"
"141",232887,"IA","Fayette County"
"142",86,"IA","Fayette County"
"176",364432,"IA","Fayette County"
"190",6521,"IA","Fayette County"
"195",1597,"IA","Fayette County"
"205",1,"IA","Fayette County"
"1",600326,"IA","Floyd County"
"4",101,"IA","Floyd County"
"5",460342,"IA","Floyd County"
"21",10,"IA","Floyd County"
"23",1,"IA","Floyd County"
"24",46,"IA","Floyd County"
"27",830,"IA","Floyd County"
"28",1179,"IA","Floyd County"
"36",15235,"IA","Floyd County"
"37",631,"IA","Floyd County"
"47",5,"IA","Floyd County"
"61",11,"IA","Floyd County"
"111",8897,"IA","Floyd County"
"121",78544,"IA","Floyd County"
"122",25337,"IA","Floyd County"
"123",6460,"IA","Floyd County"
"124",1227,"IA","Floyd County"
"131",1052,"IA","Floyd County"
"141",62181,"IA","Floyd County"
"142",24,"IA","Floyd County"
"176",168193,"IA","Floyd County"
"190",14472,"IA","Floyd County"
"195",5668,"IA","Floyd County"
"1",873368,"IA","Franklin County"
"5",507154,"IA","Franklin County"
"13",2,"IA","Franklin County"
"24",4,"IA","Franklin County"
"27",492,"IA","Franklin County"
"28",292,"IA","Franklin County"
"36",4774,"IA","Franklin County"
"37",601,"IA","Franklin County"
"47",12,"IA","Franklin County"
"53",10,"IA","Franklin County"
"59",8,"IA","Franklin County"
"61",31,"IA","Franklin County"
"111",4454,"IA","Franklin County"
"121",92600,"IA","Franklin County"
"122",17309,"IA","Franklin County"
"123",5025,"IA","Franklin County"
"124",906,"IA","Franklin County"
"131",1024,"IA","Franklin County"
"141",22061,"IA","Franklin County"
"142",40,"IA","Franklin County"
"152",3,"IA","Franklin County"
"176",115918,"IA","Franklin County"
"190",20037,"IA","Franklin County"
"195",11339,"IA","Franklin County"
"1",503965,"IA","Fremont County"
"5",491526,"IA","Fremont County"
"24",71,"IA","Fremont County"
"27",10,"IA","Fremont County"
"28",192,"IA","Fremont County"
"29",184,"IA","Fremont County"
"36",3856,"IA","Fremont County"
"37",1219,"IA","Fremont County"
"61",284,"IA","Fremont County"
"111",23908,"IA","Fremont County"
"121",82052,"IA","Fremont County"
"122",18457,"IA","Fremont County"
"123",2760,"IA","Fremont County"
"124",756,"IA","Fremont County"
"131",551,"IA","Fremont County"
"141",101659,"IA","Fremont County"
"142",20,"IA","Fremont County"
"176",167826,"IA","Fremont County"
"190",19731,"IA","Fremont County"
"195",69827,"IA","Fremont County"
"1",766784,"IA","Greene County"
"5",567048,"IA","Greene County"
"13",327,"IA","Greene County"
"24",8,"IA","Greene County"
"27",98,"IA","Greene County"
"28",2298,"IA","Greene County"
"36",6815,"IA","Greene County"
"37",5082,"IA","Greene County"
"47",1,"IA","Greene County"
"53",2,"IA","Greene County"
"58",1,"IA","Greene County"
"59",4,"IA","Greene County"
"61",7,"IA","Greene County"
"111",8172,"IA","Greene County"
"121",83711,"IA","Greene County"
"122",9770,"IA","Greene County"
"123",2626,"IA","Greene County"
"124",614,"IA","Greene County"
"131",736,"IA","Greene County"
"141",55271,"IA","Greene County"
"142",6,"IA","Greene County"
"152",2,"IA","Greene County"
"176",109255,"IA","Greene County"
"190",12733,"IA","Greene County"
"195",16008,"IA","Greene County"
"1",683377,"IA","Grundy County"
"4",2,"IA","Grundy County"
"5",565191,"IA","Grundy County"
"24",9,"IA","Grundy County"
"27",154,"IA","Grundy County"
"28",207,"IA","Grundy County"
"36",5154,"IA","Grundy County"
"37",639,"IA","Grundy County"
"59",3,"IA","Grundy County"
"61",27,"IA","Grundy County"
"111",1271,"IA","Grundy County"
"121",79998,"IA","Grundy County"
"122",13753,"IA","Grundy County"
"123",4669,"IA","Grundy County"
"124",619,"IA","Grundy County"
"131",165,"IA","Grundy County"
"141",7049,"IA","Grundy County"
"142",21,"IA","Grundy County"
"176",73578,"IA","Grundy County"
"190",4016,"IA","Grundy County"
"195",2144,"IA","Grundy County"
"1",544459,"IA","Guthrie County"
"5",445287,"IA","Guthrie County"
"13",32,"IA","Guthrie County"
"24",232,"IA","Guthrie County"
"27",220,"IA","Guthrie County"
"28",3632,"IA","Guthrie County"
"36",28535,"IA","Guthrie County"
"37",47032,"IA","Guthrie County"
"47",4,"IA","Guthrie County"
"58",85,"IA","Guthrie County"
"59",10,"IA","Guthrie County"
"61",8,"IA","Guthrie County"
"111",12523,"IA","Guthrie County"
"121",73841,"IA","Guthrie County"
"122",13376,"IA","Guthrie County"
"123",1980,"IA","Guthrie County"
"124",377,"IA","Guthrie County"
"131",826,"IA","Guthrie County"
"141",200541,"IA","Guthrie County"
"142",19,"IA","Guthrie County"
"143",9,"IA","Guthrie County"
"152",807,"IA","Guthrie County"
"176",321169,"IA","Guthrie County"
"190",10086,"IA","Guthrie County"
"195",5038,"IA","Guthrie County"
"205",78,"IA","Guthrie County"
"1",875713,"IA","Hamilton County"
"5",499796,"IA","Hamilton County"
"13",7,"IA","Hamilton County"
"24",6,"IA","Hamilton County"
"27",114,"IA","Hamilton County"
"28",521,"IA","Hamilton County"
"36",3525,"IA","Hamilton County"
"37",1143,"IA","Hamilton County"
"47",2,"IA","Hamilton County"
"59",16,"IA","Hamilton County"
"61",12,"IA","Hamilton County"
"111",6275,"IA","Hamilton County"
"121",94587,"IA","Hamilton County"
"122",18016,"IA","Hamilton County"
"123",8085,"IA","Hamilton County"
"124",1358,"IA","Hamilton County"
"131",747,"IA","Hamilton County"
"141",44078,"IA","Hamilton County"
"142",2,"IA","Hamilton County"
"152",3,"IA","Hamilton County"
"176",88050,"IA","Hamilton County"
"190",14305,"IA","Hamilton County"
"195",9032,"IA","Hamilton County"
"1",858461,"IA","Hancock County"
"5",519709,"IA","Hancock County"
"24",5,"IA","Hancock County"
"27",18,"IA","Hancock County"
"28",1070,"IA","Hancock County"
"29",1,"IA","Hancock County"
"36",6032,"IA","Hancock County"
"37",768,"IA","Hancock County"
"61",19,"IA","Hancock County"
"111",8388,"IA","Hancock County"
"121",91256,"IA","Hancock County"
"122",13659,"IA","Hancock County"
"123",5361,"IA","Hancock County"
"124",1315,"IA","Hancock County"
"131",1028,"IA","Hancock County"
"141",15225,"IA","Hancock County"
"142",1,"IA","Hancock County"
"143",1,"IA","Hancock County"
"152",1,"IA","Hancock County"
"176",112609,"IA","Hancock County"
"190",4248,"IA","Hancock County"
"195",22471,"IA","Hancock County"
"1",831471,"IA","Hardin County"
"5",438295,"IA","Hardin County"
"24",24,"IA","Hardin County"
"27",59,"IA","Hardin County"
"28",311,"IA","Hardin County"
"36",10079,"IA","Hardin County"
"37",639,"IA","Hardin County"
"47",103,"IA","Hardin County"
"59",2,"IA","Hardin County"
"61",12,"IA","Hardin County"
"111",7515,"IA","Hardin County"
