"Class","NCells","State","County"
"33",2,"CO","Phillips County"
"36",5732,"CO","Phillips County"
"37",5297,"CO","Phillips County"
"41",2527,"CO","Phillips County"
"42",6712,"CO","Phillips County"
"43",2053,"CO","Phillips County"
"53",6,"CO","Phillips County"
"60",1962,"CO","Phillips County"
"61",364778,"CO","Phillips County"
"111",584,"CO","Phillips County"
"121",68352,"CO","Phillips County"
"122",2947,"CO","Phillips County"
"123",705,"CO","Phillips County"
"124",89,"CO","Phillips County"
"131",2,"CO","Phillips County"
"141",865,"CO","Phillips County"
"142",3,"CO","Phillips County"
"176",409397,"CO","Phillips County"
"190",358,"CO","Phillips County"
"195",193,"CO","Phillips County"
"205",26,"CO","Phillips County"
"225",15,"CO","Phillips County"
"236",2,"CO","Phillips County"
"21",207,"CO","Pitkin County"
"23",37,"CO","Pitkin County"
"24",8,"CO","Pitkin County"
"28",8,"CO","Pitkin County"
"36",14306,"CO","Pitkin County"
"37",1021,"CO","Pitkin County"
"42",1,"CO","Pitkin County"
"61",71,"CO","Pitkin County"
"68",14,"CO","Pitkin County"
"77",27,"CO","Pitkin County"
"111",4258,"CO","Pitkin County"
"112",7667,"CO","Pitkin County"
"121",15195,"CO","Pitkin County"
"122",10049,"CO","Pitkin County"
"123",2298,"CO","Pitkin County"
"124",106,"CO","Pitkin County"
"131",304196,"CO","Pitkin County"
"141",714346,"CO","Pitkin County"
"142",1042356,"CO","Pitkin County"
"143",32475,"CO","Pitkin County"
"152",204159,"CO","Pitkin County"
"176",430073,"CO","Pitkin County"
"190",31360,"CO","Pitkin County"
"195",193,"CO","Pitkin County"
"205",1,"CO","Pitkin County"
"1",79381,"CO","Prowers County"
"4",103162,"CO","Prowers County"
"5",14,"CO","Prowers County"
"6",1954,"CO","Prowers County"
"24",595155,"CO","Prowers County"
"28",3954,"CO","Prowers County"
"29",1155,"CO","Prowers County"
"33",31,"CO","Prowers County"
"36",329872,"CO","Prowers County"
"37",42994,"CO","Prowers County"
"43",14,"CO","Prowers County"
"61",597553,"CO","Prowers County"
"111",3971,"CO","Prowers County"
"121",108999,"CO","Prowers County"
"122",12273,"CO","Prowers County"
"123",2387,"CO","Prowers County"
"124",302,"CO","Prowers County"
"131",626,"CO","Prowers County"
"141",1624,"CO","Prowers County"
"142",30,"CO","Prowers County"
"152",346769,"CO","Prowers County"
"176",2443366,"CO","Prowers County"
"190",25402,"CO","Prowers County"
"195",13387,"CO","Prowers County"
"205",1270,"CO","Prowers County"
"225",9,"CO","Prowers County"
"226",70,"CO","Prowers County"
"229",49,"CO","Prowers County"
"236",2089,"CO","Prowers County"
"1",33034,"CO","Pueblo County"
"4",44444,"CO","Pueblo County"
"6",3,"CO","Pueblo County"
"21",1,"CO","Pueblo County"
"23",1,"CO","Pueblo County"
"24",2971,"CO","Pueblo County"
"28",2136,"CO","Pueblo County"
"29",7,"CO","Pueblo County"
"36",32648,"CO","Pueblo County"
"37",5842,"CO","Pueblo County"
"42",5920,"CO","Pueblo County"
"48",1929,"CO","Pueblo County"
"49",167,"CO","Pueblo County"
"57",37,"CO","Pueblo County"
"61",34021,"CO","Pueblo County"
"111",26584,"CO","Pueblo County"
"121",139277,"CO","Pueblo County"
"122",95024,"CO","Pueblo County"
"123",48656,"CO","Pueblo County"
"124",12068,"CO","Pueblo County"
"131",5648,"CO","Pueblo County"
"141",33925,"CO","Pueblo County"
"142",329180,"CO","Pueblo County"
"143",2349,"CO","Pueblo County"
"152",679955,"CO","Pueblo County"
"176",5306156,"CO","Pueblo County"
"190",32815,"CO","Pueblo County"
"195",39423,"CO","Pueblo County"
"205",2906,"CO","Pueblo County"
"207",46,"CO","Pueblo County"
"216",14,"CO","Pueblo County"
"229",759,"CO","Pueblo County"
"243",2246,"CO","Pueblo County"
"23",3,"CO","Rio Blanco County"
"24",442,"CO","Rio Blanco County"
"27",16,"CO","Rio Blanco County"
"28",90,"CO","Rio Blanco County"
"36",90454,"CO","Rio Blanco County"
"37",55432,"CO","Rio Blanco County"
"53",1,"CO","Rio Blanco County"
"61",397,"CO","Rio Blanco County"
"111",6132,"CO","Rio Blanco County"
"121",29156,"CO","Rio Blanco County"
"122",13349,"CO","Rio Blanco County"
"123",1547,"CO","Rio Blanco County"
"124",141,"CO","Rio Blanco County"
"131",120560,"CO","Rio Blanco County"
"141",1628916,"CO","Rio Blanco County"
"142",3411332,"CO","Rio Blanco County"
"143",121342,"CO","Rio Blanco County"
"152",3559022,"CO","Rio Blanco County"
"176",179650,"CO","Rio Blanco County"
"190",27120,"CO","Rio Blanco County"
"195",287,"CO","Rio Blanco County"
"1",22,"CO","Rio Grande County"
"4",245,"CO","Rio Grande County"
"21",73933,"CO","Rio Grande County"
"22",2838,"CO","Rio Grande County"
"23",2627,"CO","Rio Grande County"
"24",303,"CO","Rio Grande County"
"27",309,"CO","Rio Grande County"
"28",8908,"CO","Rio Grande County"
"31",4185,"CO","Rio Grande County"
"36",161476,"CO","Rio Grande County"
"37",77457,"CO","Rio Grande County"
"43",97426,"CO","Rio Grande County"
"61",11937,"CO","Rio Grande County"
"111",1189,"CO","Rio Grande County"
"112",241,"CO","Rio Grande County"
"121",31973,"CO","Rio Grande County"
"122",27168,"CO","Rio Grande County"
"123",5039,"CO","Rio Grande County"
"124",314,"CO","Rio Grande County"
"131",15943,"CO","Rio Grande County"
"141",171774,"CO","Rio Grande County"
"142",791995,"CO","Rio Grande County"
"143",26232,"CO","Rio Grande County"
"152",480976,"CO","Rio Grande County"
"176",530709,"CO","Rio Grande County"
"190",81475,"CO","Rio Grande County"
"195",40133,"CO","Rio Grande County"
"205",1125,"CO","Rio Grande County"
"21",1137,"CO","Routt County"
"23",7094,"CO","Routt County"
"24",11345,"CO","Routt County"
"27",4,"CO","Routt County"
"28",530,"CO","Routt County"
"33",871,"CO","Routt County"
"36",73097,"CO","Routt County"
"37",196861,"CO","Routt County"
"61",13983,"CO","Routt County"
"111",14407,"CO","Routt County"
"112",60,"CO","Routt County"
"121",26335,"CO","Routt County"
"122",15771,"CO","Routt County"
"123",3325,"CO","Routt County"
"124",566,"CO","Routt County"
"131",20950,"CO","Routt County"
"141",2293122,"CO","Routt County"
"142",1652179,"CO","Routt County"
"143",116388,"CO","Routt County"
"152",1963734,"CO","Routt County"
"176",364691,"CO","Routt County"
"190",44637,"CO","Routt County"
"195",3221,"CO","Routt County"
"4",2090,"CO","Saguache County"
"21",54737,"CO","Saguache County"
"22",552,"CO","Saguache County"
"23",3192,"CO","Saguache County"
"24",39,"CO","Saguache County"
"27",16,"CO","Saguache County"
"28",9075,"CO","Saguache County"
"31",832,"CO","Saguache County"
"36",112145,"CO","Saguache County"
"37",54645,"CO","Saguache County"
"43",88448,"CO","Saguache County"
"61",41945,"CO","Saguache County"
"111",2889,"CO","Saguache County"
"112",161,"CO","Saguache County"
"121",41548,"CO","Saguache County"
"122",34666,"CO","Saguache County"
"123",2654,"CO","Saguache County"
"124",79,"CO","Saguache County"
"131",212553,"CO","Saguache County"
"141",551051,"CO","Saguache County"
"142",2967211,"CO","Saguache County"
"143",32195,"CO","Saguache County"
"152",2446902,"CO","Saguache County"
"176",2252560,"CO","Saguache County"
"190",104489,"CO","Saguache County"
"195",84732,"CO","Saguache County"
"205",1364,"CO","Saguache County"
"24",3,"CO","San Juan County"
"37",1,"CO","San Juan County"
"42",3,"CO","San Juan County"
"111",800,"CO","San Juan County"
"121",5070,"CO","San Juan County"
"122",842,"CO","San Juan County"
"123",45,"CO","San Juan County"
"131",216670,"CO","San Juan County"
"141",75031,"CO","San Juan County"
"142",398026,"CO","San Juan County"
"143",4391,"CO","San Juan County"
"152",518,"CO","San Juan County"
"176",397454,"CO","San Juan County"
"190",21995,"CO","San Juan County"
"195",4,"CO","San Juan County"
"4",5,"CO","San Miguel County"
"6",67,"CO","San Miguel County"
"21",12,"CO","San Miguel County"
"23",19,"CO","San Miguel County"
"24",6748,"CO","San Miguel County"
"27",95,"CO","San Miguel County"
"28",53,"CO","San Miguel County"
"30",2,"CO","San Miguel County"
"33",2666,"CO","San Miguel County"
"36",37012,"CO","San Miguel County"
"37",11919,"CO","San Miguel County"
"42",2576,"CO","San Miguel County"
"43",3,"CO","San Miguel County"
"61",7471,"CO","San Miguel County"
"111",3679,"CO","San Miguel County"
"121",19342,"CO","San Miguel County"
"122",4929,"CO","San Miguel County"
"123",810,"CO","San Miguel County"
"124",48,"CO","San Miguel County"
"131",128639,"CO","San Miguel County"
"141",654810,"CO","San Miguel County"
"142",1451282,"CO","San Miguel County"
"143",36029,"CO","San Miguel County"
"152",1067575,"CO","San Miguel County"
"176",274454,"CO","San Miguel County"
"190",5039,"CO","San Miguel County"
"195",7,"CO","San Miguel County"
"205",106,"CO","San Miguel County"
"1",281260,"CO","Sedgwick County"
"4",2468,"CO","Sedgwick County"
"5",477,"CO","Sedgwick County"
"6",6005,"CO","Sedgwick County"
"21",3107,"CO","Sedgwick County"
"24",325522,"CO","Sedgwick County"
"27",1071,"CO","Sedgwick County"
"28",1486,"CO","Sedgwick County"
"29",25096,"CO","Sedgwick County"
"36",15758,"CO","Sedgwick County"
"37",6422,"CO","Sedgwick County"
"41",4248,"CO","Sedgwick County"
"42",775,"CO","Sedgwick County"
"43",56,"CO","Sedgwick County"
"53",17,"CO","Sedgwick County"
"60",508,"CO","Sedgwick County"
"61",255837,"CO","Sedgwick County"
"111",4768,"CO","Sedgwick County"
"121",57813,"CO","Sedgwick County"
"122",1500,"CO","Sedgwick County"
"123",593,"CO","Sedgwick County"
"124",90,"CO","Sedgwick County"
"131",4,"CO","Sedgwick County"
"141",1708,"CO","Sedgwick County"
"142",1,"CO","Sedgwick County"
"152",2,"CO","Sedgwick County"
"176",577527,"CO","Sedgwick County"
"190",17066,"CO","Sedgwick County"
"195",1449,"CO","Sedgwick County"
"205",1483,"CO","Sedgwick County"
"225",26,"CO","Sedgwick County"
"21",1,"CO","Summit County"
"37",7480,"CO","Summit County"
"61",2,"CO","Summit County"
"111",23766,"CO","Summit County"
"112",86063,"CO","Summit County"
"121",27805,"CO","Summit County"
"122",17911,"CO","Summit County"
"123",5688,"CO","Summit County"
"124",565,"CO","Summit County"
"131",174128,"CO","Summit County"
"141",76243,"CO","Summit County"
"142",879598,"CO","Summit County"
"143",1589,"CO","Summit County"
"152",127649,"CO","Summit County"
"176",340990,"CO","Summit County"
"190",26084,"CO","Summit County"
"195",977,"CO","Summit County"
"36",268,"CO","Teller County"
"37",1141,"CO","Teller County"
"61",1,"CO","Teller County"
"111",3040,"CO","Teller County"
"121",15268,"CO","Teller County"
"122",5983,"CO","Teller County"
"123",634,"CO","Teller County"
"124",31,"CO","Teller County"
"131",13883,"CO","Teller County"
"141",16263,"CO","Teller County"
"142",984026,"CO","Teller County"
"143",207,"CO","Teller County"
"152",177398,"CO","Teller County"
"176",400343,"CO","Teller County"
"190",5816,"CO","Teller County"
"195",235,"CO","Teller County"
"1",421705,"CO","Washington County"
"4",7409,"CO","Washington County"
"5",31,"CO","Washington County"
"6",2436,"CO","Washington County"
"21",18,"CO","Washington County"
"23",89,"CO","Washington County"
"24",1331303,"CO","Washington County"
"27",1054,"CO","Washington County"
"28",5378,"CO","Washington County"
"29",309542,"CO","Washington County"
"33",534,"CO","Washington County"
"36",35719,"CO","Washington County"
"37",121786,"CO","Washington County"
"41",6074,"CO","Washington County"
"42",186,"CO","Washington County"
"53",720,"CO","Washington County"
"60",11,"CO","Washington County"
"61",1261716,"CO","Washington County"
"111",9436,"CO","Washington County"
"121",227845,"CO","Washington County"
"122",5279,"CO","Washington County"
"123",972,"CO","Washington County"
"124",221,"CO","Washington County"
"131",216,"CO","Washington County"
"141",998,"CO","Washington County"
"142",3,"CO","Washington County"
"143",1,"CO","Washington County"
"152",217,"CO","Washington County"
"176",3506110,"CO","Washington County"
"190",8781,"CO","Washington County"
"195",909,"CO","Washington County"
"205",2949,"CO","Washington County"
"225",56,"CO","Washington County"
"236",1,"CO","Washington County"
"1",778882,"CO","Weld County"
"4",8061,"CO","Weld County"
"5",85,"CO","Weld County"
"6",15641,"CO","Weld County"
"12",46,"CO","Weld County"
"21",37663,"CO","Weld County"
"23",1145,"CO","Weld County"
"24",598930,"CO","Weld County"
"27",2862,"CO","Weld County"
"28",3085,"CO","Weld County"
"29",92973,"CO","Weld County"
"36",471730,"CO","Weld County"
"37",304965,"CO","Weld County"
"41",67581,"CO","Weld County"
"42",22806,"CO","Weld County"
"43",3683,"CO","Weld County"
"49",5789,"CO","Weld County"
"53",8,"CO","Weld County"
"60",30,"CO","Weld County"
"61",667483,"CO","Weld County"
"111",85684,"CO","Weld County"
"121",308207,"CO","Weld County"
"122",130423,"CO","Weld County"
"123",51571,"CO","Weld County"
"124",8607,"CO","Weld County"
"131",14202,"CO","Weld County"
"141",6528,"CO","Weld County"
"142",415,"CO","Weld County"
"152",7390,"CO","Weld County"
"176",7738330,"CO","Weld County"
"190",77403,"CO","Weld County"
"195",62171,"CO","Weld County"
"205",13186,"CO","Weld County"
"206",220,"CO","Weld County"
"222",946,"CO","Weld County"
"225",876,"CO","Weld County"
"229",2,"CO","Weld County"
"236",1,"CO","Weld County"
"243",82,"CO","Weld County"
"246",10,"CO","Weld County"
"1",1294929,"CO","Yuma County"
"4",4649,"CO","Yuma County"
"5",1769,"CO","Yuma County"
"6",8461,"CO","Yuma County"
"13",1,"CO","Yuma County"
"21",11,"CO","Yuma County"
"24",484611,"CO","Yuma County"
"27",641,"CO","Yuma County"
"28",5751,"CO","Yuma County"
"29",60321,"CO","Yuma County"
"33",39,"CO","Yuma County"
"36",48355,"CO","Yuma County"
"37",108541,"CO","Yuma County"
"41",17943,"CO","Yuma County"
"42",11161,"CO","Yuma County"
"43",6440,"CO","Yuma County"
"53",672,"CO","Yuma County"
"60",15,"CO","Yuma County"
"61",467225,"CO","Yuma County"
"111",1542,"CO","Yuma County"
"121",235590,"CO","Yuma County"
"122",8012,"CO","Yuma County"
"123",1722,"CO","Yuma County"
"124",182,"CO","Yuma County"
"131",115,"CO","Yuma County"
"141",4283,"CO","Yuma County"
"142",135,"CO","Yuma County"
"152",289,"CO","Yuma County"
"176",4042574,"CO","Yuma County"
"190",24174,"CO","Yuma County"
"195",599,"CO","Yuma County"
"205",155,"CO","Yuma County"
"225",285,"CO","Yuma County"
"236",22,"CO","Yuma County"
"243",41,"CO","Yuma County"
"1",2143,"CT","Fairfield County"
"4",49,"CT","Fairfield County"
"6",6,"CT","Fairfield County"
"11",9,"CT","Fairfield County"
"12",228,"CT","Fairfield County"
"27",1,"CT","Fairfield County"
"37",28371,"CT","Fairfield County"
"42",16,"CT","Fairfield County"
"43",15,"CT","Fairfield County"
"44",3,"CT","Fairfield County"
"50",12,"CT","Fairfield County"
"54",34,"CT","Fairfield County"
"59",1,"CT","Fairfield County"
"61",686,"CT","Fairfield County"
"67",2,"CT","Fairfield County"
"68",116,"CT","Fairfield County"
"69",199,"CT","Fairfield County"
"70",1,"CT","Fairfield County"
"77",2,"CT","Fairfield County"
"111",60699,"CT","Fairfield County"
"121",355811,"CT","Fairfield County"
"122",215459,"CT","Fairfield County"
"123",131949,"CT","Fairfield County"
"124",44576,"CT","Fairfield County"
"131",2685,"CT","Fairfield County"
"141",975096,"CT","Fairfield County"
"142",18353,"CT","Fairfield County"
"143",1084,"CT","Fairfield County"
"152",7308,"CT","Fairfield County"
"176",307,"CT","Fairfield County"
"190",13414,"CT","Fairfield County"
"195",5883,"CT","Fairfield County"
"216",1,"CT","Fairfield County"
"222",5,"CT","Fairfield County"
"229",3,"CT","Fairfield County"
"1",32467,"CT","Hartford County"
"4",142,"CT","Hartford County"
"5",65,"CT","Hartford County"
"6",3,"CT","Hartford County"
"11",10569,"CT","Hartford County"
"12",4601,"CT","Hartford County"
"22",30,"CT","Hartford County"
"24",13,"CT","Hartford County"
"27",354,"CT","Hartford County"
"28",1,"CT","Hartford County"
"36",346,"CT","Hartford County"
"37",64900,"CT","Hartford County"
"42",2690,"CT","Hartford County"
"43",1366,"CT","Hartford County"
"44",15,"CT","Hartford County"
"47",5,"CT","Hartford County"
"50",61,"CT","Hartford County"
"53",2,"CT","Hartford County"
"54",102,"CT","Hartford County"
"59",492,"CT","Hartford County"
"61",6772,"CT","Hartford County"
"67",118,"CT","Hartford County"
"68",1033,"CT","Hartford County"
"69",48,"CT","Hartford County"
"70",10,"CT","Hartford County"
"77",67,"CT","Hartford County"
"111",48653,"CT","Hartford County"
"121",311509,"CT","Hartford County"
"122",303566,"CT","Hartford County"
"123",195487,"CT","Hartford County"
"124",43554,"CT","Hartford County"
"131",5246,"CT","Hartford County"
"141",964400,"CT","Hartford County"
"142",63718,"CT","Hartford County"
"143",20703,"CT","Hartford County"
"152",23348,"CT","Hartford County"
"176",7947,"CT","Hartford County"
"190",44067,"CT","Hartford County"
"195",4221,"CT","Hartford County"
"216",112,"CT","Hartford County"
"222",292,"CT","Hartford County"
"229",878,"CT","Hartford County"
"242",454,"CT","Hartford County"
"243",5,"CT","Hartford County"
"248",668,"CT","Hartford County"
"250",7,"CT","Hartford County"
"1",23491,"CT","Litchfield County"
"4",43,"CT","Litchfield County"
"5",3,"CT","Litchfield County"
"6",249,"CT","Litchfield County"
"11",5,"CT","Litchfield County"
"12",1212,"CT","Litchfield County"
"21",27,"CT","Litchfield County"
"22",57,"CT","Litchfield County"
"24",2,"CT","Litchfield County"
"27",4,"CT","Litchfield County"
"28",2,"CT","Litchfield County"
"36",165,"CT","Litchfield County"
"37",195028,"CT","Litchfield County"
"42",11,"CT","Litchfield County"
"43",58,"CT","Litchfield County"
"50",4,"CT","Litchfield County"
"54",8,"CT","Litchfield County"
"59",4,"CT","Litchfield County"
"61",2389,"CT","Litchfield County"
"67",1,"CT","Litchfield County"
"68",159,"CT","Litchfield County"
"111",76956,"CT","Litchfield County"
"121",172470,"CT","Litchfield County"
"122",65705,"CT","Litchfield County"
"123",26403,"CT","Litchfield County"
"124",5156,"CT","Litchfield County"
"131",4477,"CT","Litchfield County"
"141",1919922,"CT","Litchfield County"
"142",99782,"CT","Litchfield County"
"143",57861,"CT","Litchfield County"
"152",26510,"CT","Litchfield County"
"176",1524,"CT","Litchfield County"
"190",45065,"CT","Litchfield County"
"195",8229,"CT","Litchfield County"
"216",4,"CT","Litchfield County"
"222",2,"CT","Litchfield County"
"229",18,"CT","Litchfield County"
"242",2,"CT","Litchfield County"
"243",1,"CT","Litchfield County"
"1",5697,"CT","Middlesex County"
"4",15,"CT","Middlesex County"
"5",88,"CT","Middlesex County"
"6",9,"CT","Middlesex County"
"11",40,"CT","Middlesex County"
"12",253,"CT","Middlesex County"
"24",5,"CT","Middlesex County"
"27",20,"CT","Middlesex County"
"36",145,"CT","Middlesex County"
"37",24372,"CT","Middlesex County"
"42",135,"CT","Middlesex County"
"43",29,"CT","Middlesex County"
"44",20,"CT","Middlesex County"
"47",1,"CT","Middlesex County"
"50",17,"CT","Middlesex County"
"54",10,"CT","Middlesex County"
"59",118,"CT","Middlesex County"
"61",1421,"CT","Middlesex County"
"67",6,"CT","Middlesex County"
"68",149,"CT","Middlesex County"
"69",116,"CT","Middlesex County"
"70",7,"CT","Middlesex County"
"77",3,"CT","Middlesex County"
"111",41480,"CT","Middlesex County"
"121",102536,"CT","Middlesex County"
"122",64964,"CT","Middlesex County"
"123",26122,"CT","Middlesex County"
"124",5033,"CT","Middlesex County"
"131",2967,"CT","Middlesex County"
"141",762433,"CT","Middlesex County"
"142",7109,"CT","Middlesex County"
"143",3736,"CT","Middlesex County"
"152",6071,"CT","Middlesex County"
"176",3743,"CT","Middlesex County"
"190",30110,"CT","Middlesex County"
"195",14950,"CT","Middlesex County"
"216",11,"CT","Middlesex County"
"222",11,"CT","Middlesex County"
"229",146,"CT","Middlesex County"
"242",212,"CT","Middlesex County"
"243",3,"CT","Middlesex County"
"248",3,"CT","Middlesex County"
"250",13,"CT","Middlesex County"
"1",7518,"CT","New Haven County"
"4",18,"CT","New Haven County"
"5",14,"CT","New Haven County"
"11",20,"CT","New Haven County"
"12",410,"CT","New Haven County"
"27",5,"CT","New Haven County"
"36",1,"CT","New Haven County"
"37",35596,"CT","New Haven County"
"42",56,"CT","New Haven County"
"43",22,"CT","New Haven County"
"44",3,"CT","New Haven County"
"50",45,"CT","New Haven County"
"53",1,"CT","New Haven County"
"54",154,"CT","New Haven County"
"59",3,"CT","New Haven County"
"61",1958,"CT","New Haven County"
"67",82,"CT","New Haven County"
"68",734,"CT","New Haven County"
"69",321,"CT","New Haven County"
"70",8,"CT","New Haven County"
"111",40119,"CT","New Haven County"
"121",276515,"CT","New Haven County"
"122",241914,"CT","New Haven County"
"123",165376,"CT","New Haven County"
"124",39604,"CT","New Haven County"
"131",6681,"CT","New Haven County"
"141",894567,"CT","New Haven County"
"142",16156,"CT","New Haven County"
"143",2361,"CT","New Haven County"
"152",9670,"CT","New Haven County"
"176",954,"CT","New Haven County"
"190",21543,"CT","New Haven County"
"195",20189,"CT","New Haven County"
"216",155,"CT","New Haven County"
"222",61,"CT","New Haven County"
"229",17,"CT","New Haven County"
"242",6,"CT","New Haven County"
"243",35,"CT","New Haven County"
"248",9,"CT","New Haven County"
"1",38028,"CT","New London County"
"4",6,"CT","New London County"
"5",36,"CT","New London County"
"11",22,"CT","New London County"
"12",643,"CT","New London County"
"21",1,"CT","New London County"
"22",2,"CT","New London County"
"24",11,"CT","New London County"
"27",10,"CT","New London County"
"28",9,"CT","New London County"
"30",37,"CT","New London County"
"36",592,"CT","New London County"
"37",62548,"CT","New London County"
"39",10,"CT","New London County"
"42",178,"CT","New London County"
"43",84,"CT","New London County"
"44",144,"CT","New London County"
"47",151,"CT","New London County"
"53",3,"CT","New London County"
"59",1207,"CT","New London County"
"61",3064,"CT","New London County"
"67",27,"CT","New London County"
"68",430,"CT","New London County"
"69",86,"CT","New London County"
"70",84,"CT","New London County"
"77",5,"CT","New London County"
"111",60537,"CT","New London County"
"121",144637,"CT","New London County"
"122",92890,"CT","New London County"
"123",57402,"CT","New London County"
"124",12878,"CT","New London County"
"131",7096,"CT","New London County"
"141",1277211,"CT","New London County"
"142",25261,"CT","New London County"
"143",10299,"CT","New London County"
"152",10555,"CT","New London County"
"176",21455,"CT","New London County"
"190",124560,"CT","New London County"
"195",19748,"CT","New London County"
"216",22,"CT","New London County"
"219",7,"CT","New London County"
"222",46,"CT","New London County"
"229",103,"CT","New London County"
"242",123,"CT","New London County"
"243",3,"CT","New London County"
"248",23,"CT","New London County"
"250",4,"CT","New London County"
"1",25033,"CT","Tolland County"
"4",6,"CT","Tolland County"
"5",29,"CT","Tolland County"
"6",1,"CT","Tolland County"
"11",1358,"CT","Tolland County"
"12",1932,"CT","Tolland County"
"22",73,"CT","Tolland County"
"24",14,"CT","Tolland County"
"27",235,"CT","Tolland County"
"28",5,"CT","Tolland County"
"36",607,"CT","Tolland County"
"37",39625,"CT","Tolland County"
"39",1,"CT","Tolland County"
"42",79,"CT","Tolland County"
"43",86,"CT","Tolland County"
"44",15,"CT","Tolland County"
"47",25,"CT","Tolland County"
"50",4,"CT","Tolland County"
"53",4,"CT","Tolland County"
"59",300,"CT","Tolland County"
"61",2670,"CT","Tolland County"
"67",23,"CT","Tolland County"
"68",527,"CT","Tolland County"
"69",23,"CT","Tolland County"
"70",16,"CT","Tolland County"
"77",17,"CT","Tolland County"
"111",20013,"CT","Tolland County"
"121",93583,"CT","Tolland County"
"122",48749,"CT","Tolland County"
"123",12803,"CT","Tolland County"
"124",2140,"CT","Tolland County"
"131",2392,"CT","Tolland County"
"141",768368,"CT","Tolland County"
"142",43995,"CT","Tolland County"
"143",54998,"CT","Tolland County"
"152",11055,"CT","Tolland County"
"176",6491,"CT","Tolland County"
"190",60312,"CT","Tolland County"
"195",4124,"CT","Tolland County"
"216",26,"CT","Tolland County"
"219",16,"CT","Tolland County"
"222",50,"CT","Tolland County"
"229",674,"CT","Tolland County"
"242",259,"CT","Tolland County"
"243",2,"CT","Tolland County"
"248",201,"CT","Tolland County"
"250",5,"CT","Tolland County"
"1",40729,"CT","Windham County"
"4",2,"CT","Windham County"
"5",9,"CT","Windham County"
"11",3,"CT","Windham County"
"12",200,"CT","Windham County"
"24",6,"CT","Windham County"
"27",13,"CT","Windham County"
"28",3,"CT","Windham County"
"30",31,"CT","Windham County"
"36",111,"CT","Windham County"
"37",66973,"CT","Windham County"
"39",18,"CT","Windham County"
"42",5,"CT","Windham County"
"43",32,"CT","Windham County"
"44",74,"CT","Windham County"
"47",2,"CT","Windham County"
"50",1,"CT","Windham County"
"53",1,"CT","Windham County"
"59",1264,"CT","Windham County"
"61",2079,"CT","Windham County"
"67",3,"CT","Windham County"
"68",1127,"CT","Windham County"
"69",37,"CT","Windham County"
"70",412,"CT","Windham County"
"77",2,"CT","Windham County"
"111",21665,"CT","Windham County"
"121",89236,"CT","Windham County"
"122",43212,"CT","Windham County"
"123",16754,"CT","Windham County"
"124",3417,"CT","Windham County"
"131",5361,"CT","Windham County"
"141",962186,"CT","Windham County"
"142",59617,"CT","Windham County"
"143",46890,"CT","Windham County"
"152",13396,"CT","Windham County"
"176",12429,"CT","Windham County"
"190",109442,"CT","Windham County"
"195",9281,"CT","Windham County"
"222",48,"CT","Windham County"
"229",21,"CT","Windham County"
"242",26,"CT","Windham County"
"243",2,"CT","Windham County"
"248",3,"CT","Windham County"
"250",9,"CT","Windham County"
"1",12,"DC","District of Columbia"
"4",3,"DC","District of Columbia"
"5",9,"DC","District of Columbia"
"11",1,"DC","District of Columbia"
"24",4,"DC","District of Columbia"
"26",8,"DC","District of Columbia"
"37",11,"DC","District of Columbia"
"61",33,"DC","District of Columbia"
"111",4468,"DC","District of Columbia"
"121",31028,"DC","District of Columbia"
"122",45347,"DC","District of Columbia"
"123",51316,"DC","District of Columbia"
"124",21816,"DC","District of Columbia"
"131",93,"DC","District of Columbia"
"141",18735,"DC","District of Columbia"
"142",120,"DC","District of Columbia"
"143",56,"DC","District of Columbia"
"152",74,"DC","District of Columbia"
"176",26,"DC","District of Columbia"
"190",1264,"DC","District of Columbia"
"195",390,"DC","District of Columbia"
"214",1,"DC","District of Columbia"
"225",1,"DC","District of Columbia"
"236",2,"DC","District of Columbia"
"237",1,"DC","District of Columbia"
"1",276213,"DE","Kent County"
"4",1497,"DE","Kent County"
"5",168022,"DE","Kent County"
"12",12600,"DE","Kent County"
"21",269,"DE","Kent County"
"24",2784,"DE","Kent County"
"26",135350,"DE","Kent County"
"27",102,"DE","Kent County"
"36",1379,"DE","Kent County"
"37",23696,"DE","Kent County"
"42",11185,"DE","Kent County"
"43",5210,"DE","Kent County"
"44",5359,"DE","Kent County"
"47",9,"DE","Kent County"
"48",701,"DE","Kent County"
"50",227,"DE","Kent County"
"53",1249,"DE","Kent County"
"54",78,"DE","Kent County"
"59",594,"DE","Kent County"
"60",1,"DE","Kent County"
"61",14179,"DE","Kent County"
"67",422,"DE","Kent County"
"68",81,"DE","Kent County"
"70",46,"DE","Kent County"
"111",27195,"DE","Kent County"
"121",112832,"DE","Kent County"
"122",49294,"DE","Kent County"
"123",21279,"DE","Kent County"
"124",10613,"DE","Kent County"
"131",6717,"DE","Kent County"
"141",196771,"DE","Kent County"
"142",10460,"DE","Kent County"
"143",6265,"DE","Kent County"
"152",21975,"DE","Kent County"
"176",66682,"DE","Kent County"
"190",289862,"DE","Kent County"
"195",180551,"DE","Kent County"
"207",89,"DE","Kent County"
"209",17,"DE","Kent County"
"216",45,"DE","Kent County"
"218",8,"DE","Kent County"
"222",41,"DE","Kent County"
"225",2468,"DE","Kent County"
"226",126,"DE","Kent County"
"229",16,"DE","Kent County"
"235",80,"DE","Kent County"
"236",37,"DE","Kent County"
"237",5169,"DE","Kent County"
"240",445,"DE","Kent County"
