"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"110",7960,69,2021,"CA",1,1.00000100384271
"111",7960,69,2021,"WA",170,1.00013420837192
"112",7960,111,2014,"WA",2,1.00000157784205
"113",7960,111,2015,"CA",59,1.00005918653641
"114",7960,111,2015,"ID",39,1.000029607698
"115",7960,111,2015,"WA",28,1.00002208978868
"116",7960,111,2016,"WA",9,1.0000071051491
"117",7960,111,2019,"ID",8,1.00000607337395
"118",7960,111,2020,"WA",5,1.00000394221811
"119",7960,111,2021,"CA",1,1.00000100384271
"120",7960,111,2021,"WA",25,1.00001973652528
"121",7960,121,2012,"OR",23,1.00001486952317
"122",7960,121,2014,"ID",1,1.00000075917174
"123",7960,121,2014,"TX",1,1.00000045387908
"124",7960,121,2014,"WA",38,1.00002997899892
"125",7960,121,2015,"WA",245,1.00019328565095
"126",7960,121,2016,"WA",352,1.00027797252277
"127",7960,121,2018,"ID",1,1.0000007608613
"128",7960,121,2019,"ID",2,1.00000151834349
"129",7960,121,2019,"OR",111,1.0000717616118
"130",7960,121,2019,"WA",1,1.00000078946101
"131",7960,121,2020,"WA",507,1.00039975785191
"132",7960,121,2021,"CA",12,1.00001204611252
"133",7960,121,2021,"WA",2602,1.00205417701137
"134",7960,122,2014,"ID",6,1.00000455503046
"135",7960,122,2015,"WA",39,1.00003076791995
"136",7960,122,2016,"WA",19,1.00001500408799
"137",7960,122,2019,"ID",1,1.00000075917174
"138",7960,122,2019,"OR",13,1.00000840451309
"139",7960,122,2019,"WA",13,1.00001026299315
"140",7960,122,2020,"WA",106,1.00008355571456
"141",7960,122,2021,"CA",3,1.00000301152813
"142",7960,122,2021,"WA",417,1.00032920524171
"143",7960,123,2014,"WA",4,1.0000031556841
"144",7960,123,2015,"WA",19,1.00001498949946
"145",7960,123,2019,"OR",1,1.00000064650101
"146",7960,123,2019,"WA",2,1.00000157838204
"147",7960,123,2020,"WA",5,1.00000394006065
"148",7960,123,2021,"WA",70,1.00005526227079
"149",7960,124,2015,"WA",1,1.00000078892102
"150",7960,124,2021,"WA",6,1.00000473676607
"151",7960,131,2015,"CA",85,1.00008526337858
"152",7960,131,2016,"WA",3,1.00000236946523
"153",7960,131,2017,"CA",3,1.0000030074585
"154",7960,131,2021,"WA",2,1.00000157892202
"155",7960,141,2012,"OR",5,1.00000323250504
"156",7960,141,2013,"NM",1,1.00000078474518
"157",7960,141,2014,"WA",10,1.00000788921024
"158",7960,141,2015,"WA",2,1.00000157784205
"159",7960,141,2016,"WA",221,1.00017447629447
"160",7960,141,2017,"WA",2,1.00000157892202
"161",7960,141,2019,"OR",4,1.00000258600403
"162",7960,141,2021,"CA",3,1.00000301152813
"163",7960,141,2021,"WA",5,1.00000394730506
"164",7960,142,2012,"CA",1,1.00000100384271
"165",7960,142,2012,"MT",1,1.00000082901211
"166",7960,142,2012,"OR",19,1.00001228351914
"167",7960,142,2012,"UT",1,1.00000070030267
"168",7960,142,2014,"ID",6,1.00000455503046
"169",7960,142,2014,"WA",21,1.00001656734151
"170",7960,142,2015,"CA",2,1.00000200694128
"171",7960,142,2015,"MT",3,1.00000248703632
"172",7960,142,2015,"OR",3,1.0000019432569
"173",7960,142,2015,"WA",54,1.00004260173531
"174",7960,142,2016,"WA",438,1.00034594192336
"175",7960,142,2017,"CA",3,1.00000300929571
"176",7960,142,2017,"WA",2,1.00000157892202
"177",7960,142,2018,"ID",2,1.00000151834349
"178",7960,142,2019,"MT",1,1.00000083055927
"179",7960,142,2019,"OR",9,1.00000581850907
"180",7960,142,2019,"WA",9,1.00000710190918
"181",7960,142,2020,"WA",94,1.00007412276171
"182",7960,142,2021,"CA",56,1.00005621519175
"183",7960,142,2021,"WA",516,1.00040736188182
"184",7960,143,2015,"CA",1,1.00000100309857
"185",7960,143,2015,"WA",5,1.00000394460512
"186",7960,143,2016,"WA",116,1.00009159695681
"187",7960,143,2017,"CA",1,1.00000100309857
"188",7960,143,2019,"OR",1,1.00000064650101
"189",7960,143,2020,"WA",3,1.00000236457575
"190",7960,143,2021,"CA",2,1.00000200768542
"191",7960,143,2021,"WA",15,1.00001184191517
"192",7960,152,2012,"CA",28,1.00002810759588
"193",7960,152,2012,"OR",501,1.00032389700463
"194",7960,152,2012,"UT",2,1.00000140060534
"195",7960,152,2013,"NM",8,1.00000627796145
"196",7960,152,2013,"TX",47,1.00002132645834
"197",7960,152,2013,"WA",2,1.00000158000422
"198",7960,152,2014,"ID",47,1.00003568107195
"199",7960,152,2014,"NM",1,1.00000078256936
"200",7960,152,2014,"WA",1039,1.00081968894422
"201",7960,152,2015,"CA",34,1.00003410981626
"202",7960,152,2015,"ID",46,1.00003492190021
"203",7960,152,2015,"OR",6,1.0000038852625
"204",7960,152,2015,"WA",4111,1.00324325433078
"205",7960,152,2016,"WA",3792,1.00299496941862
"206",7960,152,2017,"CA",673,1.00067468482522
"207",7960,152,2017,"WA",3,1.00000236838303
"208",7960,152,2018,"ID",60,1.00004555030462
"209",7960,152,2018,"OR",1,1.00000064650101
"210",7960,152,2018,"TX",1,1.00000045360011
"211",7960,152,2019,"CA",1,1.00000100608176
"212",7960,152,2019,"ID",96,1.00007288048739
"213",7960,152,2019,"OR",262,1.0001693832639
"214",7960,152,2019,"WA",61,1.00004813876213
"215",7960,152,2020,"WA",2334,1.00184026344101
"216",7960,152,2021,"CA",81,1.0000813112595
"217",7960,152,2021,"WA",1888,1.00149050130933
"218",7960,176,2012,"CA",97,1.00009737274286
"219",7960,176,2012,"OR",194,1.00012542119541
"220",7960,176,2012,"UT",2,1.00000140060534
"221",7960,176,2013,"NM",1,1.00000078474518
"222",7960,176,2013,"TX",10,1.00000453655904
"223",7960,176,2013,"WA",1,1.00000078946101
"224",7960,176,2014,"ID",32,1.0000242934958
"225",7960,176,2014,"NM",2,1.00000156513873
"226",7960,176,2014,"WA",4491,1.00354304432001
"227",7960,176,2015,"CA",547,1.00054884225801
"228",7960,176,2015,"ID",3,1.00000227751523
"229",7960,176,2015,"OR",5,1.0000032387615
"230",7960,176,2015,"WA",4752,1.00374895270734
"231",7960,176,2016,"WA",1893,1.00149467911963
"232",7960,176,2017,"CA",592,1.00059348712023
"233",7960,176,2017,"WA",1,1.00000078946101
"234",7960,176,2018,"ID",6,1.00000456516777
"235",7960,176,2019,"CA",3,1.00000301824529
"236",7960,176,2019,"ID",3,1.00000227751523
"237",7960,176,2019,"OR",33,1.00002133453324
"238",7960,176,2019,"WA",51,1.00004025117185
"239",7960,176,2020,"WA",116,1.00009144608379
"240",7960,176,2021,"CA",4,1.00000401537084
"241",7960,176,2021,"WA",1020,1.00080525023151
"242",7960,190,2012,"OR",8,1.00000517200806
"243",7960,190,2014,"ID",1,1.00000075917174
"244",7960,190,2014,"WA",79,1.00006232476092
"245",7960,190,2015,"CA",13,1.00001304846695
"246",7960,190,2015,"ID",16,1.0000121467479
"247",7960,190,2015,"MT",1,1.00000082901211
"248",7960,190,2015,"OR",1,1.0000006477523
"249",7960,190,2015,"WA",1038,1.00081890002319
"250",7960,190,2016,"WA",101,1.00007976261701
"251",7960,190,2017,"WA",1,1.00000078946101
"252",7960,190,2018,"ID",9,1.00000683254569
"253",7960,190,2019,"OR",1,1.00000064650101
"254",7960,190,2019,"WA",4,1.00000315784405
"255",7960,190,2020,"WA",142,1.00011193439914
"256",7960,190,2021,"WA",63,1.00004973604371
"257",7960,195,2012,"ID",5,1.00000379361265
"258",7960,195,2012,"OR",12,1.00000775801209
"259",7960,195,2014,"ID",19,1.00001442426313
"260",7960,195,2014,"WA",774,1.00061062487279
"261",7960,195,2015,"CA",26,1.00002608056286
"262",7960,195,2015,"OR",3,1.00000194075431
"263",7960,195,2015,"WA",1045,1.00082442247036
"264",7960,195,2016,"WA",1,1.00000078946101
"265",7960,195,2017,"NV",2,1.00000146071978
"266",7960,195,2019,"OR",3,1.00000193950302
"267",7960,195,2019,"WA",37,1.00002921005742
"268",7960,195,2020,"WA",295,1.00023255904567
"269",7960,195,2021,"CA",1,1.00000100384271
"270",7960,195,2021,"WA",107,1.00008447232821
"271",7960,205,2014,"WA",1,1.00000078892102
"272",7960,205,2015,"WA",50,1.00003944605121
"273",7960,205,2016,"WA",2,1.00000158108641
"274",7960,205,2019,"OR",5,1.00000323250504
"275",7960,205,2019,"WA",1,1.00000078892102
"276",7960,205,2020,"WA",81,1.00006387213165
"277",7960,206,2016,"WA",3,1.00000237162962
