"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"100",7970,36,2018,"NH",15,1.33248054578403e-05
"101",7970,36,2018,"NJ",5,5.21972025863698e-06
"102",7970,36,2018,"PA",14,1.11680148055968e-05
"103",7970,37,2017,"AL",3,2.50311011431704e-06
"104",7970,37,2017,"CT",9,7.28214256816895e-06
"105",7970,37,2017,"GA",18,1.49760631077782e-05
"106",7970,37,2017,"IL",1,9.59740793206571e-07
"107",7970,37,2017,"MA",83,7.85959250189249e-05
"108",7970,37,2017,"MD",172,0.000142103398391403
"109",7970,37,2017,"ME",11,9.72178032311663e-06
"110",7970,37,2017,"MI",683,0.000602445442639245
"111",7970,37,2017,"MN",27,2.50363113877927e-05
"112",7970,37,2017,"MO",8,7.02878992352677e-06
"113",7970,37,2017,"NC",108,8.95362177521871e-05
"114",7970,37,2017,"NH",4,3.52897064337546e-06
"115",7970,37,2017,"NY",201,0.000176131186287107
"116",7970,37,2017,"OH",1,8.23878639380905e-07
"117",7970,37,2017,"PA",737,0.000588835843014831
"118",7970,37,2017,"SC",274,0.000252546684961823
"119",7970,37,2017,"TN",139,9.53406686512671e-05
"120",7970,37,2017,"TX",3,2.67326070975072e-06
"121",7970,37,2017,"VA",1725,0.00136954994456222
"122",7970,37,2017,"VT",6,5.37243646430121e-06
"123",7970,37,2017,"WI",81,7.3372945048568e-05
"124",7970,37,2017,"WV",11,1.04459271330108e-05
"125",7970,37,2018,"CT",7,6.33393023085366e-06
"126",7970,37,2018,"IL",3,2.87566212120341e-06
"127",7970,37,2018,"ME",2,1.76890964409538e-06
"128",7970,37,2018,"NH",235,0.000208753890968702
"129",7970,37,2018,"NJ",61,6.25321630592784e-05
"130",7970,37,2018,"PA",285,0.00022753236037047
"131",7970,37,2018,"WV",100,9.47761330480073e-05
"132",7970,39,2017,"MI",35,3.0869424100024e-05
"133",7970,42,2017,"MI",65,5.73473314579258e-05
"134",7970,42,2017,"PA",1,7.99418023678762e-07
"135",7970,43,2017,"MI",30,2.64637123112097e-05
"136",7970,43,2017,"PA",2,1.59883604735752e-06
"137",7970,43,2018,"IL",3,2.87566212120341e-06
"138",7970,48,2017,"PA",2,1.59883604735752e-06
"139",7970,49,2017,"MI",8,7.05805221905701e-06
"140",7970,50,2017,"MI",28,2.47031827666995e-05
"141",7970,50,2017,"PA",5,3.99709011839381e-06
"142",7970,53,2017,"NY",2,1.75176753344124e-06
"143",7970,54,2017,"PA",6,4.79650814207257e-06
"144",7970,56,2018,"PA",8,6.38367474118562e-06
"145",7970,57,2017,"MI",79,6.96979926815208e-05
"146",7970,58,2017,"MI",218,0.000192277356967169
"147",7970,58,2017,"MN",1,9.26375389540851e-07
"148",7970,58,2017,"WI",1,9.07096945078908e-07
"149",7970,59,2017,"MD",5,4.12990022987025e-06
"150",7970,59,2017,"NC",2,1.6586581124139e-06
"151",7970,59,2017,"OH",2,1.64969429750644e-06
"152",7970,59,2017,"PA",85,6.79505320126948e-05
"153",7970,59,2017,"SC",14,1.28832503128076e-05
"154",7970,59,2017,"TN",18,1.23458144945349e-05
"155",7970,60,2017,"MI",21,1.85216544600144e-05
"156",7970,60,2017,"WI",2,1.81562014321612e-06
"157",7970,61,2017,"AL",1,8.3437003810568e-07
"158",7970,61,2017,"CT",2,1.61825390403754e-06
"159",7970,61,2017,"GA",2,1.66535797317373e-06
"160",7970,61,2017,"MA",26,2.4609844129488e-05
"161",7970,61,2017,"MD",21,1.73548217060726e-05
"162",7970,61,2017,"ME",2,1.76759642238484e-06
"163",7970,61,2017,"MI",3227,0.00284637695184612
"164",7970,61,2017,"MN",5,4.63407475408514e-06
"165",7970,61,2017,"NC",8,6.63123716144139e-06
"166",7970,61,2017,"NY",72,6.30611869875939e-05
"167",7970,61,2017,"OH",8,6.60006651497e-06
"168",7970,61,2017,"PA",34,2.71120271501171e-05
"169",7970,61,2017,"SC",20,1.84335700737961e-05
"170",7970,61,2017,"TN",7,4.80115008120802e-06
"171",7970,61,2017,"TX",1,8.91086903250239e-07
"172",7970,61,2017,"VA",5,3.9656376387808e-06
"173",7970,61,2017,"VT",32,2.86422670354359e-05
"174",7970,61,2017,"WI",1013,0.000919074018547278
"175",7970,61,2018,"CT",3,2.71454152750871e-06
"176",7970,61,2018,"NJ",10,1.02511742720129e-05
"177",7970,61,2018,"PA",140,0.000111736755914747
"178",7970,61,2018,"WV",5,4.7305611664461e-06
"179",7970,69,2017,"MI",7,6.1738848200048e-06
"180",7970,69,2017,"PA",2,1.59413358839471e-06
"181",7970,69,2017,"VA",22,1.74681642706168e-05
"182",7970,69,2018,"CT",1,9.04847175836237e-07
"183",7970,69,2018,"PA",21,1.6769590164568e-05
"184",7970,111,2017,"IL",1,9.59740793206571e-07
"185",7970,111,2017,"MA",4,3.7834933751031e-06
"186",7970,111,2017,"MD",25,2.0665139325781e-05
"187",7970,111,2017,"MI",175,0.000154386142962977
"188",7970,111,2017,"MO",2,1.76031243918573e-06
"189",7970,111,2017,"NC",1,8.29084276416698e-07
"190",7970,111,2017,"NY",34,2.98263758049227e-05
"191",7970,111,2017,"OH",8,6.60458824625962e-06
"192",7970,111,2017,"PA",25,1.99266698549338e-05
"193",7970,111,2017,"SC",1,9.21606322956661e-07
"194",7970,111,2017,"TN",1,6.87060453075145e-07
"195",7970,111,2017,"TX",10,8.91086903250239e-06
