"","NVC_Class","CDL_Class","CDLYear","State","FIPS","Mismatch_NCells","Mismatch_PctTile"
"89",7974,67,2012,"AL","13077",3,2.49853419327328e-06
"90",7974,67,2012,"AL","13199",19,1.58368958248864e-05
"91",7974,67,2012,"AL","13213",1,8.35706740476286e-07
"92",7974,67,2012,"AL","13285",1,8.32844731091093e-07
"93",7974,74,2012,"AL","13199",1,8.32844731091093e-07
"94",7974,111,2012,"AL","01007",1,8.3113290895687e-07
"95",7974,111,2012,"AL","01021",1,8.3113290895687e-07
"96",7974,111,2012,"AL","01033",48,3.98747639341596e-05
"97",7974,111,2012,"AL","01043",25,2.07747647919485e-05
"98",7974,111,2012,"AL","01059",4,3.32382004943283e-06
"99",7974,111,2012,"AL","01073",7,5.81508401711947e-06
"100",7974,111,2012,"AL","01077",97,8.06433270146189e-05
"101",7974,111,2012,"AL","01079",128,0.00010630104515191
"102",7974,111,2012,"AL","01081",1,8.3355839409974e-07
"103",7974,111,2012,"AL","01083",321,0.000266693660210908
"104",7974,111,2012,"AL","01089",102,8.48057074360959e-05
"105",7974,111,2012,"AL","01103",186,0.000154466193446913
"106",7974,111,2012,"AL","01117",1,8.3113290895687e-07
"107",7974,111,2012,"AL","01125",4,3.32239687664352e-06
"108",7974,111,2012,"AL","01127",4,3.32239687664352e-06
"109",7974,111,2012,"AL","01133",1,8.30421322562215e-07
"110",7974,111,2012,"AL","13015",25,2.08268275813465e-05
"111",7974,111,2012,"AL","13045",1,8.3355839409974e-07
"112",7974,111,2012,"AL","13077",3,2.50067518229922e-06
"113",7974,111,2012,"AL","13129",1,8.35706740476286e-07
"114",7974,111,2012,"AL","13149",1,8.32844731091093e-07
"115",7974,111,2012,"AL","13199",11,9.16914233509714e-06
"116",7974,111,2012,"AL","13213",3,2.50712022142886e-06
"117",7974,111,2012,"AL","47055",41,3.41642751674049e-05
"118",7974,111,2012,"AL","47099",18,1.49989500734949e-05
"119",7974,111,2012,"AL","47103",6,4.99965002449829e-06
"120",7974,121,2012,"AL","01007",16,1.32981265433099e-05
"121",7974,121,2012,"AL","01009",16,1.32874527473901e-05
"122",7974,121,2012,"AL","01021",5,4.15647146993868e-06
"123",7974,121,2012,"AL","01033",907,0.00075373013625734
"124",7974,121,2012,"AL","01037",4,3.32775933644479e-06
"125",7974,121,2012,"AL","01043",334,0.000277505885360289
"126",7974,121,2012,"AL","01057",9,7.48019618061183e-06
"127",7974,121,2012,"AL","01059",227,0.00018863514894545
"128",7974,121,2012,"AL","01073",6,4.98679745374122e-06
"129",7974,121,2012,"AL","01077",1240,0.00103244576543715
"130",7974,121,2012,"AL","01079",1279,0.00106244474033535
"131",7974,121,2012,"AL","01083",1984,0.001649619115703
"132",7974,121,2012,"AL","01089",1015,0.000845035025630398
"133",7974,121,2012,"AL","01093",146,0.000121265707031502
"134",7974,121,2012,"AL","01103",538,0.000446949549241898
"135",7974,121,2012,"AL","01117",10,8.31384520379135e-06
"136",7974,121,2012,"AL","01125",14,1.16273216886603e-05
"137",7974,121,2012,"AL","01127",37,3.07362627307218e-05
"138",7974,121,2012,"AL","01133",65,5.40022914903569e-05
"139",7974,121,2012,"AL","13015",232,0.000193358428236811
"140",7974,121,2012,"AL","13045",3,2.50067518229922e-06
"141",7974,121,2012,"AL","13057",16,1.33262293604661e-05
"142",7974,121,2012,"AL","13077",7,5.82991311763765e-06
"143",7974,121,2012,"AL","13121",7,5.83490875869818e-06
"144",7974,121,2012,"AL","13123",2,1.67141348095257e-06
"145",7974,121,2012,"AL","13129",75,6.24948369350691e-05
"146",7974,121,2012,"AL","13145",3,2.50067518229922e-06
"147",7974,121,2012,"AL","13199",10,8.33487027798876e-06
"148",7974,121,2012,"AL","13213",106,8.85849144904863e-05
"149",7974,121,2012,"AL","13227",6,4.99706838654656e-06
"150",7974,121,2012,"AL","47055",249,0.000207485476016679
"151",7974,121,2012,"AL","47099",166,0.000138323650677786
"152",7974,121,2012,"AL","47103",263,0.000219151326073842
"153",7974,121,2012,"AL","47181",84,7.01799123088621e-05
"154",7974,122,2012,"AL","01009",3,2.49126396768665e-06
"155",7974,122,2012,"AL","01033",69,5.7354809652957e-05
"156",7974,122,2012,"AL","01043",69,5.73367853357096e-05
"157",7974,122,2012,"AL","01059",4,3.32382004943283e-06
"158",7974,122,2012,"AL","01077",66,5.49390766390645e-05
"159",7974,122,2012,"AL","01079",67,5.56474792347989e-05
"160",7974,122,2012,"AL","01083",188,0.000156381747341613
"161",7974,122,2012,"AL","01089",121,0.000100780616589715
"162",7974,122,2012,"AL","01093",1,8.30421322562215e-07
"163",7974,122,2012,"AL","01103",50,4.15352978560039e-05
"164",7974,122,2012,"AL","01117",4,3.32695241129046e-06
"165",7974,122,2012,"AL","13015",10,8.3355839409974e-06
"166",7974,122,2012,"AL","13077",1,8.32844731091093e-07
"167",7974,122,2012,"AL","13097",1,8.32844731091093e-07
"168",7974,122,2012,"AL","13129",2,1.66855147156738e-06
"169",7974,122,2012,"AL","13199",7,5.83419509568953e-06
"170",7974,122,2012,"AL","47055",2,1.6665500081661e-06
"171",7974,122,2012,"AL","47099",4,3.33310001633219e-06
"172",7974,122,2012,"AL","47103",16,1.33324000653288e-05
"173",7974,123,2012,"AL","01007",2,1.66226581791374e-06
"174",7974,123,2012,"AL","01033",4,3.32895551583549e-06
"175",7974,123,2012,"AL","01043",8,6.646928512471e-06
"176",7974,123,2012,"AL","01073",1,8.3113290895687e-07
"177",7974,123,2012,"AL","01077",1,8.33275004083048e-07
"178",7974,123,2012,"AL","01079",4,3.32310846303817e-06
"179",7974,123,2012,"AL","01083",12,9.97932427835074e-06
"180",7974,123,2012,"AL","01089",5,4.16352133889441e-06
"181",7974,123,2012,"AL","01103",6,4.98466269455726e-06
"182",7974,123,2012,"AL","01125",1,8.3113290895687e-07
"183",7974,123,2012,"AL","13015",1,8.3355839409974e-07
"184",7974,123,2012,"AL","13129",63,5.2649524650006e-05
"185",7974,123,2012,"AL","13145",1,8.3355839409974e-07
"186",7974,123,2012,"AL","13199",3,2.50067518229922e-06
"187",7974,123,2012,"AL","47055",1,8.33275004083048e-07
"188",7974,123,2012,"AL","47099",1,8.33275004083048e-07
"189",7974,123,2012,"AL","47103",5,4.16637502041524e-06
"190",7974,131,2012,"AL","01007",23,1.9116056906008e-05
"191",7974,131,2012,"AL","01009",11,9.13463454818437e-06
"192",7974,131,2012,"AL","01021",9,7.48100310576616e-06
"193",7974,131,2012,"AL","01033",152,0.000126228887846514
"194",7974,131,2012,"AL","01043",34,2.82464219358244e-05
"195",7974,131,2012,"AL","01057",7,5.81793036269809e-06
"196",7974,131,2012,"AL","01059",52,4.32181996793626e-05
"197",7974,131,2012,"AL","01073",89,7.39537508236897e-05
"198",7974,131,2012,"AL","01077",33,2.74666846380114e-05
"199",7974,131,2012,"AL","01079",116,9.6365875909739e-05
"200",7974,131,2012,"AL","01083",303,0.00025171468590806
"201",7974,131,2012,"AL","01089",94,7.81338000403899e-05
"202",7974,131,2012,"AL","01093",15,1.24563198384332e-05
"203",7974,131,2012,"AL","01095",2,1.66226581791374e-06
"204",7974,131,2012,"AL","01103",119,9.88493124270844e-05
"205",7974,131,2012,"AL","01117",100,8.31283875810229e-05
"206",7974,131,2012,"AL","01121",1,8.31939834111197e-07
"207",7974,131,2012,"AL","01125",80,6.64586113287901e-05
"208",7974,131,2012,"AL","01127",127,0.000105531108672894
"209",7974,131,2012,"AL","01133",36,2.98965907850291e-05
"210",7974,131,2012,"AL","13015",33,2.75059996792741e-05
"211",7974,131,2012,"AL","13045",6,5.00135036459844e-06
"212",7974,131,2012,"AL","13077",1,8.32844731091093e-07
"213",7974,131,2012,"AL","13121",11,9.16914233509714e-06
"214",7974,131,2012,"AL","13129",22,1.83254460933892e-05
"215",7974,131,2012,"AL","13145",1,8.3355839409974e-07
"216",7974,131,2012,"AL","13199",3,2.49996151929057e-06
"217",7974,131,2012,"AL","13213",4,3.34282696190514e-06
"218",7974,131,2012,"AL","13215",2,1.66711678819948e-06
"219",7974,131,2012,"AL","13223",3,2.49996151929057e-06
"220",7974,131,2012,"AL","13227",1,8.32844731091093e-07
"221",7974,131,2012,"AL","47055",4,3.33310001633219e-06
"222",7974,131,2012,"AL","47099",9,7.49947503674743e-06
"223",7974,131,2012,"AL","47103",5,4.16637502041524e-06
"224",7974,131,2012,"AL","47181",1,8.33275004083048e-07
"225",7974,141,2012,"AL","01007",83,6.89840314434202e-05
"226",7974,141,2012,"AL","01009",45,3.73689595152997e-05
"227",7974,141,2012,"AL","01021",96,7.98581548231317e-05
"228",7974,141,2012,"AL","01033",3236,0.00268795588191882
"229",7974,141,2012,"AL","01037",22,1.83026763504463e-05
"230",7974,141,2012,"AL","01043",1028,0.000854115726331433
"231",7974,141,2012,"AL","01057",29,2.41028543597492e-05
"232",7974,141,2012,"AL","01059",455,0.000378001808704605
"233",7974,141,2012,"AL","01073",73,6.06513547620119e-05
"234",7974,141,2012,"AL","01077",6208,0.00516962123087039
"235",7974,141,2012,"AL","01079",7580,0.00629568875648297
"236",7974,141,2012,"AL","01081",1,8.3355839409974e-07
"237",7974,141,2012,"AL","01083",10454,0.00869680846085066
"238",7974,141,2012,"AL","01089",1458,0.00121404458308923
"239",7974,141,2012,"AL","01093",168,0.000139539245646238
"240",7974,141,2012,"AL","01095",25,2.07740532055538e-05
"241",7974,141,2012,"AL","01103",2294,0.0019059613873184
"242",7974,141,2012,"AL","01113",1,8.3355839409974e-07
"243",7974,141,2012,"AL","01117",154,0.000127976399211818
"244",7974,141,2012,"AL","01125",63,5.23222360125768e-05
"245",7974,141,2012,"AL","01127",762,0.000632881381474054
"246",7974,141,2012,"AL","01133",220,0.000182785197194992
"247",7974,141,2012,"AL","13015",217,0.000180851484010272
"248",7974,141,2012,"AL","13045",16,1.33362206425872e-05
"249",7974,141,2012,"AL","13057",18,1.4992632485657e-05
"250",7974,141,2012,"AL","13077",6,4.9992093755725e-06
"251",7974,141,2012,"AL","13121",15,1.25033759114961e-05
"252",7974,141,2012,"AL","13123",12,1.00256188763302e-05
"253",7974,141,2012,"AL","13129",598,0.000498410348403164
"254",7974,141,2012,"AL","13145",3,2.50067518229922e-06
"255",7974,141,2012,"AL","13199",73,6.08469081172465e-05
"256",7974,141,2012,"AL","13213",127,0.000106134756040488
"257",7974,141,2012,"AL","13223",3,2.49853419327328e-06
"258",7974,141,2012,"AL","13227",21,1.7489739352913e-05
"259",7974,141,2012,"AL","13285",2,1.66640312519083e-06
"260",7974,141,2012,"AL","47055",1413,0.00117741758076935
"261",7974,141,2012,"AL","47099",3419,0.00284896723895994
"262",7974,141,2012,"AL","47103",1017,0.000847440679152459
"263",7974,141,2012,"AL","47181",134,0.00011169775832942
"264",7974,142,2012,"AL","01007",40,3.32446047718801e-05
"265",7974,142,2012,"AL","01009",31,2.57437725858233e-05
"266",7974,142,2012,"AL","01021",32,2.66204608412497e-05
"267",7974,142,2012,"AL","01033",196,0.000162789236716012
"268",7974,142,2012,"AL","01037",5,4.15969917055599e-06
"269",7974,142,2012,"AL","01043",196,0.000162819506133767
"270",7974,142,2012,"AL","01057",17,1.41292594522668e-05
"271",7974,142,2012,"AL","01059",76,6.31511577664344e-05
"272",7974,142,2012,"AL","01073",80,6.64514954648436e-05
"273",7974,142,2012,"AL","01077",358,0.000297833046846005
"274",7974,142,2012,"AL","01079",700,0.000581514094403104
"275",7974,142,2012,"AL","01081",1,8.3355839409974e-07
"276",7974,142,2012,"AL","01083",577,0.000479849401409481
"277",7974,142,2012,"AL","01089",125,0.000104016691434339
"278",7974,142,2012,"AL","01093",107,8.88579278597356e-05
"279",7974,142,2012,"AL","01095",11,9.13463454818437e-06
"280",7974,142,2012,"AL","01103",282,0.00023427131919385
"281",7974,142,2012,"AL","01117",60,4.98715835930682e-05
"282",7974,142,2012,"AL","01125",93,7.72619159724401e-05
"283",7974,142,2012,"AL","01127",261,0.000216768428644524
"284",7974,142,2012,"AL","01133",75,6.22958309200592e-05
"285",7974,142,2012,"AL","13015",89,7.41767057927558e-05
"286",7974,142,2012,"AL","13045",11,9.16914233509714e-06
"287",7974,142,2012,"AL","13057",1,8.32844731091093e-07
"288",7974,142,2012,"AL","13077",6,4.9992093755725e-06
"289",7974,142,2012,"AL","13097",1,8.32844731091093e-07
"290",7974,142,2012,"AL","13121",3,2.50067518229922e-06
"291",7974,142,2012,"AL","13123",1,8.35706740476286e-07
"292",7974,142,2012,"AL","13129",708,0.000590326641818014
"293",7974,142,2012,"AL","13145",4,3.33423357639896e-06
"294",7974,142,2012,"AL","13149",2,1.66568946218219e-06
"295",7974,142,2012,"AL","13199",43,3.58422972832802e-05
"296",7974,142,2012,"AL","13213",101,8.44063807881049e-05
"297",7974,142,2012,"AL","13227",1,8.32844731091093e-07
"298",7974,142,2012,"AL","13285",4,3.33209258737302e-06
"299",7974,142,2012,"AL","47055",56,4.66634002286507e-05
"300",7974,142,2012,"AL","47099",202,0.000168321550824776
"301",7974,142,2012,"AL","47103",11,9.16602504491352e-06
"302",7974,142,2012,"AL","47181",17,1.42070145880969e-05
"303",7974,143,2012,"AL","01007",8,6.64906327165496e-06
"304",7974,143,2012,"AL","01009",7,5.81294925793551e-06
"305",7974,143,2012,"AL","01021",3,2.49581950233359e-06
"306",7974,143,2012,"AL","01033",195,0.000162060598551663
"307",7974,143,2012,"AL","01043",159,0.000132088936094202
"308",7974,143,2012,"AL","01057",6,4.98679745374122e-06
"309",7974,143,2012,"AL","01059",27,2.2431337918705e-05
"310",7974,143,2012,"AL","01073",6,4.9839511081626e-06
"311",7974,143,2012,"AL","01077",242,0.000201432154057799
"312",7974,143,2012,"AL","01079",638,0.000529996662602882
"313",7974,143,2012,"AL","01083",490,0.00040750572117486
"314",7974,143,2012,"AL","01089",78,6.49241082804569e-05
"315",7974,143,2012,"AL","01093",24,1.99315349142825e-05
"316",7974,143,2012,"AL","01095",10,8.31061750317405e-06
"317",7974,143,2012,"AL","01103",271,0.000225165148101452
"318",7974,143,2012,"AL","01117",16,1.32974149569153e-05
"319",7974,143,2012,"AL","01121",1,8.31939834111197e-07
"320",7974,143,2012,"AL","01125",20,1.66098496240336e-05
"321",7974,143,2012,"AL","01127",165,0.00013703090360508
"322",7974,143,2012,"AL","01133",51,4.23728350425126e-05
"323",7974,143,2012,"AL","13015",85,7.0850322509452e-05
"324",7974,143,2012,"AL","13057",2,1.66568946218219e-06
"325",7974,143,2012,"AL","13123",4,3.34282696190514e-06
"326",7974,143,2012,"AL","13129",128,0.000106770122124001
"327",7974,143,2012,"AL","13213",21,1.7549841550002e-05
"328",7974,143,2012,"AL","47055",31,2.58315251265745e-05
"329",7974,143,2012,"AL","47099",30,2.49982501224914e-05
"330",7974,143,2012,"AL","47103",17,1.41656750694118e-05
"331",7974,152,2012,"AL","01007",52,4.32174880929679e-05
"332",7974,152,2012,"AL","01009",93,7.72348756894432e-05
"333",7974,152,2012,"AL","01021",30,2.4946091146021e-05
"334",7974,152,2012,"AL","01033",2498,0.00207671166572255
"335",7974,152,2012,"AL","01037",6,4.99163900466718e-06
"336",7974,152,2012,"AL","01043",435,0.000361391959080572
"337",7974,152,2012,"AL","01057",57,4.73731526377523e-05
"338",7974,152,2012,"AL","01059",719,0.00059737820148554
"339",7974,152,2012,"AL","01073",115,9.55518210742539e-05
"340",7974,152,2012,"AL","01077",3145,0.00261721554875378
"341",7974,152,2012,"AL","01079",3373,0.00280143807283914
"342",7974,152,2012,"AL","01081",3,2.50067518229922e-06
"343",7974,152,2012,"AL","01083",2894,0.00240586469449422
"344",7974,152,2012,"AL","01089",1383,0.00115159176300581
"345",7974,152,2012,"AL","01093",261,0.000216816104932966
"346",7974,152,2012,"AL","01095",12,9.9679022163252e-06
"347",7974,152,2012,"AL","01103",1378,0.00114471551293977
"348",7974,152,2012,"AL","01117",48,3.98931029195828e-05
"349",7974,152,2012,"AL","01121",1,8.31939834111197e-07
"350",7974,152,2012,"AL","01125",183,0.000151992719139093
"351",7974,152,2012,"AL","01127",585,0.000485904634830883
"352",7974,152,2012,"AL","01133",197,0.000163629291450884
"353",7974,152,2012,"AL","13015",404,0.000336676233633309
"354",7974,152,2012,"AL","13045",4,3.33423357639896e-06
"355",7974,152,2012,"AL","13057",7,5.8306267806463e-06
"356",7974,152,2012,"AL","13097",2,1.66568946218219e-06
"357",7974,152,2012,"AL","13121",3,2.50067518229922e-06
"358",7974,152,2012,"AL","13123",1,8.35706740476286e-07
"359",7974,152,2012,"AL","13129",605,0.00050444346418715
"360",7974,152,2012,"AL","13145",1,8.3355839409974e-07
"361",7974,152,2012,"AL","13199",92,7.66866585941675e-05
"362",7974,152,2012,"AL","13213",336,0.000280797464800032
"363",7974,152,2012,"AL","13215",1,8.3355839409974e-07
"364",7974,152,2012,"AL","13223",3,2.50067518229922e-06
"365",7974,152,2012,"AL","13227",31,2.58181866638239e-05
"366",7974,152,2012,"AL","13285",1,8.32844731091093e-07
"367",7974,152,2012,"AL","47055",114,9.49933504654674e-05
"368",7974,152,2012,"AL","47099",443,0.00036914082680879
"369",7974,152,2012,"AL","47103",122,0.000101659550498132
"370",7974,152,2012,"AL","47181",66,5.51250322983228e-05
"371",7974,190,2012,"AL","01007",2,1.66226581791374e-06
"372",7974,190,2012,"AL","01021",3,2.49581950233359e-06
"373",7974,190,2012,"AL","01033",255,0.000211825292692173
"374",7974,190,2012,"AL","01037",1,8.31939834111197e-07
"375",7974,190,2012,"AL","01043",29,2.40936037366187e-05
"376",7974,190,2012,"AL","01057",12,9.97359490748244e-06
"377",7974,190,2012,"AL","01059",26,2.15945123185909e-05
"378",7974,190,2012,"AL","01073",1,8.30421322562215e-07
"379",7974,190,2012,"AL","01077",265,0.000220501983531089
"380",7974,190,2012,"AL","01079",767,0.000637026372222919
"381",7974,190,2012,"AL","01083",694,0.000576948768837323
"382",7974,190,2012,"AL","01089",101,8.41122628265336e-05
"383",7974,190,2012,"AL","01093",18,1.49475838061199e-05
"384",7974,190,2012,"AL","01103",189,0.000157000152598279
"385",7974,190,2012,"AL","01117",1,8.3113290895687e-07
"386",7974,190,2012,"AL","01125",8,6.64337058049772e-06
"387",7974,190,2012,"AL","01127",15,1.24577430112225e-05
"388",7974,190,2012,"AL","01133",8,6.64621692607634e-06
"389",7974,190,2012,"AL","13015",9,7.50202554689766e-06
"390",7974,190,2012,"AL","13129",2,1.66568946218219e-06
"391",7974,190,2012,"AL","13199",4,3.33423357639896e-06
"392",7974,190,2012,"AL","13213",3,2.50712022142886e-06
"393",7974,190,2012,"AL","47055",16,1.33324000653288e-05
"394",7974,190,2012,"AL","47099",22,1.8332050089827e-05
"395",7974,190,2012,"AL","47103",2,1.6665500081661e-06
"396",7974,190,2012,"AL","47181",4,3.34282696190514e-06
"397",7974,195,2012,"AL","01033",5,4.16422365545547e-06
"398",7974,195,2012,"AL","01057",2,1.66226581791374e-06
"399",7974,195,2012,"AL","01077",21,1.74441331917206e-05
"400",7974,195,2012,"AL","01125",1,8.30421322562215e-07
"401",7974,195,2012,"AL","13015",1,8.3355839409974e-07
"402",7974,195,2012,"AL","47181",2,1.67141348095257e-06
"403",7975,111,2012,"AL","01033",7,5.81294925793551e-06
"404",7975,111,2012,"AL","01059",18,1.49603923612237e-05
"405",7975,111,2012,"AL","01077",8,6.66577808753679e-06
"406",7975,111,2012,"AL","01079",8,6.64337058049772e-06
"407",7975,111,2012,"AL","01083",60,4.98481088058996e-05
"408",7975,111,2012,"AL","01089",14,1.16544353310793e-05
"409",7975,111,2012,"AL","01103",5,4.15352978560039e-06
"410",7975,111,2012,"AL","01127",8,6.64337058049772e-06
"411",7975,111,2012,"AL","47055",11,9.16602504491352e-06
"412",7975,111,2012,"AL","47099",3,2.49982501224914e-06
"413",7975,111,2012,"AL","47103",2,1.6665500081661e-06
"414",7975,121,2012,"AL","01033",415,0.00034496897287442
"415",7975,121,2012,"AL","01043",7,5.81793036269809e-06
"416",7975,121,2012,"AL","01059",13,1.08047278164393e-05
"417",7975,121,2012,"AL","01077",231,0.000192309869732461
"418",7975,121,2012,"AL","01079",453,0.000376241343964229
"419",7975,121,2012,"AL","01083",869,0.000722549307393231
"420",7975,121,2012,"AL","01089",279,0.000232392408330504
"421",7975,121,2012,"AL","01093",14,1.16358607253962e-05
"422",7975,121,2012,"AL","01103",67,5.56517487531669e-05
"423",7975,121,2012,"AL","01127",4,3.32168529024886e-06
"424",7975,121,2012,"AL","47055",50,4.16637502041524e-05
"425",7975,121,2012,"AL","47099",71,5.91625252898964e-05
"426",7975,121,2012,"AL","47103",91,7.58280253715573e-05
"427",7975,122,2012,"AL","01033",31,2.57551780420731e-05
"428",7975,122,2012,"AL","01077",29,2.41535603923251e-05
"429",7975,122,2012,"AL","01079",36,2.98951676122397e-05
"430",7975,122,2012,"AL","01083",49,4.07391573914027e-05
"431",7975,122,2012,"AL","01089",32,2.66448243600117e-05
"432",7975,122,2012,"AL","01093",1,8.3113290895687e-07
"433",7975,122,2012,"AL","01103",6,4.9839511081626e-06
"434",7975,122,2012,"AL","47055",2,1.6665500081661e-06
"435",7975,122,2012,"AL","47099",2,1.6665500081661e-06
