"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"192",7960,28,2013,"CO",2,1.00000146010397
"193",7960,28,2013,"OR",207,1.00013397396714
"194",7960,28,2014,"CA",5,1.00000501921355
"195",7960,28,2014,"CO",3,1.00000218877049
"196",7960,28,2014,"OR",175,1.00011342280323
"197",7960,28,2018,"OR",32,1.00002070882422
"198",7960,28,2018,"WA",12,1.00000945614555
"199",7960,28,2019,"OR",14,1.0000090549126
"200",7960,28,2020,"OR",1,1.0000006477523
"201",7960,30,2012,"OR",1,1.00000064840331
"202",7960,31,2012,"OR",40,1.00002589441499
"203",7960,31,2012,"WA",48,1.00003782781839
"204",7960,31,2013,"OR",17,1.00001101764816
"205",7960,31,2013,"WA",11,1.00000866813342
"206",7960,31,2019,"OR",14,1.00000905486565
"207",7960,31,2020,"OR",18,1.00001163701813
"208",7960,31,2021,"OR",1,1.0000006477523
"209",7960,32,2012,"OR",19,1.00001229521463
"210",7960,32,2012,"WA",1,1.00000078801213
"211",7960,33,2012,"OR",3,1.00000194145227
"212",7960,33,2012,"UT",2,1.0000013992521
"213",7960,34,2012,"OR",1,1.00000064840331
"214",7960,35,2012,"OR",17,1.00001099896387
"215",7960,35,2013,"OR",1,1.00000064715076
"216",7960,35,2021,"OR",348,1.00022499599527
"217",7960,36,2012,"CA",486,1.00048776445965
"218",7960,36,2012,"CO",1904,1.00139045382435
"219",7960,36,2012,"IA",2,1.00000182263568
"220",7960,36,2012,"ID",1235,1.00093776435079
"221",7960,36,2012,"NM",599,1.00046835873939
"222",7960,36,2012,"OK",27,1.00002364767149
"223",7960,36,2012,"OR",24413,1.01579967346495
"224",7960,36,2012,"TX",123,1.0000558257317
"225",7960,36,2012,"UT",2144,1.00150041301957
"226",7960,36,2012,"WA",7573,1.00596910321106
"227",7960,36,2013,"CA",4,1.00000401130121
"228",7960,36,2013,"CO",379,1.00027672016884
"229",7960,36,2013,"ID",325,1.00024674160756
"230",7960,36,2013,"NM",3,1.00000235000931
"231",7960,36,2013,"OR",7708,1.00498887618818
"232",7960,36,2013,"TX",1,1.00000045360011
"233",7960,36,2013,"UT",115,1.00008048338395
"234",7960,36,2013,"WA",1027,1.00080948761784
"235",7960,36,2014,"CA",5,1.00000501921355
"236",7960,36,2014,"CO",1728,1.00126165106296
"237",7960,36,2014,"ID",250,1.00018982950114
"238",7960,36,2014,"NM",50,1.00003909233845
"239",7960,36,2014,"OK",32,1.00002803493503
"240",7960,36,2014,"OR",2476,1.001602153101
"241",7960,36,2014,"UT",419,1.00029316226028
"242",7960,36,2014,"WA",528,1.00041617545029
"243",7960,36,2015,"CO",316,1.0002306848107
"244",7960,36,2015,"ID",2,1.00000152068661
"245",7960,36,2015,"OK",1,1.00000087537006
"246",7960,36,2015,"OR",942,1.00060969656446
"247",7960,36,2015,"UT",39,1.00002728541595
"248",7960,36,2015,"WA",116,1.00009143258598
"249",7960,36,2016,"OR",358,1.00023167414045
"250",7960,36,2016,"WA",28,1.00002206433961
"251",7960,36,2017,"CO",524,1.00038260087464
"252",7960,36,2017,"OR",919,1.00059479455003
"253",7960,36,2017,"WA",351,1.00027663909683
"254",7960,36,2018,"CO",265,1.00019349824974
"255",7960,36,2018,"OR",206,1.0001332730498
"256",7960,36,2018,"WA",23,1.00001812680658
"257",7960,36,2019,"CO",251,1.00018323999778
"258",7960,36,2019,"ID",84,1.00006377042646
"259",7960,36,2019,"OR",221,1.00014308940288
"260",7960,36,2019,"UT",3,1.00000209887815
"261",7960,36,2019,"WA",78,1.00006148034005
"262",7960,36,2020,"CO",35,1.00002555600421
"263",7960,36,2020,"ID",102,1.00007743551785
"264",7960,36,2020,"OR",993,1.00064267012754
"265",7960,36,2020,"UT",134,1.000093779662
"266",7960,36,2020,"WA",392,1.00030899668255
"267",7960,36,2021,"CO",95,1.00006934501185
"268",7960,36,2021,"ID",506,1.00038414090228
"269",7960,36,2021,"OR",1074,1.00069479298674
"270",7960,36,2021,"UT",4,1.00000279985744
"271",7960,36,2021,"WA",264,1.00020805295446
"272",7960,37,2012,"CA",207,1.00020771858412
"273",7960,37,2012,"CO",262,1.00019120085778
"274",7960,37,2012,"IA",2,1.00000182267715
"275",7960,37,2012,"ID",213,1.00016172739503
"276",7960,37,2012,"OR",10275,1.00665024395318
"277",7960,37,2012,"WA",1683,1.00132674617299
"278",7960,37,2013,"CA",15,1.00001504000557
"279",7960,37,2013,"CO",219,1.00015987032623
"280",7960,37,2013,"ID",366,1.00027789135144
"281",7960,37,2013,"NM",5,1.00000392040634
"282",7960,37,2013,"OR",1459,1.00094456112364
"283",7960,37,2013,"TX",6,1.00000272327447
"284",7960,37,2013,"UT",140,1.00009795762714
"285",7960,37,2013,"WA",206,1.00016234872875
"286",7960,37,2014,"CA",3,1.00000301017159
"287",7960,37,2014,"CO",270,1.00019716954862
"288",7960,37,2014,"ID",28,1.00002125680882
"289",7960,37,2014,"NM",1,1.00000078474518
"290",7960,37,2014,"OR",426,1.00027563761198
"291",7960,37,2014,"UT",93,1.00006507334209
"292",7960,37,2014,"WA",32,1.00002521837638
"293",7960,37,2015,"OR",110,1.00007116630018
"294",7960,37,2015,"WA",1,1.00000078892102
"295",7960,37,2016,"OR",49,1.00003170244799
"296",7960,37,2016,"WA",1,1.00000078801213
"297",7960,37,2017,"CO",1,1.00000072993553
"298",7960,37,2017,"OR",253,1.00016371306797
"299",7960,37,2017,"WA",49,1.00003862713665
"300",7960,37,2018,"CA",6,1.00000601491699
"301",7960,37,2018,"CO",206,1.00015037679125
"302",7960,37,2018,"OR",35,1.00002264118
"303",7960,37,2018,"WA",8,1.00000630736308
"304",7960,37,2019,"ID",1,1.00000075917174
"305",7960,37,2019,"OR",205,1.00013267219351
"306",7960,37,2019,"WA",24,1.00001891973209
"307",7960,37,2020,"CO",82,1.0000598556975
"308",7960,37,2020,"OR",74,1.00004789440642
"309",7960,37,2020,"WA",22,1.00001734385446
"310",7960,37,2021,"OR",178,1.00011516995559
"311",7960,37,2021,"WA",118,1.00009303960039
"312",7960,39,2012,"OR",141,1.00009120012831
"313",7960,39,2012,"WA",5,1.00000394006065
"314",7960,39,2013,"OR",3,1.00000194145227
"315",7960,39,2014,"OR",1,1.00000064715076
"316",7960,41,2012,"ID",12,1.00000911006092
"317",7960,41,2012,"OR",692,1.00044766602265
"318",7960,41,2012,"WA",33,1.00002600493962
"319",7960,41,2013,"OR",21,1.000013589133
"320",7960,41,2013,"WA",7,1.0000055160849
"321",7960,41,2014,"OR",4,1.00000258795328
"322",7960,42,2012,"CA",8,1.00000808146113
"323",7960,42,2012,"CO",38,1.00002771786424
"324",7960,42,2012,"ID",65,1.00004934850646
"325",7960,42,2012,"OR",4897,1.00316827040731
"326",7960,42,2012,"WA",2223,1.0017517572966
"327",7960,42,2013,"CO",1,1.00000072941748
"328",7960,42,2013,"ID",1,1.00000075917174
"329",7960,42,2013,"OR",166,1.00010747470723
"330",7960,42,2013,"WA",76,1.00005988892181
"331",7960,42,2014,"OR",87,1.00005631871676
"332",7960,42,2014,"WA",299,1.00023561997324
"333",7960,42,2015,"OR",1,1.00000064650101
"334",7960,42,2016,"OR",17,1.00001100368105
"335",7960,42,2016,"WA",1,1.00000078801213
"336",7960,42,2017,"OR",299,1.00019365546376
